Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T59-B04,WT-165:S024,wood,james,10,BLK:09 PLN:00 POS:06,MFV 05813,235,6/17/2013 11:12,6/17/2013 13:05,1:52:39,,,,,235.00,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:00 POS:06,MFV 05813,2.3,6/26/2013 20:42,6/26/2013 20:47,0:04:45,,,,,2.30,T64-B13,WT163:S066,Larry,Brent,9,BLK:09 PLN:00 POS:06,MFV 05813,6.6,6/6/2014 11:28,6/6/2014 12:47,1:19:23,"3 1/2""",,,0.00,6.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,7,MFV 05813,BLK:09 PLN:00 POS:06,243.90,
T64-B05,WT-116:S023,wood,james,10,BLK:09 PLN:00 POS:07,MFV 05633,226.1,6/17/2013 15:35,6/17/2013 17:38,2:03:04,,,,,226.10,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:00 POS:07,MFV 05633,3.3,6/26/2013 18:46,6/26/2013 18:52,0:05:41,,,,,3.30,T64-B13,WT163:S066,Larry,Brent,9,BLK:09 PLN:00 POS:07,MFV 05633,8.6,6/6/2014 8:09,6/6/2014 8:41,0:32:42,"2 3/4""",,,0.00,8.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,8,MFV 05633,BLK:09 PLN:00 POS:07,238.00,
T64-B05,WT-116:S023,daniel,gary,10,BLK:09 PLN:00 POS:08,MFV 05819,224.7,6/17/2013 19:45,6/17/2013 22:04,2:19:15,swap,T64-B05,WT-169:S024,17.1,241.80,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:00 POS:08,MFV 05819,1.8,6/26/2013 17:40,6/26/2013 17:45,0:04:46,,,,,1.80,T64-B13,WT163:S066,Larry,Brent,1,BLK:09 PLN:00 POS:08,MFV 05819,3.7,6/6/2014 7:13,6/6/2014 7:28,0:14:30,"3/4""",,,0.00,3.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,9,MFV 05819,BLK:09 PLN:00 POS:08,247.30,
T64-B05,WT-169:S024,daniel,gary,12,BLK:09 PLN:00 POS:09,MFV 05783,238.9,6/18/2013 0:51,6/18/2013 3:00,2:08:56,,,,,238.90,T64-B05,WT-116:S026,jason,tommy,12,BLK:09 PLN:00 POS:09,MFV 05783,2.1,6/26/2013 15:51,6/26/2013 16:00,0:09:52,,,,,2.10,T64-B13,WT163:S066,Larry,Brent,9,BLK:09 PLN:00 POS:09,MFV 05783,5.1,6/5/2014 12:36,6/5/2014 12:57,0:21:20,"9/16""",,,0.00,5.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,10,MFV 05783,BLK:09 PLN:00 POS:09,246.10,
T64-B05,WT-169:S024,blackmer,galvin,12,BLK:09 PLN:00 POS:10,MFV 05837,4.6,6/18/2013 9:43,6/18/2013 14:55,5:12:18,,T64-B05,WT-163:S025,237.7,242.30,T64-B05,WT-116:S026,jason,tommy,12,BLK:09 PLN:00 POS:10,MFV 05837,4.6,6/26/2013 14:14,6/26/2013 14:22,0:08:17,,,,,4.60,T64-B13,WT163:S066,Larry,Brent,9,BLK:09 PLN:00 POS:10,MFV 05837,2.5,6/5/2014 8:41,6/5/2014 8:51,0:09:58,"3/8""",,,0.00,2.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,11,MFV 05837,BLK:09 PLN:00 POS:10,249.40,
T64-B05,WT-163:S025,daniel,tommy,12,BLK:09 PLN:00 POS:11,MFV 05645,239.9,6/18/2013 17:34,6/18/2013 19:29,1:54:52,,,,,239.90,T64-B05,WT-116:S026,jason,tommy,12,BLK:09 PLN:00 POS:11,MFV 05645,1.9,6/26/2013 12:55,6/26/2013 13:00,0:04:54,,,,,1.90,T64-B13,WT163:S066,Larry,Brent,1,BLK:09 PLN:00 POS:11,MFV 05645,5.5,6/5/2014 7:48,6/5/2014 8:09,0:21:08,1 1/4',,,0.00,5.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,12,MFV 05645,BLK:09 PLN:00 POS:11,247.30,
T59-B04,WT-169:S023,daniel,gary,12,BLK:09 PLN:02 POS:00,MFV 05526,239.2,6/12/2013 17:45,6/12/2013 19:48,2:03:31,swap,T59-B04,WT-163:S024,6.7,245.90,T64-B05,WT-116:S026,daniel,jason,12,BLK:09 PLN:02 POS:00,MFV 05526,3.4,6/27/2013 10:25,6/27/2013 10:30,0:04:49,,,,,3.40,T64-B13,WT163:S066,Larry,Brent,9,BLK:09 PLN:02 POS:00,MFV 05526,1.5,6/10/2014 8:16,6/10/2014 8:23,0:07:08,"1/4""",,,0.00,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,13,MFV 05526,BLK:09 PLN:02 POS:00,250.80,
T59-B04,WT-163:S024,daniel,gary,12,BLK:09 PLN:02 POS:01,MFV 05753,245.8,6/12/2013 21:36,6/12/2013 23:25,1:49:18,,,,,245.80,T64-B05,WT-116:S026,daniel,jason,12,BLK:09 PLN:02 POS:01,MFV 05753,4,6/27/2013 9:26,6/27/2013 9:33,0:07:05,,,,,4.00,T64-B13,WT163:S066,John,Jay/Ron,9,BLK:09 PLN:02 POS:01,MFV 05753,0.9,6/9/2014 15:57,6/9/2014 16:03,0:05:49,"1/4""",,,0.00,0.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,14,MFV 05753,BLK:09 PLN:02 POS:01,250.70,
T59-B04,WT-163:S024,daniel,gary,12,BLK:09 PLN:02 POS:02,MFV 05767,59.9,6/13/2013 2:55,6/13/2013 8:23,5:27:28,swap,T59-B04,WT-166:S025,183.6,243.50,T64-B05,WT-116:S026,daniel,jason,12,BLK:09 PLN:02 POS:02,MFV 05767,4.1,6/27/2013 7:24,6/27/2013 7:31,0:07:03,,,,,4.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,15,MFV 05767,BLK:09 PLN:02 POS:02,247.60,
T59-B04,WT-166:S025,wood,james,12,BLK:09 PLN:02 POS:03,MFV 05765,248.4,6/13/2013 10:10,6/13/2013 12:05,1:54:42,,,,,248.40,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:02 POS:03,MFV 05765,2.5,6/27/2013 2:50,6/27/2013 2:54,0:04:08,,,,,2.50,T64-B13,WT163:S066,John,Jay/Ron,1,BLK:09 PLN:02 POS:03,MFV 05765,1,6/9/2014 12:44,6/9/2014 12:51,0:07:07,1/4',,,0.00,1.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,16,MFV 05765,BLK:09 PLN:02 POS:03,251.90,
T59-B04,WT-164:S023,wood,james,12,BLK:09 PLN:02 POS:04,MFV 05755,243.6,6/13/2013 14:14,6/13/2013 16:05,1:50:35,,,,,243.60,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:02 POS:04,MFV 05755,0.9,6/27/2013 1:53,6/27/2013 1:55,0:01:58,,,,,0.90,T64-B13,WT163:S066,John,Jay/Ron,1,BLK:09 PLN:02 POS:04,MFV 05755,3,6/9/2014 8:31,6/9/2014 10:02,1:30:47,"1/2""-- delay 30 minutes for procedure discussion",,,0.00,3.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,17,MFV 05755,BLK:09 PLN:02 POS:04,247.50,
T59-B04,WT-164:S023,daniel,tommy,12,BLK:09 PLN:02 POS:05,MFV 05752,246.7,6/13/2013 18:29,6/13/2013 20:24,1:55:10,,,,,246.70,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:02 POS:05,MFV 05752,2,6/26/2013 22:57,6/26/2013 23:01,0:04:21,,,,,2.00,T64-B13,WT163:S066,Larry,Brent,1,BLK:09 PLN:02 POS:05,MFV 05752,1.8,6/6/2014 15:40,6/6/2014 15:50,0:09:42,"1 1/4""",,,0.00,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,18,MFV 05752,BLK:09 PLN:02 POS:05,250.50,
T59-B04,WT-165:S024,wood,james,10,BLK:09 PLN:02 POS:06,MFV 05734,244.4,6/17/2013 9:14,6/17/2013 11:12,1:57:43,,,,,244.40,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:02 POS:06,MFV 05734,2.9,6/26/2013 20:48,6/26/2013 20:52,0:04:22,,,,,2.90,T64-B13,WT163:S066,Larry,Brent,9,BLK:09 PLN:02 POS:06,MFV 05734,1.9,6/6/2014 12:48,6/6/2014 12:55,0:07:45,"1/4""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,19,MFV 05734,BLK:09 PLN:02 POS:06,249.20,
T59-B04,WT-165:S024,wood,james,10,BLK:09 PLN:02 POS:07,MFV 05786,89.3,6/17/2013 13:05,6/17/2013 15:35,2:29:32,swap,T64-B05,WT-116:S023,155,244.30,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:02 POS:07,MFV 05786,5.5,6/26/2013 18:52,6/26/2013 19:02,0:09:11,,,,,5.50,T64-B13,WT163:S066,Larry,Brent,9,BLK:09 PLN:02 POS:07,MFV 05786,1.2,6/6/2014 8:42,6/6/2014 8:47,0:05:09,"1 1/16""",,,0.00,1.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,20,MFV 05786,BLK:09 PLN:02 POS:07,251.00,
T64-B05,WT-116:S023,daniel,gary,10,BLK:09 PLN:02 POS:08,MFV 05749,247.4,6/17/2013 17:39,6/17/2013 19:44,2:05:14,,,,,247.40,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:02 POS:08,MFV 05749,1.1,6/26/2013 17:45,6/26/2013 17:47,0:02:12,,,,,1.10,T64-B13,WT163:S066,Larry,Brent,1,BLK:09 PLN:02 POS:08,MFV 05749,5,6/6/2014 7:00,6/6/2014 7:10,0:10:15,"5/8""",,,0.00,5.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,21,MFV 05749,BLK:09 PLN:02 POS:08,253.50,
T64-B05,WT-169:S024,daniel,gary,12,BLK:09 PLN:02 POS:09,MFV 05741,244.6,6/17/2013 22:55,6/18/2013 0:51,1:56:41,,,,,244.60,T64-B05,WT-116:S026,jason,tommy,12,BLK:09 PLN:02 POS:09,MFV 05741,2.7,6/26/2013 16:00,6/26/2013 16:06,0:05:33,,,,,2.70,T64-B13,WT163:S066,Larry,Brent,9,BLK:09 PLN:02 POS:09,MFV 05741,2.2,6/5/2014 12:58,6/5/2014 13:07,0:09:09,full,,,0.00,2.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,22,MFV 05741,BLK:09 PLN:02 POS:09,249.50,
T64-B05,WT-169:S024,,,12,BLK:09 PLN:02 POS:10,MFV 05742,247.1,6/18/2013 3:00,6/18/2013 9:37,6:36:11,,,,,247.10,T64-B05,WT-116:S026,jason,tommy,12,BLK:09 PLN:02 POS:10,MFV 05742,1.9,6/26/2013 14:23,6/26/2013 14:27,0:04:16,,,,,1.90,T64-B13,WT163:S066,Larry,Brent,9,BLK:09 PLN:02 POS:10,MFV 05742,1.5,6/5/2014 8:52,6/5/2014 8:58,0:05:36,"5/8""",,,0.00,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,23,MFV 05742,BLK:09 PLN:02 POS:10,250.50,
T64-B05,WT-163:S025,blackmer,galvin,12,BLK:09 PLN:02 POS:11,MFV 05756,245.2,6/18/2013 14:56,6/18/2013 17:33,2:37:47,,,,,245.20,T64-B05,WT-116:S026,jason,tommy,12,BLK:09 PLN:02 POS:11,MFV 05756,2.8,6/26/2013 13:00,6/26/2013 13:07,0:06:35,,,,,2.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,24,MFV 05756,BLK:09 PLN:02 POS:11,248.00,
T59-B04,WT-163:S024,daniel,gary,11,BLK:09 PLN:04 POS:00,MFV 05773,245.2,6/12/2013 19:47,6/12/2013 21:29,1:42:21,,,,,245.20,T64-B05,WT-116:S026,daniel,jason,12,BLK:09 PLN:04 POS:00,MFV 05773,4.5,6/27/2013 10:30,6/27/2013 10:37,0:06:16,,,,,4.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,25,MFV 05773,BLK:09 PLN:04 POS:00,249.70,
T59-B04,WT-163:S024,daniel,gary,11,BLK:09 PLN:04 POS:01,MFV 05698,246.1,6/12/2013 23:13,6/13/2013 0:54,1:41:39,,,,,246.10,T64-B05,WT-116:S026,daniel,jason,12,BLK:09 PLN:04 POS:01,MFV 05698,4,6/27/2013 9:33,6/27/2013 9:40,0:06:21,,,,,4.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,26,MFV 05698,BLK:09 PLN:04 POS:01,250.10,
T59-B04,WT-166:S025,wood,james,11,BLK:09 PLN:04 POS:02,MFV 05711,246.6,6/13/2013 8:18,6/13/2013 10:04,1:45:43,,,,,246.60,T64-B05,WT-116:S026,daniel,jason,12,BLK:09 PLN:04 POS:02,MFV 05711,2.9,6/27/2013 7:31,6/27/2013 7:37,0:05:15,,,,,2.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 05711,BLK:09 PLN:04 POS:02,249.50,
T59-B04,WT-166:S025,wood,james,11,BLK:09 PLN:04 POS:03,MFV 05705,200.8,6/13/2013 11:53,6/13/2013 14:12,2:19:07,tanker swap,T59-B04,WT-164:S023,48,248.80,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:04 POS:03,MFV 05705,2.2,6/27/2013 2:54,6/27/2013 2:58,0:03:51,,,,,2.20,T64-B13,WT163:S066,John,Jay/Ron,1,BLK:09 PLN:04 POS:03,MFV 05705,,,,,FULL,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 05705,BLK:09 PLN:04 POS:03,251.00,
T59-B04,WT-164:S023,wood,james,11,BLK:09 PLN:04 POS:04,MFV 05551,246.3,6/13/2013 16:02,6/13/2013 18:16,2:13:40,,,,,246.30,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:04 POS:04,MFV 05551,3.3,6/27/2013 1:56,6/27/2013 2:01,0:04:42,,,,,3.30,T64-B13,WT163:S066,John,Jay/Ron,1,BLK:09 PLN:04 POS:04,MFV 05551,1,6/9/2014 8:24,6/9/2014 8:30,0:06:10,"1/2""",,,0.00,1.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 05551,BLK:09 PLN:04 POS:04,250.60,
T59-B04,WT-164:S023,daniel,tommy,11,BLK:09 PLN:04 POS:05,MFV 05622,53.6,6/13/2013 20:07,6/17/2013 7:49,83:42:39,swap,T59-B04,WT-165:S024,192.2,245.80,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:04 POS:05,MFV 05622,0.7,6/26/2013 23:01,6/26/2013 23:04,0:02:02,,,,,0.70,T64-B13,WT163:S066,Larry,Brent,1,BLK:09 PLN:04 POS:05,MFV 05622,1.9,6/6/2014 15:29,6/6/2014 15:39,0:10:37,"3/16""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 05622,BLK:09 PLN:04 POS:05,248.40,
T59-B04,WT-165:S024,wood,james,9,BLK:09 PLN:04 POS:06,MFV 05717,245.6,6/17/2013 11:06,6/17/2013 13:01,1:55:51,,,,,245.60,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:04 POS:06,MFV 05717,2,6/26/2013 20:52,6/26/2013 20:56,0:03:43,,,,,2.00,T64-B13,WT163:S066,Larry,Brent,1,BLK:09 PLN:04 POS:06,MFV 05717,1.6,6/6/2014 12:52,6/6/2014 13:00,0:07:15,"1/4""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 05717,BLK:09 PLN:04 POS:06,249.20,
T64-B05,WT-116:S023,wood,james,9,BLK:09 PLN:04 POS:07,MFV 05722,243.8,6/17/2013 15:30,6/17/2013 17:41,2:11:19,,,,,243.80,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:04 POS:07,MFV 05722,2.3,6/26/2013 19:48,6/26/2013 19:52,0:03:50,,,,,2.30,T64-B13,WT163:S066,Larry,Brent,9,BLK:09 PLN:04 POS:07,MFV 05722,1.6,6/6/2014 9:36,6/6/2014 9:47,0:10:40,,,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 05722,BLK:09 PLN:04 POS:07,247.70,
T64-B05,WT-116:S023,daniel,gary,9,BLK:09 PLN:04 POS:08,MFV 05747,246.6,6/17/2013 19:45,6/17/2013 21:57,2:11:46,,,,,246.60,T64-B05,WT-116:S026,wood,james,12,BLK:09 PLN:04 POS:08,MFV 05747,0.5,6/26/2013 17:47,6/26/2013 17:50,0:03:10,,,,,0.50,T64-B13,WT163:S066,Larry,Brent,1,BLK:09 PLN:04 POS:08,MFV 05747,3.1,6/5/2014 16:21,6/5/2014 16:34,0:12:56,1 1/8',,,0.00,3.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 05747,BLK:09 PLN:04 POS:08,250.20,
T64-B05,WT-169:S024,daniel,gary,11,BLK:09 PLN:04 POS:09,MFV 05771,243.5,6/18/2013 0:16,6/18/2013 2:17,2:00:52,,,,,243.50,T64-B05,WT-116:S026,jason,tommy,12,BLK:09 PLN:04 POS:09,MFV 05771,3.9,6/26/2013 16:06,6/26/2013 16:14,0:07:58,,,,,3.90,T64-B13,WT163:S066,Larry,Brent,9,BLK:09 PLN:04 POS:09,MFV 05771,2.4,6/5/2014 13:12,6/5/2014 13:18,0:06:03,"1""",,,0.00,2.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 05771,BLK:09 PLN:04 POS:09,249.80,
T64-B05,WT-169:S024,blackmer,galvin,11,BLK:09 PLN:04 POS:10,MFV 05702,127.9,6/18/2013 8:43,6/18/2013 13:54,5:10:11,,T64-B05,WT-163:S025,118,245.90,T64-B05,WT-116:S026,jason,tommy,12,BLK:09 PLN:04 POS:10,MFV 05702,3.2,6/26/2013 14:27,6/26/2013 14:33,0:06:39,,,,,3.20,T64-B13,WT163:S066,Larry,Brent,9,BLK:09 PLN:04 POS:10,MFV 05702,1.7,6/5/2014 9:46,6/5/2014 9:52,0:06:21,1/4',,,0.00,1.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 05702,BLK:09 PLN:04 POS:10,250.80,
T64-B05,WT-163:S025,blackmer,galvin,11,BLK:09 PLN:04 POS:11,MFV 05746,245.9,6/18/2013 16:04,6/18/2013 18:29,2:24:31,,,,,245.90,T64-B05,WT-116:S026,jason,tommy,12,BLK:09 PLN:04 POS:11,MFV 05746,3.3,6/26/2013 13:07,6/26/2013 13:16,0:08:45,,,,,3.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 05746,BLK:09 PLN:04 POS:11,249.20,
T59-B04,WT-169:S023,daniel,gary,11,BLK:09 PLN:06 POS:00,MFV 05709,244.3,6/12/2013 17:45,6/12/2013 19:46,2:01:26,swap,T59-B04,WT-163:S024,1.9,246.20,T64-B05,WT-116:S026,daniel,jason,12,BLK:09 PLN:06 POS:00,MFV 05709,4.2,6/27/2013 10:37,6/27/2013 10:43,0:06:29,,,,,4.20,T64-B13,WT163:S066,Larry,Brent,9,BLK:09 PLN:06 POS:00,MFV 05709,0.3,6/10/2014 8:24,6/10/2014 8:26,0:01:57,"1/4""",,,0.00,0.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 05709,BLK:09 PLN:06 POS:00,250.70,
