Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T059-B02,WT-163:S012,daniel,jason,8,BLK:04 PLN:08 POS:01,MFV 04519,248.30,3/26/2013 14:24,3/26/2013 16:12,1:47:47,,,,,248.30,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:08 POS:01,MFV 04519,1.10,4/10/2013 22:04,4/10/2013 22:11,0:06:38,,,,,1.10,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,30,MFV 04519,BLK:04 PLN:08 POS:01,249.40,
T059-B02,WT-163:S012,daniel,jason,9,BLK:04 PLN:04 POS:01,MFV 01836,246.90,3/26/2013 14:24,3/26/2013 16:08,1:43:50,,,,,246.90,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:04 POS:01,MFV 01836,4.70,4/10/2013 21:38,4/10/2013 21:53,0:14:39,,,,,4.70,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,31,MFV 01836,BLK:04 PLN:04 POS:01,251.60,
T059-B02,WT-163:S012,daniel,jason,10,BLK:04 PLN:00 POS:01,MFV 02111,247.70,3/26/2013 14:24,3/26/2013 16:08,1:43:51,,,,,247.70,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:00 POS:01,MFV 02111,5.00,4/10/2013 21:17,4/10/2013 21:28,0:11:00,,,,,5.00,T64-B13,WT163:S066,Larry,Brent,9,BLK:04 PLN:00 POS:01,MFV 02111,0.7,5/28/2014 15:45,5/28/2014 15:52,0:06:42,"1/2""",,,0.00,0.70,,,,,,,,0.00,,,,,,,0.00,0.00,,32,MFV 02111,BLK:04 PLN:00 POS:01,253.40,
T059-B02,WT-163:S012,daniel,jason,2,BLK:04 PLN:30 POS:02,MFV 00322,246.40,3/26/2013 17:09,3/26/2013 18:54,1:45:10,,,,,246.40,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:30 POS:02,MFV 00322,3.10,4/10/2013 20:19,4/10/2013 20:26,0:07:41,,,,,3.10,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,33,MFV 00322,BLK:04 PLN:30 POS:02,249.50,
T059-B02,WT-163:S012,daniel,jason,4,BLK:04 PLN:26 POS:02,MFV 00336,251.80,3/26/2013 17:09,3/26/2013 19:05,1:55:42,,,,,251.80,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:26 POS:02,MFV 00336,2.20,4/10/2013 19:57,4/10/2013 20:09,0:11:32,,,,,2.20,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,34,MFV 00336,BLK:04 PLN:26 POS:02,254.00,
T059-B02,WT-163:S012,daniel,jason,6,BLK:04 PLN:22 POS:02,MFV 02835,247.90,3/26/2013 17:09,3/26/2013 21:55,4:45:44,66.3 gallons pumped from tanker wt-166,,,,247.90,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:22 POS:02,MFV 02835,1.80,4/10/2013 19:43,4/10/2013 19:48,0:04:56,,,,,1.80,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,35,MFV 02835,BLK:04 PLN:22 POS:02,249.70,
T059-B02,WT-163:S012,daniel,jason,7,BLK:04 PLN:18 POS:02,MFV 02853,241.10,3/26/2013 17:09,3/26/2013 21:53,4:44:32,63.5 gallons pumped from tanker wt-166,,,,241.10,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:18 POS:02,MFV 02853,1.50,4/10/2013 19:21,4/10/2013 19:32,0:11:06,,,,,1.50,T64-B13,WT163:S066,Larry,Brent,,BLK:04 PLN:18 POS:02,MFV 02853,0,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,36,MFV 02853,BLK:04 PLN:18 POS:02,242.60,
T059-B02,WT-163:S012,daniel,jason,8,BLK:04 PLN:14 POS:02,MFV 02855,246.80,3/26/2013 16:52,3/26/2013 18:27,1:34:58,,,,,246.80,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:14 POS:02,MFV 02855,3.00,4/10/2013 20:27,4/10/2013 20:37,0:10:22,,,,,3.00,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,37,MFV 02855,BLK:04 PLN:14 POS:02,249.80,
T059-B02,WT-163:S012,daniel,jason,9,BLK:04 PLN:10 POS:02,MFV 01763,246.20,3/26/2013 16:52,3/26/2013 18:28,1:35:07,,,,,246.20,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:10 POS:02,MFV 01763,3.70,4/10/2013 20:09,4/10/2013 20:18,0:09:25,,,,,3.70,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,38,MFV 01763,BLK:04 PLN:10 POS:02,249.90,
T059-B02,WT-163:S012,daniel,jason,10,BLK:04 PLN:06 POS:02,MFV 02751,241.80,3/26/2013 17:04,3/26/2013 18:37,1:32:40,,,,,241.80,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:06 POS:02,MFV 02751,6.50,4/10/2013 19:43,4/10/2013 19:57,0:13:51,,,,,6.50,T64-B13,WT163:S066,Larry,Brent,,BLK:04 PLN:06 POS:02,MFV 02751,0,,,,"1/2""",,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,39,MFV 02751,BLK:04 PLN:06 POS:02,248.30,
T059-B02,WT-163:S012,daniel,jason,11,BLK:04 PLN:02 POS:02,MFV 03943,255.00,3/26/2013 17:04,3/26/2013 18:37,1:32:27,,,,,255.00,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:02 POS:02,MFV 03943,0.50,4/10/2013 19:21,4/10/2013 19:36,0:14:50,,,,,0.50,T64-B13,WT163:S066,Larry,Brent,,BLK:04 PLN:02 POS:02,MFV 03943,0,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,40,MFV 03943,BLK:04 PLN:02 POS:02,255.50,
T59-B02,WT-163:S012,james,wood,2,BLK:04 PLN:28 POS:02,MFV 00644,18.70,3/26/2013 18:55,3/26/2013 23:01,4:05:57,tanker swap ,T59-B02,WT-166-S013,226.60,245.30,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:28 POS:02,MFV 00644,3.20,4/10/2013 20:09,4/10/2013 20:18,0:09:31,,,,,3.20,T64-B13,WT163:S066,Larry,Brent,,BLK:04 PLN:28 POS:02,MFV 00644,0,,,,"1/2""",,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,41,MFV 00644,BLK:04 PLN:28 POS:02,248.50,
T59-B02,WT-163:S012,james,wood,4,BLK:04 PLN:24 POS:02,MFV 01932,9.10,3/26/2013 19:05,3/26/2013 23:27,4:21:30,tanker swap ,T59-B02,WT-166-S013,240.00,249.10,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:24 POS:02,MFV 01932,1.80,4/10/2013 19:48,4/10/2013 19:57,0:08:35,,,,,1.80,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,42,MFV 01932,BLK:04 PLN:24 POS:02,250.90,
T59-B02,WT-166:S013,james,wood,6,BLK:04 PLN:20 POS:02,MFV 01762,249.30,3/26/2013 22:06,3/26/2013 23:57,1:51:31,,,,,249.30,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:20 POS:02,MFV 01762,2.00,4/10/2013 19:32,4/10/2013 19:43,0:10:31,,,,,2.00,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,43,MFV 01762,BLK:04 PLN:20 POS:02,251.30,
T59-B02,WT-166:S013,james,wood,7,BLK:04 PLN:16 POS:02,MFV 04526,248.40,3/26/2013 22:06,3/26/2013 23:54,1:48:36,,,,,248.40,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:16 POS:02,MFV 04526,0.90,4/10/2013 19:11,4/10/2013 19:20,0:09:14,,,,,0.90,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,44,MFV 04526,BLK:04 PLN:16 POS:02,249.30,
T59-B02,WT-163:S012,james,wood,8,BLK:04 PLN:12 POS:02,MFV 01910,64.60,3/26/2013 18:35,3/26/2013 22:41,4:05:35,tanker swap ,T59-B02,WT-166-S013,183.50,248.10,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:12 POS:02,MFV 01910,3.40,4/10/2013 20:19,4/10/2013 20:27,0:07:43,,,,,3.40,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,45,MFV 01910,BLK:04 PLN:12 POS:02,251.50,
T59-B02,WT-163:S012,james,wood,9,BLK:04 PLN:08 POS:02,MFV 04522,60.20,3/26/2013 18:39,3/26/2013 22:42,4:03:46,tanker swap ,T59-B02,WT-166-S013,185.70,245.90,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:08 POS:02,MFV 04522,2.10,4/10/2013 19:57,4/10/2013 20:09,0:11:35,,,,,2.10,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,46,MFV 04522,BLK:04 PLN:08 POS:02,248.00,
T59-B02,WT-166:S014,james,wood,10,BLK:04 PLN:04 POS:02,MFV 01874,56.60,3/26/2013 18:39,3/26/2013 22:42,4:03:46,tanker swap ,T59-B02,WT-166-S013,189.30,245.90,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:04 POS:02,MFV 01874,4.20,4/10/2013 19:36,4/10/2013 19:42,0:06:42,,,,,4.20,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,47,MFV 01874,BLK:04 PLN:04 POS:02,250.10,
T59-B02,WT-163:S012,james,wood,11,BLK:04 PLN:00 POS:02,MFV 02114,54.60,3/26/2013 18:39,3/26/2013 22:43,4:03:46,tanker swap ,T59-B02,WT-166-S013,188.60,243.20,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:00 POS:02,MFV 02114,3.40,4/10/2013 19:11,4/10/2013 19:20,0:09:16,,,,,3.40,T64-B13,WT163:S066,Larry,Brent,,BLK:04 PLN:00 POS:02,MFV 02114,0,,,,"full toe-kick position, not able to fit fill-head",,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,48,MFV 02114,BLK:04 PLN:00 POS:02,246.60,
T59-B02,WT-163:S012,james,wood,2,BLK:04 PLN:30 POS:03,MFV 01208,248.00,3/26/2013 23:02,3/27/2013 0:57,1:54:32,,,,,248.00,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:30 POS:03,MFV 01208,3.40,4/10/2013 18:29,4/10/2013 18:41,0:11:07,,,,,3.40,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,49,MFV 01208,BLK:04 PLN:30 POS:03,251.40,
T59-B02,WT-166:S015,james,wood,4,BLK:04 PLN:26 POS:03,MFV 01648,250.50,3/26/2013 23:27,3/27/2013 1:34,2:06:12,,,,,250.50,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:26 POS:03,MFV 01648,2.80,4/10/13 18:11,4/10/2013 18:19,0:08:24,,,,,2.80,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,50,MFV 01648,BLK:04 PLN:26 POS:03,253.30,
T59-B02,WT-163:S012,james,wood,6,BLK:04 PLN:22 POS:03,MFV 01918,248.60,3/26/2013 23:59,3/27/2013 1:51,1:51:58,,,,,248.60,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:22 POS:03,MFV 01918,2.90,4/10/2013 17:54,4/10/2013 18:03,0:08:20,,,,,2.90,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,51,MFV 01918,BLK:04 PLN:22 POS:03,251.50,
T59-B02,WT-163:S012,james,wood,7,BLK:04 PLN:18 POS:03,MFV 01954,249.10,3/26/2013 23:57,3/27/2013 1:46,1:49:13,,,,,249.10,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:18 POS:03,MFV 01954,2.70,4/10/2013 17:34,4/10/2013 17:44,0:09:49,,,,,2.70,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,52,MFV 01954,BLK:04 PLN:18 POS:03,251.80,
T59-B02,WT-166:S016,james,wood,8,BLK:04 PLN:14 POS:03,MFV 02856,246.80,3/26/2013 22:44,3/27/2013 0:36,1:52:16,,,,,246.80,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:14 POS:03,MFV 02856,3.20,4/10/2013 18:31,4/10/2013 18:41,0:09:16,,,,,3.20,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,53,MFV 02856,BLK:04 PLN:14 POS:03,250.00,
T59-B02,WT-163:S012,james,wood,9,BLK:04 PLN:10 POS:03,MFV 01778,245.50,3/26/2013 22:44,3/27/2013 0:35,1:51:27,,,,,245.50,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:10 POS:03,MFV 01778,5.90,4/10/2013 18:16,4/10/2013 18:27,0:10:54,,,,,5.90,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,54,MFV 01778,BLK:04 PLN:10 POS:03,251.40,
T59-B02,WT-163:S012,james,wood,10,BLK:04 PLN:06 POS:03,MFV 04541,243.70,3/26/2013 22:44,3/27/2013 0:36,1:52:37,,,,,243.70,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:06 POS:03,MFV 04541,3.30,4/10/2013 17:54,4/10/2013 18:02,0:08:15,,,,,3.30,T64-B13,WT163:S066,Larry,Brent,9,BLK:04 PLN:06 POS:03,MFV 04541,1.4,5/28/2014 13:32,5/28/2014 13:38,0:06:33,"3/8""",,,0.00,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,55,MFV 04541,BLK:04 PLN:06 POS:03,248.40,
T59-B02,WT-166:S017,james,wood,11,BLK:04 PLN:02 POS:03,MFV 02062,249.90,3/26/2013 22:44,3/27/2013 0:34,1:50:26,,,,,249.90,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:02 POS:03,MFV 02062,2.40,4/10/2013 17:34,4/10/2013 17:44,0:09:44,,,,,2.40,T64-B13,WT163:S066,Larry,Brent,9,BLK:04 PLN:02 POS:03,MFV 02062,0.2,5/28/2014 13:30,5/28/2014 13:31,0:01:08,"1/16""",,,0.00,0.20,,,,,,,,0.00,,,,,,,0.00,0.00,,56,MFV 02062,BLK:04 PLN:02 POS:03,252.50,
T59-B02,WT-163:S012,james,wood,2,BLK:04 PLN:28 POS:03,MFV 00652,245.70,3/27/2013 0:57,3/27/2013 2:50,1:52:28,,,,,245.70,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:28 POS:03,MFV 00652,4.20,4/10/2013 18:19,4/10/2013 18:29,0:10:02,,,,,4.20,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,57,MFV 00652,BLK:04 PLN:28 POS:03,249.90,
T59-B02,WT-163:S012,james,wood,4,BLK:04 PLN:24 POS:03,MFV 01888,248.70,3/27/2013 1:34,3/27/2013 7:02,5:28:06,,,,,248.70,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:24 POS:03,MFV 01888,2.10,4/10/2013 18:03,4/10/2013 18:10,0:07:48,,,,,2.10,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,58,MFV 01888,BLK:04 PLN:24 POS:03,250.80,
T59-B02,WT-166:S018,james,wood,6,BLK:04 PLN:20 POS:03,MFV 04515,246.20,3/27/2013 1:52,3/27/2013 7:02,5:10:18,,,,,246.20,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:20 POS:03,MFV 04515,2.70,4/10/2013 17:44,4/10/2013 17:54,0:10:17,,,,,2.70,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,59,MFV 04515,BLK:04 PLN:20 POS:03,248.90,
T59-B02,WT-163:S012,james,wood,7,BLK:04 PLN:16 POS:03,MFV 01788,248.90,3/27/2013 1:47,3/27/2013 7:02,5:15:33,,,,,248.90,T064-B03,WT-164:S013,jason,tommy,1,BLK:04 PLN:16 POS:03,MFV 01788,3.90,4/10/2013 17:16,4/10/2013 17:33,0:17:27,,,,,3.90,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,60,MFV 01788,BLK:04 PLN:16 POS:03,252.80,
T59-B02,WT-163:S012,james,wood,8,BLK:04 PLN:12 POS:03,MFV 01934,248.40,3/27/2013 0:36,3/27/2013 2:27,1:50:47,,,,,248.40,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:12 POS:03,MFV 01934,1.90,4/10/2013 18:27,4/10/2013 18:31,0:04:19,,,,,1.90,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,61,MFV 01934,BLK:04 PLN:12 POS:03,250.30,
T59-B02,WT-166:S019,james,wood,9,BLK:04 PLN:08 POS:03,MFV 02818,245.60,3/27/2013 0:36,3/27/2013 2:23,1:47:55,,,,,245.60,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:08 POS:03,MFV 02818,5.80,4/10/2013 18:03,4/10/2013 18:16,0:12:56,,,,,5.80,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,62,MFV 02818,BLK:04 PLN:08 POS:03,251.40,
T59-B02,WT-163:S012,james,wood,10,BLK:04 PLN:04 POS:03,MFV 02676,246.00,3/27/2013 0:37,3/27/2013 2:26,1:49:19,,,,,246.00,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:04 POS:03,MFV 02676,4.40,4/10/2013 17:44,4/10/2013 17:54,0:10:10,,,,,4.40,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,63,MFV 02676,BLK:04 PLN:04 POS:03,250.40,
T59-B02,WT-163:S012,james,wood,11,BLK:04 PLN:00 POS:03,MFV 02050,247.20,3/27/2013 0:35,3/27/2013 2:21,1:45:51,,,,,247.20,T064-B03,WT-164:S013,jason,tommy,4,BLK:04 PLN:00 POS:03,MFV 02050,5.00,4/10/2013 17:16,4/10/2013 17:33,0:17:29,,,,,5.00,T64-B13,WT163:S066,Larry,Brent,9,BLK:04 PLN:00 POS:03,MFV 02050,0.9,5/28/2014 13:21,5/28/2014 13:28,0:07:33,1/4',,,0.00,0.90,,,,,,,,0.00,,,,,,,0.00,0.00,,64,MFV 02050,BLK:04 PLN:00 POS:03,253.10,
T59-B02,WT-166:S020,james,wood,2,BLK:04 PLN:30 POS:04,MFV 01673,124.90,3/27/2013 2:50,3/27/2013 7:15,4:25:40,tanker swap,T059-B02,WT-165:S010,122.70,247.60,T064-B03,WT-164:S013,galvin,blackmer,1,BLK:04 PLN:30 POS:04,MFV 01673,3.60,4/10/2013 16:42,4/10/2013 16:49,0:06:43,,,,,3.60,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,65,MFV 01673,BLK:04 PLN:30 POS:04,251.20,
T059-B02,WT-165:S010,hoffman,wood,8,BLK:04 PLN:14 POS:04,MFV 01942,66.30,3/27/2013 7:33,3/27/2013 8:05,0:31:50,tanker swap,T59-B02,WT-166-S013,180.9,247.20,T064-B03,WT-164:S013,galvin,blackmer,4,BLK:04 PLN:14 POS:04,MFV 01942,3.90,4/10/2013 16:46,4/10/2013 16:53,0:07:18,,,,,3.90,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,66,MFV 01942,BLK:04 PLN:14 POS:04,251.10,
T059-B02,WT-165:S010,hoffman,wood,9,BLK:04 PLN:10 POS:04,MFV 01774,55.00,3/27/2013 7:33,3/27/2013 7:59,0:26:22,tanker swap,T59-B02,WT-166-S013,192.1,247.10,T064-B03,WT-164:S013,galvin,blackmer,4,BLK:04 PLN:10 POS:04,MFV 01774,4.70,4/10/2013 16:31,4/10/2013 16:39,0:08:14,,,,,4.70,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,67,MFV 01774,BLK:04 PLN:10 POS:04,251.80,
T059-B02,WT-165:S010,hoffman,wood,10,BLK:04 PLN:06 POS:04,MFV 04530,52.40,3/27/2013 7:33,3/27/2013 8:00,0:27:13,tanker swap,T59-B02,WT-166-S013,193.9,246.30,T064-B03,WT-164:S013,galvin,blackmer,4,BLK:04 PLN:06 POS:04,MFV 04530,2.30,4/10/2013 16:18,4/10/2013 16:24,0:05:35,,,,,2.30,T64-B13,WT163:S066,Larry,Brent,9,BLK:04 PLN:06 POS:04,MFV 04530,0.6,5/28/2014 11:28,5/28/2014 11:35,0:07:00,"1/4""",,,0.00,0.60,,,,,,,,0.00,,,,,,,0.00,0.00,,68,MFV 04530,BLK:04 PLN:06 POS:04,249.20,
T059-B02,WT-165:S010,hoffman,wood,11,BLK:04 PLN:02 POS:04,MFV 02070,38.80,3/27/2013 7:33,3/27/2013 7:55,0:22:26,tanker swap,T59-B02,WT-166-S013,209.4,248.20,T064-B03,WT-164:S013,galvin,blackmer,4,BLK:04 PLN:02 POS:04,MFV 02070,4.60,4/10/2013 16:02,4/10/2013 16:11,0:08:36,,,,,4.60,T64-B13,WT163:S066,Larry,Brent,9,BLK:04 PLN:02 POS:04,MFV 02070,0.3,5/28/2014 11:25,5/28/2014 11:27,0:01:34,"1/4""",,,0.00,0.30,,,,,,,,0.00,,,,,,,0.00,0.00,,69,MFV 02070,BLK:04 PLN:02 POS:04,253.10,
T059-B02,WT-165:S010,daniel,jason,2,BLK:04 PLN:28 POS:04,MFV 00637,249.50,3/27/2013 8:34,3/27/2013 10:30,1:56:07,,,,,249.50,T064-B03,WT-164:S013,galvin,blackmer,1,BLK:04 PLN:28 POS:04,MFV 00637,2.00,4/10/2013 16:34,4/10/2013 16:42,0:07:51,,,,,2.00,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,70,MFV 00637,BLK:04 PLN:28 POS:04,251.50,
T059-B02,WT-165:S010,daniel,jason,4,BLK:04 PLN:26 POS:04,MFV 01665,249.80,3/27/2013 7:38,3/27/2013 9:35,1:56:39,,,,,249.80,T064-B03,WT-164:S013,galvin,blackmer,1,BLK:04 PLN:26 POS:04,MFV 01665,3.20,4/10/2013 16:27,4/10/2013 16:34,0:07:24,,,,,3.20,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,71,MFV 01665,BLK:04 PLN:26 POS:04,253.00,
T059-B02,WT-165:S010,daniel,jason,6,BLK:04 PLN:22 POS:04,MFV 01908,248.40,3/27/2013 7:38,3/27/2013 9:37,1:59:18,,,,,248.40,T064-B03,WT-164:S013,galvin,blackmer,1,BLK:04 PLN:22 POS:04,MFV 01908,2.90,4/10/2013 16:14,4/10/2013 16:20,0:06:37,,,,,2.90,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,72,MFV 01908,BLK:04 PLN:22 POS:04,251.30,
T059-B02,WT-165:S010,daniel,jason,7,BLK:04 PLN:18 POS:04,MFV 01979,246.30,3/27/2013 7:38,3/27/2013 9:24,1:46:04,,,,,246.30,T064-B03,WT-164:S013,galvin,blackmer,1,BLK:04 PLN:18 POS:04,MFV 01979,4.10,4/10/2013 16:00,4/10/2013 16:07,0:07:29,,,,,4.10,T64-B13,WT163:S066,Larry,Brent,9,BLK:04 PLN:18 POS:04,MFV 01979,1,5/28/2014 11:35,5/28/2014 11:40,0:05:13,"1 1/8""",,,0.00,1.00,,,,,,,,0.00,,,,,,,0.00,0.00,,73,MFV 01979,BLK:04 PLN:18 POS:04,251.40,
T059-B02,WT-165:S010,daniel,jason,8,BLK:04 PLN:12 POS:04,MFV 01927,247.90,3/27/2013 8:05,3/27/2013 9:57,1:52:03,,,,,247.90,T064-B03,WT-164:S013,galvin,blackmer,4,BLK:04 PLN:12 POS:04,MFV 01927,2.40,4/10/2013 16:39,4/10/2013 16:46,0:06:15,,,,,2.40,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,74,MFV 01927,BLK:04 PLN:12 POS:04,250.30,
T059-B02,WT-165:S010,daniel,jason,9,BLK:04 PLN:08 POS:04,MFV 02826,247.10,3/27/2013 8:00,3/27/2013 9:48,1:47:57,,,,,247.10,T064-B03,WT-164:S013,galvin,blackmer,4,BLK:04 PLN:08 POS:04,MFV 02826,3.90,4/10/2013 16:24,4/10/2013 16:31,0:07:09,,,,,3.90,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,75,MFV 02826,BLK:04 PLN:08 POS:04,251.00,
T059-B02,WT-165:S010,daniel,jason,10,BLK:04 PLN:04 POS:04,MFV 02690,246.00,3/27/2013 8:00,3/27/2013 9:58,1:57:38,,,,,246.00,T064-B03,WT-164:S013,galvin,blackmer,4,BLK:04 PLN:04 POS:04,MFV 02690,4.50,4/10/2013 16:11,4/10/2013 16:18,0:07:01,,,,,4.50,,,,,,,,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,76,MFV 02690,BLK:04 PLN:04 POS:04,250.50,
