Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B05,WT-166:S028,galvin,blackmer,12,BLK:10 PLN:00 POS:06,MFV 06119,247.5,7/1/2013 22:59,7/2/2013 0:57,1:58:51,,,,,247.50,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:00 POS:06,MFV 06119,0.3,7/15/2013 23:18,7/15/2013 23:20,0:01:38,,,,,0.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:00 POS:06,MFV 06119,3,6/12/2014 13:08,6/12/2014 13:24,0:16:21,"1""",,,0.00,3.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,7,MFV 06119,BLK:10 PLN:00 POS:06,250.80,
T64-B05,WT-166:S028,galvin,blackmer,12,BLK:10 PLN:00 POS:07,MFV 06116,129.2,7/2/2013 3:22,7/2/2013 9:24,6:01:52,swap,T64-B05,WT-163:S027,110.6,239.80,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:00 POS:07,MFV 06116,3.2,7/15/2013 22:17,7/15/2013 22:23,0:06:06,,,,,3.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:00 POS:07,MFV 06116,3.6,6/12/2014 10:02,6/12/2014 10:15,0:13:17,"1""",,,0.00,3.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,8,MFV 06116,BLK:10 PLN:00 POS:07,246.60,
T64-B05,WT-163:S027,daniel,jason,12,BLK:10 PLN:00 POS:08,MFV 06115,248,7/2/2013 11:32,7/2/2013 13:40,2:07:38,,,,,248.00,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:00 POS:08,MFV 06115,2.7,7/15/2013 20:04,7/15/2013 20:13,0:08:42,,,,,2.70,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:00 POS:08,MFV 06115,0.6,6/11/2014 16:01,6/11/2014 16:04,0:02:24,"1/4""",,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,9,MFV 06115,BLK:10 PLN:00 POS:08,251.30,
T64-B05,WT-116:S027,daniel,jason,12,BLK:10 PLN:00 POS:09,MFV 06120,239.7,7/2/2013 16:42,7/2/2013 18:56,2:13:52,,,,,239.70,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:00 POS:09,MFV 06120,3.9,7/15/2013 18:07,7/15/2013 18:11,0:04:21,,,,,3.90,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:00 POS:09,MFV 06120,3.5,6/11/2014 11:29,6/11/2014 12:19,0:49:20,"1 1/4""",,,0.00,3.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,10,MFV 06120,BLK:10 PLN:00 POS:09,247.10,
T64-B05,WT-116:S027,galvin,wood,12,BLK:10 PLN:00 POS:10,MFV 06114,240.6,7/2/2013 21:08,7/2/2013 23:19,2:10:56,,,,,240.60,T59-B05,WT-164:S027,jason,tommy,8,BLK:10 PLN:00 POS:10,MFV 06114,4.8,7/15/2013 15:55,7/15/2013 16:05,0:10:52,,,,,4.80,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:00 POS:10,MFV 06114,0.6,6/11/2014 7:32,6/11/2014 7:36,0:09:02,"1/4""",,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,11,MFV 06114,BLK:10 PLN:00 POS:10,246.00,
T59-B05,WT-164:S026,galvin,wood,12,BLK:10 PLN:00 POS:11,MFV 06108,240.6,7/3/2013 2:56,7/3/2013 8:38,5:42:11,,,,,240.60,T59-B05,WT-164:S027,jason,tommy,8,BLK:10 PLN:00 POS:11,MFV 06108,1.6,7/15/2013 15:08,7/15/2013 15:15,0:06:14,,,,,1.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:00 POS:11,MFV 06108,4.5,6/10/2014 14:06,6/10/2014 14:20,0:14:02,"2""",,,0.00,4.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,12,MFV 06108,BLK:10 PLN:00 POS:11,246.70,
T64-B05,WT-116:S026,daniel,jason,12,BLK:10 PLN:02 POS:00,MFV 06142,242,6/27/2013 12:39,6/27/2013 14:27,1:47:10,,,,,242.00,T59-B05,WT-164:S027,daniel,jason,8,BLK:10 PLN:02 POS:00,MFV 06142,2.6,7/16/2013 12:54,7/16/2013 12:58,0:04:22,,,,,2.60,T64-B13,WT163:S066,Cole,Ron,5,BLK:10 PLN:02 POS:00,MFV 06142,2.4,6/16/2014 11:30,6/16/2014 11:44,0:13:46,"1-1/4""",,,0.00,2.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,13,MFV 06142,BLK:10 PLN:02 POS:00,247.00,
T64-B05,WT-116:S026,daniel,jason,12,BLK:10 PLN:02 POS:01,MFV 06131,125.5,6/27/2013 16:12,6/27/2013 18:40,2:28:20,swap,T64-B05,WT-164:SO25,119.4,244.90,T59-B05,WT-164:S027,daniel,jason,8,BLK:10 PLN:02 POS:01,MFV 06131,1.3,7/16/2013 11:22,7/16/2013 11:25,0:02:32,,,,,1.30,T64-B13,WT163:S066,Cole,Ron,5,BLK:10 PLN:02 POS:01,MFV 06131,2.4,6/16/2014 7:18,6/16/2014 7:29,0:11:09,"1-1/8""",,,0.00,2.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,14,MFV 06131,BLK:10 PLN:02 POS:01,248.60,
T64-B05,WT-164:S025,wood,james,1,BLK:10 PLN:02 POS:02,MFV 06132,246.9,6/27/2013 21:33,6/27/2013 23:30,1:57:30,,,,,246.90,T59-B05,WT-164:S027,daniel,jason,8,BLK:10 PLN:02 POS:02,MFV 06132,4.2,7/16/2013 9:44,7/16/2013 9:52,0:08:04,,,,,4.20,T64-B13,WT163:S066,Larry,Brent,,BLK:10 PLN:02 POS:02,MFV 06132,,,,,1 1/8'',,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,15,MFV 06132,BLK:10 PLN:02 POS:02,251.10,
T64-B05,WT-165:S026,wood,james,1,BLK:10 PLN:02 POS:03,MFV 06136,249,6/28/2013 1:55,7/1/2013 7:58,78:03:26,,,,,249.00,T59-B05,WT-164:S027,daniel,jason,8,BLK:10 PLN:02 POS:03,MFV 06136,4.3,7/16/2013 8:20,7/16/2013 8:24,0:04:27,,,,,4.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:02 POS:03,MFV 06136,2.8,6/13/2014 13:44,6/13/2014 13:55,0:10:27,"1/2""",,,0.00,2.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,16,MFV 06136,BLK:10 PLN:02 POS:03,256.10,
T64-B05,WT-165:S026,jason,tommy,12,BLK:10 PLN:02 POS:04,MFV 06138,239.9,7/1/2013 9:38,7/1/2013 11:33,1:55:38,,,,,239.90,T59-B05,WT-164:S027,daniel,jason,8,BLK:10 PLN:02 POS:04,MFV 06138,3.2,7/16/2013 7:18,7/16/2013 7:27,0:09:04,,,,,3.20,T64-B13,WT163:S066,Larry,Brent,,BLK:10 PLN:02 POS:04,MFV 06138,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,17,MFV 06138,BLK:10 PLN:02 POS:04,243.10,
T64-B05,WT-169:S026,jason,tommy,12,BLK:10 PLN:02 POS:05,MFV 06169,247.7,7/1/2013 13:46,7/1/2013 16:09,2:22:18,,,,,247.70,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:02 POS:05,MFV 06169,1.5,7/16/2013 1:32,7/16/2013 1:37,0:04:53,,,,,1.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,18,MFV 06169,BLK:10 PLN:02 POS:05,249.20,
T64-B05,WT-169:S026,galvin,blackmer,12,BLK:10 PLN:02 POS:06,MFV 06127,76.4,7/1/2013 19:56,7/1/2013 22:58,3:02:37,,T64-B05,WT-166:S028,169.9,246.30,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:02 POS:06,MFV 06127,0.9,7/15/2013 23:20,7/15/2013 23:24,0:03:59,,,,,0.90,T64-B13,WT163:S066,Larry,Brent,,BLK:10 PLN:02 POS:06,MFV 06127,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,19,MFV 06127,BLK:10 PLN:02 POS:06,247.20,
T64-B05,WT-166:S028,galvin,blackmer,12,BLK:10 PLN:02 POS:07,MFV 06143,245.5,7/2/2013 0:58,7/2/2013 3:22,2:24:19,,,,,245.50,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:02 POS:07,MFV 06143,3.8,7/15/2013 22:24,7/15/2013 22:30,0:06:01,,,,,3.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,20,MFV 06143,BLK:10 PLN:02 POS:07,249.30,
T64-B05,WT-163:S027,daniel,jason,12,BLK:10 PLN:02 POS:08,MFV 06094,247.4,7/2/2013 9:24,7/2/2013 11:32,2:07:45,,,,,247.40,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:02 POS:08,MFV 06094,2.5,7/15/2013 20:13,7/15/2013 20:21,0:07:17,,,,,2.50,T64-B13,WT163:S066,Larry,Brent,,BLK:10 PLN:02 POS:08,MFV 06094,,,,,Full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,21,MFV 06094,BLK:10 PLN:02 POS:08,249.90,
T64-B05,WT-163:S027,daniel,jason,12,BLK:10 PLN:02 POS:09,MFV 06137,243,7/2/2013 14:19,7/2/2013 16:33,2:14:36,,,,,243.00,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:02 POS:09,MFV 06137,6.6,7/15/2013 18:13,7/15/2013 18:24,0:10:41,,,,,6.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:02 POS:09,MFV 06137,1.8,6/11/2014 12:20,6/11/2014 12:26,0:06:43,"7/8""",,,0.00,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,22,MFV 06137,BLK:10 PLN:02 POS:09,251.40,
T64-B05,WT-116:S027,galvin,wood,12,BLK:10 PLN:02 POS:10,MFV 06147,242.7,7/2/2013 18:56,7/2/2013 21:07,2:11:44,,,,,242.70,T59-B05,WT-164:S027,jason,tommy,8,BLK:10 PLN:02 POS:10,MFV 06147,3.1,7/15/2013 16:05,7/15/2013 16:11,0:05:23,,,,,3.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:02 POS:10,MFV 06147,2,6/11/2014 7:38,6/11/2014 7:47,0:08:18,"7/8""",,,0.00,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,23,MFV 06147,BLK:10 PLN:02 POS:10,247.80,
T64-B05,WT-116:S027,galvin,wood,12,BLK:10 PLN:02 POS:11,MFV 06165,68.3,7/2/2013 23:40,7/3/2013 2:56,3:15:55,,T59-B05,WT-164:S026,179.1,247.40,T59-B05,WT-164:S027,jason,tommy,8,BLK:10 PLN:02 POS:11,MFV 06165,3.6,7/15/2013 15:15,7/15/2013 15:24,0:09:23,,,,,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,24,MFV 06165,BLK:10 PLN:02 POS:11,251.00,
T64-B05,WT-116:S026,daniel,jason,11,BLK:10 PLN:04 POS:00,MFV 06089,246.3,6/27/2013 14:27,6/27/2013 16:07,1:39:46,,,,,246.30,T59-B05,WT-164:S027,daniel,jason,8,BLK:10 PLN:04 POS:00,MFV 06089,1.2,7/16/2013 12:58,7/16/2013 13:01,0:02:28,,,,,1.20,T64-B13,WT163:S066,Cole,Ron,5,BLK:10 PLN:04 POS:00,MFV 06089,2.6,6/16/2014 11:45,6/16/2014 12:38,0:53:12,"1-1/4""",,,0.00,2.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,25,MFV 06089,BLK:10 PLN:04 POS:00,250.10,
T64-B05,WT-164:S025,wood,james,11,BLK:10 PLN:04 POS:01,MFV 06043,246.9,6/27/2013 18:36,6/27/2013 20:20,1:43:42,,,,,246.90,T59-B05,WT-164:S027,daniel,jason,8,BLK:10 PLN:04 POS:01,MFV 06043,3.1,7/16/2013 11:25,7/16/2013 11:30,0:04:26,,,,,3.10,T64-B13,WT163:S066,Cole,Ron,5,BLK:10 PLN:04 POS:01,MFV 06043,2,6/16/2014 7:30,6/16/2014 7:42,0:12:02,"2-3/4""",,,0.00,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,26,MFV 06043,BLK:10 PLN:04 POS:01,252.00,
T64-B05,WT-164:S025,wood,james,3,BLK:10 PLN:04 POS:02,MFV 06088,202.5,6/27/2013 23:19,6/28/2013 1:36,2:17:38,swap,T64-B05,WT-165:S026,45,247.50,T59-B05,WT-164:S027,daniel,jason,8,BLK:10 PLN:04 POS:02,MFV 06088,5.3,7/16/2013 9:53,7/16/2013 10:14,0:21:00,,,,,5.30,T64-B13,WT163:S066,Larry,Brent,,BLK:10 PLN:04 POS:02,MFV 06088,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 06088,BLK:10 PLN:04 POS:02,252.80,
T64-B05,WT-165:S026,jason,tommy,11,BLK:10 PLN:04 POS:03,MFV 06084,248.6,7/1/2013 7:34,7/1/2013 9:27,1:52:41,,,,,248.60,T59-B05,WT-164:S027,daniel,jason,8,BLK:10 PLN:04 POS:03,MFV 06084,1.8,7/16/2013 8:25,7/16/2013 8:29,0:03:52,,,,,1.80,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:04 POS:03,MFV 06084,0.6,6/13/2014 13:57,6/13/2014 14:00,0:03:27,"1/4""",,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 06084,BLK:10 PLN:04 POS:03,251.00,
T64-B05,WT-165:S026,jason,tommy,11,BLK:10 PLN:04 POS:04,MFV 06073,47.6,7/1/2013 11:23,7/1/2013 13:32,2:09:22,swap,T64-B05,WT-169:S026,199.4,247.00,T59-B05,WT-164:S027,daniel,jason,8,BLK:10 PLN:04 POS:04,MFV 06073,4,7/16/2013 7:27,7/16/2013 7:40,0:12:30,,,,,4.00,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:04 POS:04,MFV 06073,1.7,6/13/2014 10:40,6/13/2014 10:49,0:09:43,"2""",,,0.00,1.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 06073,BLK:10 PLN:04 POS:04,252.70,
T64-B05,WT-169:S026,jason,tommy,11,BLK:10 PLN:04 POS:05,MFV 06048,245.7,7/1/2013 15:29,7/1/2013 17:34,2:05:10,,,,,245.70,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:04 POS:05,MFV 06048,4.1,7/16/2013 1:38,7/16/2013 1:49,0:11:00,,,,,4.10,T64-B13,WT163:S066,Larry,Brent,,BLK:10 PLN:04 POS:05,MFV 06048,,,,,Full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 06048,BLK:10 PLN:04 POS:05,249.80,
T64-B05,WT-166:S028,galvin,blackmer,11,BLK:10 PLN:04 POS:06,MFV 00347,247.4,7/1/2013 22:50,7/2/2013 0:55,2:05:35,,,,,247.40,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:04 POS:06,MFV 00347,1.6,7/15/2013 23:25,7/15/2013 23:29,0:04:40,,,,,1.60,T64-B13,WT163:S066,Larry,Brent,,BLK:10 PLN:04 POS:06,MFV 00347,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 00347,BLK:10 PLN:04 POS:06,249.00,
T64-B05,WT-166:S028,galvin,blackmer,11,BLK:10 PLN:04 POS:07,MFV 06092,136.1,7/2/2013 3:17,7/2/2013 9:23,6:05:45,swap,T64-B05,WT-163:S027,109.2,245.30,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:04 POS:07,MFV 06092,3.9,7/15/2013 22:30,7/15/2013 22:36,0:05:58,,,,,3.90,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:04 POS:07,MFV 06092,0.9,6/12/2014 10:16,6/12/2014 10:20,0:04:21,"1""",,,0.00,0.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 06092,BLK:10 PLN:04 POS:07,250.10,
T64-B05,WT-163:S027,daniel,jason,11,BLK:10 PLN:04 POS:08,MFV 06083,247.3,7/2/2013 11:23,7/2/2013 13:29,2:06:08,,,,,247.30,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:04 POS:08,MFV 06083,0.3,7/15/2013 20:21,7/15/2013 20:25,0:03:59,,,,,0.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:04 POS:08,MFV 06083,3,6/11/2014 16:05,6/11/2014 16:17,0:12:09,"1""",,,0.00,3.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 06083,BLK:10 PLN:04 POS:08,250.60,
T64-B05,WT-116:S027,daniel,jason,11,BLK:10 PLN:04 POS:09,MFV 00171,250.1,7/2/2013 16:42,7/2/2013 18:56,2:13:58,,,,,250.10,T59-B05,WT-164:S027,galvin,blackmer,8,BLK:10 PLN:04 POS:09,MFV 00171,1.5,7/15/2013 18:24,7/15/2013 18:27,0:03:18,,,,,1.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:10 PLN:04 POS:09,MFV 00171,2.3,6/11/2014 12:27,6/11/2014 12:36,0:09:17,"1""",,,0.00,2.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 00171,BLK:10 PLN:04 POS:09,253.90,
T64-B05,WT-116:S027,galvin,wood,11,BLK:10 PLN:04 POS:10,MFV 06075,250.2,7/2/2013 21:08,7/2/2013 23:18,2:10:02,,,,,250.20,T59-B05,WT-164:S027,jason,tommy,8,BLK:10 PLN:04 POS:10,MFV 06075,2.3,7/15/2013 16:11,7/15/2013 16:15,0:04:20,,,,,2.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 06075,BLK:10 PLN:04 POS:10,252.50,
T59-B05,WT-164:S026,galvin,wood,11,BLK:10 PLN:04 POS:11,MFV 06102,249.5,7/3/2013 2:53,7/3/2013 8:44,5:50:40,,,,,249.50,T59-B05,WT-164:S027,jason,tommy,8,BLK:10 PLN:04 POS:11,MFV 06102,2.4,7/15/2013 15:24,7/15/2013 15:28,0:04:11,,,,,2.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 06102,BLK:10 PLN:04 POS:11,251.90,
T64-B05,WT-116:S026,daniel,jason,11,BLK:10 PLN:06 POS:00,MFV 06014,251.4,6/27/2013 12:39,6/27/2013 14:25,1:45:54,,,,,251.40,T59-B05,WT-164:S027,daniel,jason,8,BLK:10 PLN:06 POS:00,MFV 06014,1.8,7/16/2013 13:01,7/16/2013 13:04,0:03:12,,,,,1.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 06014,BLK:10 PLN:06 POS:00,253.20,
T64-B05,WT-116:S026,daniel,jason,11,BLK:10 PLN:06 POS:01,MFV 06098,136.7,6/27/2013 16:07,6/27/2013 18:35,2:28:17,swap,T64-B05,WT-164:SO25,111.6,248.30,T59-B05,WT-164:S027,daniel,jason,8,BLK:10 PLN:06 POS:01,MFV 06098,2.3,7/16/2013 11:30,7/16/2013 11:34,0:04:03,,,,,2.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 06098,BLK:10 PLN:06 POS:01,250.60,
