Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T64-B08,WT-116:S040,wood,james,6,BLK:16 PLN:01 POS:06,MFV 07425,132.3,9/26/2013 8:13,9/26/2013 13:11,4:57:57,swap,T64-B08,WT-163:S040,117.1,249.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,7,MFV 07425,BLK:16 PLN:01 POS:06,249.40
T64-B08,WT-116:S040,wood,james,6,BLK:16 PLN:01 POS:07,MFV 08032,249.7,9/26/2013 13:11,9/26/2013 15:37,2:25:25,,,,,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,8,MFV 08032,BLK:16 PLN:01 POS:07,249.70
T64-B08,WT-116:S040,wood,james,7,BLK:16 PLN:01 POS:08,MFV 08030,134.5,9/26/2013 8:14,9/26/2013 13:09,4:54:25,swap,T64-B08,WT-163:S040,112.2,246.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,9,MFV 08030,BLK:16 PLN:01 POS:08,246.70
T64-B08,WT-116:S040,wood,james,7,BLK:16 PLN:01 POS:09,MFV 08025,247.5,9/26/2013 13:09,9/26/2013 15:29,2:20:21,,,,,247.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,10,MFV 08025,BLK:16 PLN:01 POS:09,247.50
T64-B08,WT-116:S040,wood,james,10,BLK:16 PLN:01 POS:10,MFV 08026,138.9,9/26/2013 8:15,9/26/2013 13:06,4:51:42,swap,T64-B08,WT-163:S040,110.9,249.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,11,MFV 08026,BLK:16 PLN:01 POS:10,249.80
T64-B08,WT-116:S040,wood,james,10,BLK:16 PLN:01 POS:11,MFV 07716,249.9,9/26/2013 13:06,9/26/2013 15:25,2:18:32,,,,,249.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,12,MFV 07716,BLK:16 PLN:01 POS:11,249.90
T64-B08,WT-116:S040,wood,james,1,BLK:16 PLN:03 POS:00,MFV 07985,250.3,9/26/2013 15:37,9/26/2013 18:17,2:39:11,,,,,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,13,MFV 07985,BLK:16 PLN:03 POS:00,250.30
T64-B08,WT-163:S040,daniel,jason,1,BLK:16 PLN:03 POS:01,MFV 07729,249.3,9/26/2013 18:17,9/26/2013 20:39,2:21:52,,,,,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,14,MFV 07729,BLK:16 PLN:03 POS:01,249.30
T64-B08,WT-116:S040,wood,james,3,BLK:16 PLN:03 POS:02,MFV 08022,248,9/26/2013 15:28,9/26/2013 18:05,2:37:22,,,,,248.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,15,MFV 08022,BLK:16 PLN:03 POS:02,248.00
T64-B08,WT-163:S040,daniel,jason,3,BLK:16 PLN:03 POS:03,MFV 07432,247.6,9/26/2013 18:05,9/26/2013 20:26,2:20:45,,,,,247.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,16,MFV 07432,BLK:16 PLN:03 POS:03,247.60
T64-B08,WT-116:S040,wood,james,5,BLK:16 PLN:03 POS:04,MFV 08049,248.6,9/26/2013 15:26,9/26/2013 18:02,2:36:10,,,,,248.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,17,MFV 08049,BLK:16 PLN:03 POS:04,248.60
T64-B08,WT-163:S040,daniel,jason,5,BLK:16 PLN:03 POS:05,MFV 08043,249.1,9/26/2013 18:02,9/26/2013 20:22,2:19:35,,,,,249.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,18,MFV 08043,BLK:16 PLN:03 POS:05,249.10
T64-B08,WT-116:S040,wood,james,6,BLK:16 PLN:03 POS:06,MFV 08039,252.3,9/26/2013 15:37,9/26/2013 18:16,2:39:33,,,,,252.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,19,MFV 08039,BLK:16 PLN:03 POS:06,252.30
T64-B08,WT-163:S040,daniel,jason,6,BLK:16 PLN:03 POS:07,MFV 08051,249.3,9/26/2013 18:17,9/26/2013 20:39,2:21:30,,,,,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,20,MFV 08051,BLK:16 PLN:03 POS:07,249.30
T64-B08,WT-116:S040,wood,james,7,BLK:16 PLN:03 POS:08,MFV 08028,247.2,9/26/2013 15:29,9/26/2013 18:05,2:36:01,,,,,247.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,21,MFV 08028,BLK:16 PLN:03 POS:08,247.20
T64-B08,WT-163:S040,daniel,jason,7,BLK:16 PLN:03 POS:09,MFV 07975,250.3,9/26/2013 18:17,9/26/2013 20:27,2:09:53,,,,,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,22,MFV 07975,BLK:16 PLN:03 POS:09,250.30
T64-B08,WT-116:S040,wood,james,10,BLK:16 PLN:03 POS:10,MFV 08033,250.2,9/26/2013 15:25,9/26/2013 17:58,2:33:17,,,,,250.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,23,MFV 08033,BLK:16 PLN:03 POS:10,250.20
T64-B08,WT-163:S040,daniel,jason,10,BLK:16 PLN:03 POS:11,MFV 07960,252.8,9/26/2013 17:59,9/26/2013 20:18,2:19:03,,,,,252.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,24,MFV 07960,BLK:16 PLN:03 POS:11,252.80
T64-B08,WT-163:S040,daniel,jason,1,BLK:16 PLN:05 POS:00,MFV 07997,220.4,9/26/2013 20:39,9/27/2013 0:33,3:53:49,swap,T64-B08,T64-B08,30.9,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,25,MFV 07997,BLK:16 PLN:05 POS:00,251.30
T64-B08,WT-166:S042,daniel,jason,1,BLK:16 PLN:05 POS:01,MFV 07871,248.5,9/27/2013 0:33,9/27/2013 3:09,2:35:19,tanker arrived at 10:45pm resumed pumping at 12:05am,,,,248.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,26,MFV 07871,BLK:16 PLN:05 POS:01,248.50
T64-B08,WT-163:S040,daniel,jason,3,BLK:16 PLN:05 POS:02,MFV 07658,251,9/26/2013 20:26,9/27/2013 0:06,3:40:12,,,,,251.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 07658,BLK:16 PLN:05 POS:02,251.00
T64-B08,WT-166:S042,daniel,jason,3,BLK:16 PLN:05 POS:03,MFV 07989,250,9/27/2013 0:06,9/27/2013 2:38,2:31:46,tanker arrived at 10:45pm resumed pumping at 12:05am,,,,250.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 07989,BLK:16 PLN:05 POS:03,250.00
T64-B08,WT-163:S040,daniel,jason,5,BLK:16 PLN:05 POS:04,MFV 07993,251.9,9/26/2013 20:22,9/26/2013 22:43,2:21:06,,,,,251.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 07993,BLK:16 PLN:05 POS:04,251.90
T64-B08,WT-166:S042,daniel,jason,5,BLK:16 PLN:05 POS:05,MFV 08000,250.3,9/27/2013 0:00,9/27/2013 2:36,2:36:08,tanker arrived at 10:45pm resumed pumping at 12:05am,,,,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 08000,BLK:16 PLN:05 POS:05,250.30
T64-B08,WT-163:S040,daniel,jason,6,BLK:16 PLN:05 POS:06,MFV 08003,220.1,9/26/2013 20:39,9/27/2013 0:33,3:54:09,swap,T64-B08,T64-B08,31.1,251.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 08003,BLK:16 PLN:05 POS:06,251.20
T64-B08,WT-166:S042,daniel,jason,6,BLK:16 PLN:05 POS:07,MFV 07963,253.7,9/27/2013 0:33,9/27/2013 2:56,2:22:48,tanker arrived at 10:45pm resumed pumping at 12:05am,,,,253.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 07963,BLK:16 PLN:05 POS:07,253.70
T64-B08,WT-163:S040,daniel,jason,7,BLK:16 PLN:05 POS:08,MFV 07990,251.2,9/26/2013 20:27,9/27/2013 0:19,3:51:48,,,,,251.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 07990,BLK:16 PLN:05 POS:08,251.20
T64-B08,WT-166:S042,daniel,jason,7,BLK:16 PLN:05 POS:09,MFV 07996,250.4,9/27/2013 0:19,9/27/2013 2:38,2:19:11,tanker arrived at 10:45pm resumed pumping at 12:05am,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 07996,BLK:16 PLN:05 POS:09,250.40
T64-B08,WT-163:S040,daniel,jason,10,BLK:16 PLN:05 POS:10,MFV 08001,251.4,9/26/2013 20:18,9/26/2013 22:37,2:19:27,,,,,251.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 08001,BLK:16 PLN:05 POS:10,251.40
T64-B08,WT-166:S042,daniel,jason,10,BLK:16 PLN:05 POS:11,MFV 07754,251.4,9/27/2013 0:05,9/27/2013 2:36,2:31:54,tanker arrived at 10:45pm resumed pumping at 12:05am,,,,251.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 07754,BLK:16 PLN:05 POS:11,251.40
T64-B08,WT-166:S042,daniel,jason,1,BLK:16 PLN:07 POS:00,MFV 07941,249.5,9/27/2013 3:09,9/30/2013 9:07,77:58:27,,,,,249.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 07941,BLK:16 PLN:07 POS:00,249.50
T64-B08,WT-166:S042,galvin,blackmer,1,BLK:16 PLN:07 POS:01,MFV 07951,251.7,9/30/2013 9:08,9/30/2013 11:31,2:22:59,,,,,251.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 07951,BLK:16 PLN:07 POS:01,251.70
T64-B08,WT-166:S042,daniel,jason,3,BLK:16 PLN:07 POS:02,MFV 08023,249.3,9/27/2013 2:41,9/30/2013 8:40,77:59:03,,,,,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,39,MFV 08023,BLK:16 PLN:07 POS:02,249.30
T64-B08,WT-166:S042,galvin,blackmer,3,BLK:16 PLN:07 POS:03,MFV 08013,248.5,9/30/2013 8:41,9/30/2013 11:03,2:22:04,,,,,248.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,40,MFV 08013,BLK:16 PLN:07 POS:03,248.50
T64-B08,WT-166:S042,daniel,jason,5,BLK:16 PLN:07 POS:04,MFV 08002,249.7,9/27/2013 2:41,9/30/2013 8:38,77:56:38,,,,,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,41,MFV 08002,BLK:16 PLN:07 POS:04,249.70
T64-B08,WT-166:S042,galvin,blackmer,5,BLK:16 PLN:07 POS:05,MFV 07995,249.4,9/30/2013 8:38,9/30/2013 10:59,2:21:14,,,,,249.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,42,MFV 07995,BLK:16 PLN:07 POS:05,249.40
T64-B08,WT-166:S042,daniel,jason,6,BLK:16 PLN:07 POS:06,MFV 08016,249.5,9/27/2013 2:56,9/30/2013 8:57,78:00:44,,,,,249.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,43,MFV 08016,BLK:16 PLN:07 POS:06,249.50
T64-B08,WT-166:S042,galvin,blackmer,6,BLK:16 PLN:07 POS:07,MFV 08019,248.3,9/30/2013 8:57,9/30/2013 11:21,2:23:24,,,,,248.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,44,MFV 08019,BLK:16 PLN:07 POS:07,248.30
T64-B08,WT-166:S042,daniel,jason,7,BLK:16 PLN:07 POS:08,MFV 08005,249.6,9/27/2013 2:41,9/30/2013 8:36,77:54:48,,,,,249.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,45,MFV 08005,BLK:16 PLN:07 POS:08,249.60
T64-B08,WT-166:S042,galvin,blackmer,7,BLK:16 PLN:07 POS:09,MFV 08018,250.3,9/30/2013 8:36,9/30/2013 10:57,2:21:09,,,,,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,46,MFV 08018,BLK:16 PLN:07 POS:09,250.30
T64-B08,WT-166:S042,daniel,jason,10,BLK:16 PLN:07 POS:10,MFV 08014,247.9,9/27/2013 2:41,9/30/2013 8:35,77:53:32,,,,,247.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,47,MFV 08014,BLK:16 PLN:07 POS:10,247.90
T64-B08,WT-166:S042,galvin,blackmer,10,BLK:16 PLN:07 POS:11,MFV 07935,248.7,9/30/2013 8:35,9/30/2013 10:52,2:17:27,,,,,248.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,48,MFV 07935,BLK:16 PLN:07 POS:11,248.70
T64-B08,WT-166:S042,galvin,blackmer,1,BLK:16 PLN:09 POS:00,MFV 07810,248.9,9/30/2013 11:31,9/30/2013 13:53,2:22:04,,,,,248.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,49,MFV 07810,BLK:16 PLN:09 POS:00,248.90
T64-B08,WT-166:S042,galvin,blackmer,1,BLK:16 PLN:09 POS:01,MFV 07914,22.4,9/30/2013 13:53,9/30/2013 16:33,2:39:17,swap,WT-164:S039,T64-B08,227.7,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,50,MFV 07914,BLK:16 PLN:09 POS:01,250.10
T64-B08,WT-166:S042,galvin,blackmer,3,BLK:16 PLN:09 POS:02,MFV 07982,251.7,9/30/2013 11:22,9/30/2013 13:42,2:20:32,,,,,251.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,51,MFV 07982,BLK:16 PLN:09 POS:02,251.70
T64-B08,WT-166:S042,galvin,blackmer,3,BLK:16 PLN:09 POS:03,MFV 07912,57.5,9/30/2013 13:34,9/30/2013 16:15,2:41:12,swap,WT-164:S039,T64-B08,192.7,250.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,52,MFV 07912,BLK:16 PLN:09 POS:03,250.20
T64-B08,WT-166:S042,galvin,blackmer,5,BLK:16 PLN:09 POS:04,MFV 07986,252.2,9/30/2013 11:22,9/30/2013 13:41,2:19:33,,,,,252.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,53,MFV 07986,BLK:16 PLN:09 POS:04,252.20
T64-B08,WT-166:S042,galvin,blackmer,5,BLK:16 PLN:09 POS:05,MFV 07971,80.3,9/30/2013 13:22,9/30/2013 15:59,2:37:18,swap,WT-164:S039,T64-B08,169.8,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,54,MFV 07971,BLK:16 PLN:09 POS:05,250.10
T64-B08,WT-166:S042,galvin,blackmer,6,BLK:16 PLN:09 POS:06,MFV 07961,251.4,9/30/2013 11:22,9/30/2013 13:46,2:24:15,,,,,251.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,55,MFV 07961,BLK:16 PLN:09 POS:06,251.40
T64-B08,WT-166:S042,galvin,blackmer,6,BLK:16 PLN:09 POS:07,MFV 07926,35.6,9/30/2013 13:46,9/30/2013 16:26,2:39:38,swap,WT-164:S039,T64-B08,214.6,250.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,56,MFV 07926,BLK:16 PLN:09 POS:07,250.20
T64-B08,WT-166:S042,galvin,blackmer,7,BLK:16 PLN:09 POS:08,MFV 07917,248.2,9/30/2013 10:58,9/30/2013 13:18,2:20:12,,,,,248.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,57,MFV 07917,BLK:16 PLN:09 POS:08,248.20
T64-B08,WT-166:S042,galvin,blackmer,7,BLK:16 PLN:09 POS:09,MFV 07825,87.9,9/30/2013 13:18,9/30/2013 15:55,2:37:02,swap,WT-164:S039,T64-B08,163.3,251.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 07825,BLK:16 PLN:09 POS:09,251.20
