Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B08,WT-165:S038,daniel,jason,12,BLK:16 PLN:00 POS:06,MFV 07978,242,9/24/2013 19:02,9/24/2013 20:56,1:54:00,,,,,242.00,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:00 POS:06,MFV 07978,5.8,10/3/2013 18:28,10/3/2013 18:35,0:07:03,,,,,5.80,T64-B13,WT163:S066,Larry,Brent,5,BLK:16 PLN:00 POS:06,MFV 07978,3.3,7/2/2014 10:17,7/2/2014 10:27,0:10:48,"1""",,,0.00,3.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,7,MFV 07978,BLK:16 PLN:00 POS:06,251.10,
T64-B08,WT-169:S:038,daniel,jason,12,BLK:16 PLN:00 POS:07,MFV 08007,244.6,9/24/2013 23:12,9/25/2013 1:10,1:58:24,,,,,244.60,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:00 POS:07,MFV 08007,0.9,10/3/2013 17:44,10/3/2013 17:48,0:04:06,,,,,0.90,T64-B13,WT163:S066,Larry,Brent,5,BLK:16 PLN:00 POS:07,MFV 08007,4.3,7/2/2014 6:48,7/2/2014 7:04,0:16:13,"1 3/4""",,,0.00,4.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,8,MFV 08007,BLK:16 PLN:00 POS:07,249.80,
T64-B08,WT-169:S:038,daniel,jason,12,BLK:16 PLN:00 POS:08,MFV 07923,146.6,9/25/2013 3:12,9/25/2013 12:46,9:34:03,swap,T64-B08,WT-168:S014,92.9,239.50,T64-B08,WT-166:S043,James,Galvin,11,BLK:16 PLN:00 POS:08,MFV 07923,4.7,10/3/2013 15:15,10/3/2013 15:23,0:08:00,,,,,4.70,T64-B13,WT163:S066,Larry,Brent,5,BLK:16 PLN:00 POS:08,MFV 07923,3.4,7/1/2014 12:51,7/1/2014 13:03,0:12:36,"1/4""",,,0.00,3.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,9,MFV 07923,BLK:16 PLN:00 POS:08,247.60,
T64-B08,WT-168:S014,wood,james,12,BLK:16 PLN:00 POS:09,MFV 07970,245.4,9/25/2013 15:49,9/25/2013 18:15,2:25:28,,,,,245.40,T64-B08,WT-166:S043,James,blackmer,11,BLK:16 PLN:00 POS:09,MFV 07970,0.4,10/3/2013 13:41,10/3/2013 13:44,0:02:34,,,,,0.40,T64-B13,WT163:S066,Larry,Brent,5,BLK:16 PLN:00 POS:09,MFV 07970,4.1,7/1/2014 9:06,7/1/2014 9:21,0:15:21,"1/4""",,,0.00,4.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,10,MFV 07970,BLK:16 PLN:00 POS:09,249.90,
T64-B08,WT-168:S014,daniel,jason,12,BLK:16 PLN:00 POS:10,MFV 08029,12.5,9/25/2013 20:23,9/25/2013 22:37,2:13:48,swap,T64-B08,WT-116:S040,225.5,238.00,T64-B08,WT-166:S043,James,blackmer,11,BLK:16 PLN:00 POS:10,MFV 08029,1.8,10/3/2013 13:04,10/3/2013 13:07,0:03:13,,,,,1.80,T64-B13,WT163:S066,Cole,John,5,BLK:16 PLN:00 POS:10,MFV 08029,4.9,6/30/2014 13:13,6/30/2014 13:42,0:29:19,"1 1/2""",,,0.00,4.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,11,MFV 08029,BLK:16 PLN:00 POS:10,244.70,
T64-B08,WT-116:S040,daniel,jason,12,BLK:16 PLN:00 POS:11,MFV 07428,244.7,9/26/2013 0:49,9/26/2013 3:01,2:11:45,,,,,244.70,T64-B08,WT-166:S043,James,blackmer,11,BLK:16 PLN:00 POS:11,MFV 07428,2.4,10/3/2013 11:10,10/3/2013 11:16,0:06:17,,,,,2.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,12,MFV 07428,BLK:16 PLN:00 POS:11,247.10,
T59-B07,WT-116:S039,wood,james,12,BLK:16 PLN:02 POS:00,MFV 07938,226.2,9/23/2013 9:56,9/23/2013 12:06,2:10:07,swap,T59-B07,WT-164-S038,19.4,245.60,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:02 POS:00,MFV 07938,3.9,10/4/2013 2:47,10/4/2013 2:51,0:04:22,,,,,3.90,T64-B13,WT163:S066,larry,brent,5,BLK:16 PLN:02 POS:00,MFV 07938,1.9,7/3/2014 15:33,7/3/2014 15:47,0:13:08,"5/8""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,13,MFV 07938,BLK:16 PLN:02 POS:00,251.40,
T59-B07,WT-164-S038,wood,blackmer,12,BLK:16 PLN:02 POS:01,MFV 07430,245.2,9/23/2013 13:53,9/23/2013 15:38,1:45:15,,,,,245.20,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:02 POS:01,MFV 07430,3.4,10/4/2013 2:04,10/4/2013 2:09,0:04:35,,,,,3.40,T64-B13,WT163:S066,larry,brent,5,BLK:16 PLN:02 POS:01,MFV 07430,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,14,MFV 07430,BLK:16 PLN:02 POS:01,248.60,
T59-B07,WT-164:S038,daniel,jason,12,BLK:16 PLN:02 POS:02,MFV 07888,43.2,9/23/2013 18:50,9/23/2013 20:45,1:54:56,swap,T59-B07,WT-163:S039,202.7,245.90,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:02 POS:02,MFV 07888,2.5,10/4/2013 0:03,10/4/2013 0:06,0:03:51,,,,,2.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,15,MFV 07888,BLK:16 PLN:02 POS:02,248.40,
T59-B07,WT-163:S039,daniel,jason,12,BLK:16 PLN:02 POS:03,MFV 07950,245.4,9/23/2013 22:46,9/24/2013 0:38,1:52:19,,,,,245.40,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:02 POS:03,MFV 07950,1.9,10/3/2013 22:26,10/3/2013 22:31,0:04:42,,,,,1.90,T64-B13,WT163:S066,larry,brent,5,BLK:16 PLN:02 POS:03,MFV 07950,3.4,7/3/2014 10:23,7/3/2014 10:34,0:11:50,"1 1/16""",,,0.00,3.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,16,MFV 07950,BLK:16 PLN:02 POS:03,250.70,
T59-B07,WT-166:S041,daniel,jason,12,BLK:16 PLN:02 POS:04,MFV 07936,243.5,9/24/2013 2:42,9/24/2013 8:43,6:00:41,,,,,243.50,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:02 POS:04,MFV 07936,3.1,10/3/2013 21:41,10/3/2013 21:45,0:03:19,,,,,3.10,T64-B13,WT163:S066,larry,brent,5,BLK:16 PLN:02 POS:04,MFV 07936,3.1,7/3/2014 7:03,7/3/2014 7:15,0:11:34,"1""",,,0.00,3.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,17,MFV 07936,BLK:16 PLN:02 POS:04,249.70,
T59-B07,WT-166:S041,wood,james,12,BLK:16 PLN:02 POS:05,MFV 08035,240.1,9/24/2013 10:45,9/24/2013 12:35,1:49:51,,,,,240.10,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:02 POS:05,MFV 08035,6.3,10/3/2013 19:43,10/3/2013 19:50,0:06:41,,,,,6.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:16 PLN:02 POS:05,MFV 08035,2,7/2/2014 14:02,7/2/2014 14:12,0:09:37,"3/4""",,,0.00,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,18,MFV 08035,BLK:16 PLN:02 POS:05,248.40,
T64-B08,WT-165:S038,wood,james,12,BLK:16 PLN:02 POS:06,MFV 08037,242.5,9/24/2013 16:12,9/24/2013 19:02,2:50:09,,,,,242.50,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:02 POS:06,MFV 08037,4.2,10/3/2013 18:36,10/3/2013 18:40,0:04:46,,,,,4.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:16 PLN:02 POS:06,MFV 08037,1.5,7/2/2014 10:28,7/2/2014 10:40,0:12:29,"5/8""",,,0.00,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,19,MFV 08037,BLK:16 PLN:02 POS:06,248.20,
T64-B08,WT-165:S038,daniel,jason,12,BLK:16 PLN:02 POS:07,MFV 08027,55.3,9/24/2013 20:56,9/24/2013 23:11,2:15:05,swap,T64-B08,WT-169:S:038,186.8,242.10,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:02 POS:07,MFV 08027,2,10/3/2013 17:49,10/3/2013 17:53,0:04:35,,,,,2.00,T64-B13,WT163:S066,Larry,Brent,5,BLK:16 PLN:02 POS:07,MFV 08027,2.3,7/2/2014 7:04,7/2/2014 7:13,0:08:30,"1/2""",,,0.00,2.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,20,MFV 08027,BLK:16 PLN:02 POS:07,246.40,
T64-B08,WT-169:S:038,daniel,jason,12,BLK:16 PLN:02 POS:08,MFV 08011,244.5,9/25/2013 1:10,9/25/2013 3:12,2:01:44,,,,,244.50,T64-B08,WT-166:S043,James,Galvin,11,BLK:16 PLN:02 POS:08,MFV 08011,4.1,10/3/2013 15:24,10/3/2013 15:27,0:03:26,,,,,4.10,T64-B13,WT163:S066,Larry,Brent,,BLK:16 PLN:02 POS:08,MFV 08011,0,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,21,MFV 08011,BLK:16 PLN:02 POS:08,248.60,
T64-B08,WT-168:S014,wood,james,12,BLK:16 PLN:02 POS:09,MFV 07730,243.5,9/25/2013 13:43,9/25/2013 15:49,2:05:38,,,,,243.50,T64-B08,WT-166:S043,James,blackmer,11,BLK:16 PLN:02 POS:09,MFV 07730,1,10/3/2013 13:44,10/3/2013 13:47,0:02:31,,,,,1.00,T64-B13,WT163:S066,Larry,Brent,,BLK:16 PLN:02 POS:09,MFV 07730,0,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,22,MFV 07730,BLK:16 PLN:02 POS:09,244.50,
T64-B08,WT-168:S014,daniel,jason,12,BLK:16 PLN:02 POS:10,MFV 07831,243.1,9/25/2013 18:15,9/25/2013 20:23,2:07:35,,,,,243.10,T64-B08,WT-166:S043,James,blackmer,11,BLK:16 PLN:02 POS:10,MFV 07831,3.9,10/3/2013 13:07,10/3/2013 13:14,0:06:28,,,,,3.90,T64-B13,WT163:S066,Cole,John,5,BLK:16 PLN:02 POS:10,MFV 07831,2.3,6/30/2014 13:42,6/30/2014 13:55,0:12:34,"1""",,,0.00,2.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,23,MFV 07831,BLK:16 PLN:02 POS:10,249.30,
T64-B08,WT-116:S040,daniel,jason,12,BLK:16 PLN:02 POS:11,MFV 07976,245,9/25/2013 22:37,9/26/2013 0:45,2:08:13,,,,,245.00,T64-B08,WT-166:S043,James,blackmer,11,BLK:16 PLN:02 POS:11,MFV 07976,2.8,10/3/2013 11:16,10/3/2013 11:21,0:04:55,,,,,2.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,24,MFV 07976,BLK:16 PLN:02 POS:11,247.80,
T59-B07,WT-164-S038,wood,blackmer,11,BLK:16 PLN:04 POS:00,MFV 07987,245.9,9/23/2013 12:04,9/23/2013 13:44,1:40:31,,,,,245.90,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:04 POS:00,MFV 07987,4,10/4/2013 2:52,10/4/2013 2:56,0:04:07,,,,,4.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,25,MFV 07987,BLK:16 PLN:04 POS:00,249.90,
T59-B07,WT-164-S038,wood,blackmer,11,BLK:16 PLN:04 POS:01,MFV 07732,246.1,9/23/2013 15:28,9/23/2013 17:32,2:03:56,,,,,246.10,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:04 POS:01,MFV 07732,2.7,10/4/2013 2:09,10/4/2013 2:12,0:03:37,,,,,2.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,26,MFV 07732,BLK:16 PLN:04 POS:01,248.80,
T59-B07,WT-163:S039,daniel,jason,11,BLK:16 PLN:04 POS:02,MFV 07977,247.2,9/23/2013 20:46,9/23/2013 22:42,1:56:36,,,,,247.20,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:04 POS:02,MFV 07977,1.4,10/4/2013 0:07,10/4/2013 0:10,0:03:19,,,,,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 07977,BLK:16 PLN:04 POS:02,248.60,
T59-B07,WT-163:S039,daniel,jason,11,BLK:16 PLN:04 POS:03,MFV 07964,155.7,9/24/2013 0:41,9/24/2013 2:42,2:00:28,swap,T59-B07,WT-166:S041,92.7,248.40,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:04 POS:03,MFV 07964,0.8,10/3/2013 22:31,10/3/2013 22:32,0:01:17,,,,,0.80,T64-B13,WT163:S066,larry,brent,5,BLK:16 PLN:04 POS:03,MFV 07964,3,7/3/2014 10:35,7/3/2014 10:45,0:10:15,"1""",,,0.00,3.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 07964,BLK:16 PLN:04 POS:03,252.20,
T59-B07,WT-166:S041,wood,james,11,BLK:16 PLN:04 POS:04,MFV 07968,244.7,9/24/2013 8:45,9/24/2013 10:44,1:58:56,,,,,244.70,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:04 POS:04,MFV 07968,2,10/3/2013 21:45,10/3/2013 21:48,0:02:50,,,,,2.00,T64-B13,WT163:S066,larry,brent,5,BLK:16 PLN:04 POS:04,MFV 07968,2.9,7/3/2014 7:16,7/3/2014 7:27,0:10:51,"1/4""",,,0.00,2.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 07968,BLK:16 PLN:04 POS:04,249.60,
T59-B07,WT-166:S041,wood,james,11,BLK:16 PLN:04 POS:05,MFV 07994,28,9/24/2013 12:32,9/24/2013 14:39,2:06:59,swap,T64-B08,WT-165:S038,217.1,245.10,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:04 POS:05,MFV 07994,2.9,10/3/2013 19:50,10/3/2013 19:55,0:04:25,,,,,2.90,T64-B13,WT163:S066,Larry,Brent,5,BLK:16 PLN:04 POS:05,MFV 07994,2.4,7/2/2014 14:12,7/2/2014 14:23,0:10:22,"1""",,,0.00,2.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 07994,BLK:16 PLN:04 POS:05,250.40,
T64-B08,WT-165:S038,daniel,jason,11,BLK:16 PLN:04 POS:06,MFV 07973,245.5,9/24/2013 18:37,9/24/2013 20:28,1:50:56,,,,,245.50,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:04 POS:06,MFV 07973,2.6,10/3/2013 18:41,10/3/2013 18:43,0:02:49,,,,,2.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:16 PLN:04 POS:06,MFV 07973,3.2,7/2/2014 10:41,7/2/2014 10:52,0:11:31,"1""",,,0.00,3.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 07973,BLK:16 PLN:04 POS:06,251.30,
T64-B08,WT-169:S:038,daniel,jason,11,BLK:16 PLN:04 POS:07,MFV 07974,247.6,9/24/2013 22:43,9/25/2013 0:40,1:57:05,,,,,247.60,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:04 POS:07,MFV 07974,0,10/3/2013 17:53,10/3/2013 17:55,0:01:25, over full,,,,0.00,T64-B13,WT163:S066,Larry,Brent,5,BLK:16 PLN:04 POS:07,MFV 07974,3.7,7/2/2014 7:13,7/2/2014 7:27,0:13:14,"4""",,,0.00,3.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 07974,BLK:16 PLN:04 POS:07,251.30,
T64-B08,WT-169:S:038,daniel,jason,11,BLK:16 PLN:04 POS:08,MFV 07965,209,9/25/2013 2:41,9/25/2013 12:20,9:39:21,swap,T64-B08,WT-168:S014,36.2,245.20,T64-B08,WT-166:S043,James,Galvin,11,BLK:16 PLN:04 POS:08,MFV 07965,3.8,10/3/2013 15:27,10/3/2013 15:34,0:06:13,,,,,3.80,T64-B13,WT163:S066,Larry,Brent,5,BLK:16 PLN:04 POS:08,MFV 07965,3.1,7/1/2014 13:05,7/1/2014 13:19,0:14:21,"1 1/16""",,,0.00,3.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 07965,BLK:16 PLN:04 POS:08,252.10,
T64-B08,WT-168:S014,wood,james,11,BLK:16 PLN:04 POS:09,MFV 07958,248,9/25/2013 15:44,9/25/2013 18:09,2:25:10,,,,,248.00,T64-B08,WT-166:S043,James,blackmer,11,BLK:16 PLN:04 POS:09,MFV 07958,1.8,10/3/2013 13:47,10/3/2013 13:51,0:03:54,,,,,1.80,T64-B13,WT163:S066,Larry,Brent,5,BLK:16 PLN:04 POS:09,MFV 07958,2.4,7/1/2014 9:22,7/1/2014 9:31,0:09:04,"1""",,,0.00,2.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 07958,BLK:16 PLN:04 POS:09,252.20,
T64-B08,WT-168:S014,daniel,jason,11,BLK:16 PLN:04 POS:10,MFV 07979,30.4,9/25/2013 20:14,9/25/2013 22:33,2:19:21,swap,T64-B08,WT-116:S040,216.7,247.10,T64-B08,WT-166:S043,James,blackmer,11,BLK:16 PLN:04 POS:10,MFV 07979,1.5,10/3/2013 13:14,10/3/2013 13:16,0:02:32,,,,,1.50,T64-B13,WT163:S066,Cole,John,5,BLK:16 PLN:04 POS:10,MFV 07979,2.5,6/30/2014 13:59,6/30/2014 14:13,0:14:15,"1/2""",,,0.00,2.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 07979,BLK:16 PLN:04 POS:10,251.10,
T64-B08,WT-116:S040,daniel,jason,11,BLK:16 PLN:04 POS:11,MFV 07988,249.2,9/26/2013 0:45,9/26/2013 3:00,2:15:01,,,,,249.20,T64-B08,WT-166:S043,James,blackmer,11,BLK:16 PLN:04 POS:11,MFV 07988,0.8,10/3/2013 11:22,10/3/2013 11:24,0:02:36,,,,,0.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 07988,BLK:16 PLN:04 POS:11,250.00,
T59-B07,WT-116:S039,wood,james,11,BLK:16 PLN:06 POS:00,MFV 07952,228.3,9/23/2013 9:56,9/23/2013 12:04,2:08:10,swap,T59-B07,WT-164-S038,13.7,242.00,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:06 POS:00,MFV 07952,3.5,10/4/2013 2:56,10/4/2013 3:01,0:05:35,,,,,3.50,T64-B13,WT163:S066,larry,brent,5,BLK:16 PLN:06 POS:00,MFV 07952,0.7,7/3/2014 15:47,7/3/2014 15:52,0:04:39,"1/4""",,,0.00,0.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 07952,BLK:16 PLN:06 POS:00,246.20,
T59-B07,WT-164-S038,wood,blackmer,11,BLK:16 PLN:06 POS:01,MFV 07984,246.3,9/23/2013 13:44,9/23/2013 15:28,1:43:53,,,,,246.30,T64-B08,WT-166:S043,daniel,jason,11,BLK:16 PLN:06 POS:01,MFV 07984,3.6,10/4/2013 2:12,10/4/2013 2:17,0:04:32,,,,,3.60,T64-B13,WT163:S066,larry,brent,5,BLK:16 PLN:06 POS:01,MFV 07984,1.4,7/3/2014 13:33,7/3/2014 13:41,0:08:11,"3/4""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 07984,BLK:16 PLN:06 POS:01,251.30,
