Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B10,WT-166:S052,daniel,jason,8,BLK:21 PLN:04 POS:02,MFV 09730,243.9,12/3/2013 17:43,12/3/2013 19:44,2:00:22,,,,,243.90,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:04 POS:02,MFV 09730,1,12/17/2013 9:33,12/17/2013 9:39,0:05:19,,,,,1.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 09730,BLK:21 PLN:04 POS:02,244.90,
T64-B10,WT-166:S052,daniel,jason,8,BLK:21 PLN:04 POS:03,MFV 05651,123,12/3/2013 21:33,12/3/2013 23:29,1:56:29,swap,T64-B10,WT-116:S050,121.5,244.50,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:04 POS:03,MFV 05651,3.5,12/17/2013 7:12,12/17/2013 7:21,0:08:59,,,,,3.50,T64-B13,WT169:S064,Larry,Brent,,BLK:21 PLN:04 POS:03,MFV 05651,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 05651,BLK:21 PLN:04 POS:03,248.00,
T64-B10,WT-116:S050,daniel,jason,8,BLK:21 PLN:04 POS:04,MFV 05654,245.6,12/4/2013 1:26,12/4/2013 7:38,6:12:25,,,,,245.60,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:04 POS:04,MFV 05654,4.9,12/17/2013 2:35,12/17/2013 2:47,0:11:27,,,,,4.90,T64-B13,WT169:S064,Larry,Brent,,BLK:21 PLN:04 POS:04,MFV 05654,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 05654,BLK:21 PLN:04 POS:04,250.50,
T64-B10,WT-165:S049,blackmer,plerchee,8,BLK:21 PLN:04 POS:05,MFV 09721,250.5,12/4/2013 12:46,12/4/2013 15:11,2:24:42,,,,,250.50,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:04 POS:05,MFV 09721,1.6,12/17/2013 0:39,12/17/2013 0:46,0:06:31,,,,,1.60,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:04 POS:05,MFV 09721,2,7/16/2014 15:25,7/16/2014 15:34,0:09:32,"1 1/8""",,,0.00,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 09721,BLK:21 PLN:04 POS:05,254.10,
T64-B10,WT-165:S049,daniel,jason,8,BLK:21 PLN:04 POS:06,MFV 05533,248.1,12/4/2013 18:42,12/4/2013 20:43,2:01:07,,,,,248.10,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:04 POS:06,MFV 05533,2.5,12/16/2013 23:09,12/16/2013 23:16,0:06:58,,,,,2.50,T64-B13,WT169:S064,Larry,Brent,5,BLK:21 PLN:04 POS:06,MFV 05533,0.3,7/16/2014 12:31,7/16/2014 12:33,0:01:46,"1/8""",,,0.00,0.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 05533,BLK:21 PLN:04 POS:06,250.90,
T64-B10,WT-169:S048,daniel,jason,8,BLK:21 PLN:04 POS:07,MFV 09722,246.5,12/4/2013 23:09,12/5/2013 1:10,2:00:51,,,,,246.50,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:04 POS:07,MFV 09722,1.6,12/16/2013 21:21,12/16/2013 21:27,0:05:48,,,,,1.60,T64-B13,WT169:S064,Larry,Brent,5,BLK:21 PLN:04 POS:07,MFV 09722,0.7,7/16/2014 9:59,7/16/2014 10:04,0:04:48,"1/8""",,,0.00,0.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 09722,BLK:21 PLN:04 POS:07,248.80,
T64-B10,WT-169:S048,galvin,wood,8,BLK:21 PLN:04 POS:08,MFV 09718,84.9,12/5/2013 7:15,12/5/2013 16:15,9:24:36,swap,T64-B10,WT-168:S024,142.1,227.00,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:04 POS:08,MFV 09718,5.3,12/16/2013 19:13,12/16/2013 19:25,0:11:04,,,,,5.30,T64-B13,WT169:S064,Larry,Brent,5,BLK:21 PLN:04 POS:08,MFV 09718,1,7/16/2014 7:37,7/16/2014 7:42,0:04:47,"1/8""",,,0.00,1.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 09718,BLK:21 PLN:04 POS:08,233.30,
T64-B10,WT-168:S024,daniel,jim,8,BLK:21 PLN:04 POS:09,MFV 09729,242.2,12/5/2013 20:04,12/5/2013 23:09,3:04:21,,,,,242.20,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:04 POS:09,MFV 09729,3.2,12/16/2013 16:38,12/16/2013 16:47,0:08:59,,,,,3.20,T64-B13,WT169:S064,Brent,Larry,1,BLK:21 PLN:04 POS:09,MFV 09729,1.4,7/15/2014 14:00,7/15/2014 14:11,0:11:03,"7/16""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 09729,BLK:21 PLN:04 POS:09,246.80,
T64-B10,WT-163:SO51,daniel,jim,8,BLK:21 PLN:04 POS:10,MFV 09456,246.4,12/6/2013 1:43,12/9/2013 7:45,78:01:56,,,,,246.40,T59-B10,WT-116:S052,gary,jim,8,BLK:21 PLN:04 POS:10,MFV 09456,1.9,12/16/2013 15:23,12/16/2013 15:29,0:05:53,,,,,1.90,T64-B13,WT169:S064,Brent,Larry,1,BLK:21 PLN:04 POS:10,MFV 09456,0.6,7/15/2014 10:24,7/15/2014 10:29,0:04:41,"1/2""",,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 09456,BLK:21 PLN:04 POS:10,248.90,
T64-B10,WT-163:SO51,galvin,Jim,8,BLK:21 PLN:04 POS:11,MFV 09502,249.2,12/9/2013 9:58,12/9/2013 12:13,2:14:39,,,,,249.20,T59-B10,WT-116:S052,galvin,jim,10,BLK:21 PLN:04 POS:11,MFV 09502,1.8,12/16/2013 13:32,12/16/2013 13:37,0:05:04,,,,,1.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 09502,BLK:21 PLN:04 POS:11,251.00,
T64-B10,WT-163:S050,jason,daniel,8,BLK:21 PLN:06 POS:00,MFV 09700,212.5,12/2/2013 23:46,12/3/2013 1:48,2:01:41,swap,T64-B10,WT-164:S048,34.2,246.70,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:06 POS:00,MFV 09700,3.2,12/17/2013 13:17,12/17/2013 13:25,0:08:16,,,,,3.20,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:06 POS:00,MFV 09700,1.9,7/17/2014 15:42,7/17/2014 15:54,0:11:24,"5/8""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 09700,BLK:21 PLN:06 POS:00,251.80,
T64-B10,WT-164:S048,galvin,blackmer,8,BLK:21 PLN:06 POS:01,MFV 03676,245.3,12/3/2013 9:42,12/3/2013 12:21,2:38:38,1hr. Delay due to hot oil,,,,245.30,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:06 POS:01,MFV 03676,1.5,12/17/2013 11:18,12/17/2013 11:22,0:04:12,,,,,1.50,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:06 POS:01,MFV 03676,1.5,7/17/2014 13:21,7/17/2014 13:35,0:13:19,"1 1/16""",,,0.00,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 03676,BLK:21 PLN:06 POS:01,248.30,
T64-B10,WT-164:S048,galvin,blackmer,8,BLK:21 PLN:06 POS:02,MFV 03139,42.1,12/3/2013 15:24,12/3/2013 17:43,2:19:04,swap,T64-B10,WT-166:S052,203,245.10,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:06 POS:02,MFV 03139,3.7,12/17/2013 9:39,12/17/2013 9:49,0:09:46,,,,,3.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,39,MFV 03139,BLK:21 PLN:06 POS:02,248.80,
T64-B10,WT-166:S052,daniel,jason,8,BLK:21 PLN:06 POS:03,MFV 09704,243.6,12/3/2013 19:44,12/3/2013 21:33,1:48:38,,,,,243.60,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:06 POS:03,MFV 09704,4.8,12/17/2013 7:21,12/17/2013 7:33,0:11:38,,,,,4.80,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:06 POS:03,MFV 09704,1,7/17/2014 10:16,7/17/2014 10:22,0:05:26,"3/16""",,,0.00,1.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,40,MFV 09704,BLK:21 PLN:06 POS:03,249.40,
T64-B10,WT-116:S050,daniel,jason,8,BLK:21 PLN:06 POS:04,MFV 09716,246,12/3/2013 23:29,12/4/2013 1:26,1:56:03,,,,,246.00,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:06 POS:04,MFV 09716,1.1,12/17/2013 2:31,12/17/2013 2:35,0:04:35,,,,,1.10,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:06 POS:04,MFV 09716,0.7,7/17/2014 7:37,7/17/2014 7:44,0:06:44,"1/4""",,,0.00,0.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,41,MFV 09716,BLK:21 PLN:06 POS:04,247.80,
T64-B10,WT-116:S050,blackmer,plerchee,8,BLK:21 PLN:06 POS:05,MFV 02085,199.4,12/4/2013 7:39,12/4/2013 12:45,5:06:22,swap,T64-B10,WT-165:S049,46.6,246.00,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:06 POS:05,MFV 02085,1.7,12/17/2013 0:34,12/17/2013 0:39,0:04:56,,,,,1.70,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:06 POS:05,MFV 02085,1.6,7/16/2014 15:16,7/16/2014 15:24,0:07:54,"1""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,42,MFV 02085,BLK:21 PLN:06 POS:05,249.30,
T64-B10,WT-165:S049,blackmer,plerchee,8,BLK:21 PLN:06 POS:06,MFV 03626,244.8,12/4/2013 16:19,12/4/2013 18:41,2:21:27,,,,,244.80,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:06 POS:06,MFV 03626,2.9,12/16/2013 23:02,12/16/2013 23:09,0:07:03,,,,,2.90,T64-B13,WT169:S064,Larry,Brent,5,BLK:21 PLN:06 POS:06,MFV 03626,1,7/16/2014 12:34,7/16/2014 12:38,0:04:00,"1/8""",,,0.00,1.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,43,MFV 03626,BLK:21 PLN:06 POS:06,248.70,
T64-B10,WT-165:S049,daniel,jason,8,BLK:21 PLN:06 POS:07,MFV 09746,31.5,12/4/2013 20:43,12/4/2013 23:09,2:25:51,swap,T64-B10,WT-169:S048,213.5,245.00,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:06 POS:07,MFV 09746,1.9,12/16/2013 21:15,12/16/2013 21:21,0:05:53,,,,,1.90,T64-B13,WT169:S064,Larry,Brent,5,BLK:21 PLN:06 POS:07,MFV 09746,0.8,7/16/2014 10:05,7/16/2014 10:08,0:03:34,"1/4""",,,0.00,0.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,44,MFV 09746,BLK:21 PLN:06 POS:07,247.70,
T64-B10,WT-169:S048,daniel,jason,8,BLK:21 PLN:06 POS:08,MFV 03678,246.1,12/5/2013 1:11,12/5/2013 7:14,6:03:33,,,,,246.10,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:06 POS:08,MFV 03678,2.3,12/16/2013 19:08,12/16/2013 19:13,0:05:39,,,,,2.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,45,MFV 03678,BLK:21 PLN:06 POS:08,248.40,
T64-B10,WT-168:S024,daniel,jim,8,BLK:21 PLN:06 POS:09,MFV 09635,247.6,12/5/2013 17:58,12/5/2013 20:04,2:06:20,,,,,247.60,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:06 POS:09,MFV 09635,1.6,12/16/2013 17:17,12/16/2013 17:24,0:06:59,,,,,1.60,T64-B13,WT169:S064,Brent,Larry,1,BLK:21 PLN:06 POS:09,MFV 09635,2.3,7/15/2014 13:49,7/15/2014 13:59,0:10:36,"5/8""",,,0.00,2.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,46,MFV 09635,BLK:21 PLN:06 POS:09,251.50,
T64-B10,WT-168:S024,daniel,jim,8,BLK:21 PLN:06 POS:10,MFV 09492,198.4,12/5/2013 23:10,12/6/2013 1:42,2:32:46,swap,T64-B10,WT-163:SO51,46.8,245.20,T59-B10,WT-116:S052,gary,jim,8,BLK:21 PLN:06 POS:10,MFV 09492,1.4,12/16/2013 15:29,12/16/2013 15:36,0:06:14,,,,,1.40,T64-B13,WT169:S064,Brent,Larry,1,BLK:21 PLN:06 POS:10,MFV 09492,0.4,7/15/2014 10:21,7/15/2014 10:24,0:02:37,"3/16""",,,0.00,0.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,47,MFV 09492,BLK:21 PLN:06 POS:10,247.00,
T64-B10,WT-163:SO51,galvin,Jim,8,BLK:21 PLN:06 POS:11,MFV 09467,246.9,12/9/2013 7:46,12/9/2013 9:58,2:12:00,,,,,246.90,T59-B10,WT-116:S052,galvin,jim,10,BLK:21 PLN:06 POS:11,MFV 09467,1.2,12/16/2013 13:37,12/16/2013 13:42,0:05:13,,,,,1.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,48,MFV 09467,BLK:21 PLN:06 POS:11,248.10,
T64-B10,WT-164:S048,jason,daniel,7,BLK:21 PLN:08 POS:00,MFV 09686,245.7,12/3/2013 1:40,12/3/2013 9:44,8:04:09,had to stop early due to oil to hot,,,,245.70,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:08 POS:00,MFV 09686,0.6,12/17/2013 13:25,12/17/2013 13:28,0:02:42,,,,,0.60,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:08 POS:00,MFV 09686,1.7,7/17/2014 15:31,7/17/2014 15:41,0:09:41,"1/16""",,,0.00,1.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,49,MFV 09686,BLK:21 PLN:08 POS:00,248.00,
T64-B10,WT-164:S048,galvin,blackmer,7,BLK:21 PLN:08 POS:01,MFV 03057,247.3,12/3/2013 12:20,12/3/2013 14:30,2:09:41,30 min. delay due to hot oil.,,,,247.30,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:08 POS:01,MFV 03057,1.9,12/17/2013 11:22,12/17/2013 11:27,0:04:56,,,,,1.90,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:08 POS:01,MFV 03057,1.4,7/17/2014 13:07,7/17/2014 13:21,0:13:58,"1""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,50,MFV 03057,BLK:21 PLN:08 POS:01,250.60,
T64-B10,WT-166:S052,daniel,jason,7,BLK:21 PLN:08 POS:02,MFV 09690,246.3,12/3/2013 17:43,12/3/2013 19:42,1:58:56,,,,,246.30,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:08 POS:02,MFV 09690,1.2,12/17/2013 9:49,12/17/2013 9:53,0:04:20,,,,,1.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,51,MFV 09690,BLK:21 PLN:08 POS:02,247.50,
T64-B10,WT-166:S052,daniel,jason,7,BLK:21 PLN:08 POS:03,MFV 03641,134.1,12/3/2013 21:29,12/3/2013 23:25,1:55:45,swap,T64-B10,WT-116:S050,109.2,243.30,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:08 POS:03,MFV 03641,2.3,12/17/2013 7:33,12/17/2013 7:40,0:07:04,,,,,2.30,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:08 POS:03,MFV 03641,1.3,7/17/2014 10:08,7/17/2014 10:16,0:07:30,"1/4""",,,0.00,1.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,52,MFV 03641,BLK:21 PLN:08 POS:03,246.90,
T64-B10,WT-116:S050,daniel,jason,7,BLK:21 PLN:08 POS:04,MFV 09659,249.3,12/4/2013 1:18,12/4/2013 7:35,6:17:39,,,,,249.30,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:08 POS:04,MFV 09659,2.1,12/17/2013 2:24,12/17/2013 2:31,0:06:07,,,,,2.10,T64-B13,WT169:S064,Larry,Brent,,BLK:21 PLN:08 POS:04,MFV 09659,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,53,MFV 09659,BLK:21 PLN:08 POS:04,251.40,
T64-B10,WT-165:S049,blackmer,plerchee,7,BLK:21 PLN:08 POS:05,MFV 09737,241.2,12/4/2013 13:10,12/4/2013 15:09,1:59:25,,,,,241.20,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:08 POS:05,MFV 09737,4.4,12/17/2013 0:24,12/17/2013 0:34,0:09:24,,,,,4.40,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:08 POS:05,MFV 09737,0.8,7/16/2014 15:10,7/16/2014 15:16,0:05:53,"3/16""",,,0.00,0.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,54,MFV 09737,BLK:21 PLN:08 POS:05,246.40,
T64-B10,WT-165:S049,daniel,jason,7,BLK:21 PLN:08 POS:06,MFV 09696,245.5,12/4/2013 18:37,12/4/2013 20:35,1:58:12,,,,,245.50,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:08 POS:06,MFV 09696,1.4,12/16/2013 22:57,12/16/2013 23:02,0:05:08,,,,,1.40,T64-B13,WT169:S064,Larry,Brent,,BLK:21 PLN:08 POS:06,MFV 09696,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,55,MFV 09696,BLK:21 PLN:08 POS:06,246.90,
T64-B10,WT-169:S048,daniel,jason,7,BLK:21 PLN:08 POS:07,MFV 09695,244.2,12/4/2013 23:02,12/5/2013 0:54,1:52:23,,,,,244.20,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:08 POS:07,MFV 09695,2.7,12/16/2013 21:08,12/16/2013 21:15,0:07:26,,,,,2.70,T64-B13,WT169:S064,Larry,Brent,5,BLK:21 PLN:08 POS:07,MFV 09695,0.6,7/16/2014 10:09,7/16/2014 10:13,0:03:26,"1/8""",,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,56,MFV 09695,BLK:21 PLN:08 POS:07,247.50,
T64-B10,WT-169:S048,galvin,wood,7,BLK:21 PLN:08 POS:08,MFV 03515,110.9,12/5/2013 6:51,12/5/2013 15:54,9:03:47,swap,T64-B10,WT-168:S024,120.4,231.30,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:08 POS:08,MFV 03515,1.9,12/16/2013 19:02,12/16/2013 19:08,0:05:39,,,,,1.90,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:08 POS:08,MFV 03515,1.7,7/16/2014 7:40,7/16/2014 7:48,0:08:19,"1""",,,0.00,1.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,57,MFV 03515,BLK:21 PLN:08 POS:08,234.90,
T64-B10,WT-168:S024,daniel,jim,7,BLK:21 PLN:08 POS:09,MFV 03677,243,12/5/2013 19:57,12/5/2013 23:04,3:06:06,,,,,243.00,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:08 POS:09,MFV 03677,1.5,12/16/2013 17:24,12/16/2013 17:30,0:05:46,,,,,1.50,T64-B13,WT169:S064,Brent,Larry,1,BLK:21 PLN:08 POS:09,MFV 03677,2.2,7/15/2014 13:38,7/15/2014 13:48,0:10:05,"3/4""",,,0.00,2.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 03677,BLK:21 PLN:08 POS:09,246.70,
T64-B10,WT-163:SO51,daniel,jim,7,BLK:21 PLN:08 POS:10,MFV 09495,246.5,12/6/2013 1:37,12/9/2013 7:32,77:55:25,,,,,246.50,T59-B10,WT-116:S052,gary,jim,8,BLK:21 PLN:08 POS:10,MFV 09495,3.4,12/16/2013 15:36,12/16/2013 15:46,0:09:46,,,,,3.40,T64-B13,WT169:S064,Brent,Larry,1,BLK:21 PLN:08 POS:10,MFV 09495,1.1,7/15/2014 10:14,7/15/2014 10:21,0:06:18,"1/8""",,,0.00,1.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,59,MFV 09495,BLK:21 PLN:08 POS:10,251.00,
T64-B10,WT-163:SO51,galvin,Jim,7,BLK:21 PLN:08 POS:11,MFV 09481,245,12/9/2013 9:46,12/9/2013 11:52,2:06:52,,,,,245.00,T59-B10,WT-116:S052,galvin,jim,10,BLK:21 PLN:08 POS:11,MFV 09481,4,12/16/2013 13:43,12/16/2013 13:57,0:14:05,,,,,4.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,60,MFV 09481,BLK:21 PLN:08 POS:11,249.00,
T64-B10,WT-163:S050,jason,daniel,7,BLK:21 PLN:10 POS:00,MFV 04888,222.5,12/2/2013 23:46,12/3/2013 1:40,1:53:51,swap,T64-B10,WT-164:S048,23.3,245.80,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:10 POS:00,MFV 04888,4.8,12/17/2013 13:28,12/17/2013 13:40,0:11:48,,,,,4.80,T64-B13,WT169:S064,Larry,Brent,,BLK:21 PLN:10 POS:00,MFV 04888,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 04888,BLK:21 PLN:10 POS:00,250.60,
T64-B10,WT-164:S048,galvin,blackmer,7,BLK:21 PLN:10 POS:01,MFV 09711,245.1,12/3/2013 9:45,12/3/2013 12:20,2:35:14,1hr. Delay due to hot oil,,,,245.10,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:10 POS:01,MFV 09711,2.1,12/17/2013 11:27,12/17/2013 11:33,0:05:52,,,,,2.10,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:10 POS:01,MFV 09711,0.6,7/17/2014 13:02,7/17/2014 13:06,0:04:34,"1/8""",,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 09711,BLK:21 PLN:10 POS:01,247.80,
T64-B10,WT-164:S048,galvin,blackmer,7,BLK:21 PLN:10 POS:02,MFV 09742,44.4,12/3/2013 15:24,12/3/2013 17:43,2:18:58,swap,T64-B10,WT-166:S052,201.4,245.80,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:10 POS:02,MFV 09742,1.4,12/17/2013 9:54,12/17/2013 9:59,0:05:29,,,,,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 09742,BLK:21 PLN:10 POS:02,247.20,
T64-B10,WT-166:S052,daniel,jason,7,BLK:21 PLN:10 POS:03,MFV 09683,243.8,12/3/2013 19:42,12/3/2013 21:29,1:46:13,,,,,243.80,T59-B10,WT-116:S052,gary,jim,10,BLK:21 PLN:10 POS:03,MFV 09683,3.4,12/17/2013 7:40,12/17/2013 7:51,0:10:33,,,,,3.40,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:10 POS:03,MFV 09683,0.6,7/17/2014 10:02,7/17/2014 10:07,0:04:59,"1/8""",,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 09683,BLK:21 PLN:10 POS:03,247.80,
T64-B10,WT-116:S050,daniel,jason,7,BLK:21 PLN:10 POS:04,MFV 09726,246.4,12/3/2013 23:25,12/4/2013 1:17,1:52:10,,,,,246.40,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:10 POS:04,MFV 09726,2.1,12/17/2013 2:17,12/17/2013 2:24,0:07:11,,,,,2.10,T64-B13,WT169:S064,Larry,Brent,,BLK:21 PLN:10 POS:04,MFV 09726,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 09726,BLK:21 PLN:10 POS:04,248.50,
T64-B10,WT-116:S050,blackmer,plerchee,7,BLK:21 PLN:10 POS:05,MFV 09608,171.4,12/4/2013 7:36,12/4/2013 13:09,5:32:37,swap,T64-B10,WT-165:S049,78.4,249.80,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:10 POS:05,MFV 09608,4.1,12/17/2013 0:12,12/17/2013 0:24,0:11:51,,,,,4.10,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:10 POS:05,MFV 09608,0.9,7/16/2014 15:05,7/16/2014 15:10,0:04:35,"1/4""",,,0.00,0.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 09608,BLK:21 PLN:10 POS:05,254.80,
T64-B10,WT-165:S049,blackmer,plerchee,7,BLK:21 PLN:10 POS:06,MFV 02941,246.6,12/4/2013 16:19,12/4/2013 18:37,2:17:46,,,,,246.60,T59-B10,WT-116:S052,wood,blackmer,10,BLK:21 PLN:10 POS:06,MFV 02941,4.8,12/16/2013 22:48,12/16/2013 22:57,0:08:53,,,,,4.80,T64-B13,WT169:S064,Larry,Brent,1,BLK:21 PLN:10 POS:06,MFV 02941,0.5,7/16/2014 12:44,7/16/2014 12:48,0:03:10,"3/16""",,,0.00,0.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 02941,BLK:21 PLN:10 POS:06,251.90,
