Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T59-B09,WT-166:S049,wood,james,6,BLK:19 PLN:19 POS:05,MFV 09016,5.3,11/11/2013 9:54,11/11/2013 12:57,3:03:01,swap,T59-B09,WT-169:S045,244,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,114,MFV 09016,BLK:19 PLN:19 POS:05,249.30
T59-B09,WT-166:S049,wood,james,7,BLK:19 PLN:19 POS:06,MFV 09018,246.5,11/8/2013 2:54,11/11/2013 9:53,78:59:34,delay cold oil,,,,246.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,115,MFV 09018,BLK:19 PLN:19 POS:06,246.50
T59-B09,WT-166:S049,wood,james,7,BLK:19 PLN:19 POS:07,MFV 09007,7.9,11/11/2013 9:53,11/11/2013 12:55,3:01:22,swap,T59-B09,WT-169:S045,242.9,250.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,116,MFV 09007,BLK:19 PLN:19 POS:07,250.80
T59-B09,WT-166:S049,wood,james,10,BLK:19 PLN:19 POS:08,MFV 09017,188,11/11/2013 8:11,11/11/2013 11:13,3:02:27,swap,T59-B09,WT-169:S045,63,251.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,117,MFV 09017,BLK:19 PLN:19 POS:08,251.00
T59-B09,WT-169:S045,wood,james,10,BLK:19 PLN:19 POS:09,MFV 02908,250.1,11/11/2013 12:59,11/11/2013 13:35,0:36:18,,,,,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,118,MFV 02908,BLK:19 PLN:19 POS:09,250.10
T59-B09,WT-166:S049,wood,james,8,BLK:19 PLN:19 POS:10,MFV 08953,250.5,11/8/2013 2:55,11/11/2013 9:55,79:00:23,delay cold oil,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,119,MFV 08953,BLK:19 PLN:19 POS:10,250.50
T59-B09,WT-166:S049,wood,james,8,BLK:19 PLN:19 POS:11,MFV 09012,3.9,11/11/2013 9:56,11/11/2013 12:58,3:02:50,swap,T59-B09,WT-169:S045,245.8,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,120,MFV 09012,BLK:19 PLN:19 POS:11,249.70
T59-B09,WT-169:S045,wood,james,2,BLK:19 PLN:21 POS:00,MFV 08893,253.1,11/11/2013 12:48,11/11/2013 15:10,2:21:52,,,,,253.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,121,MFV 08893,BLK:19 PLN:21 POS:00,253.10
T59-B09,WT-169:S045,wood,james,2,BLK:19 PLN:21 POS:01,MFV 08957,249.1,11/11/2013 15:10,11/11/2013 17:53,2:42:45,,,,,249.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,122,MFV 08957,BLK:19 PLN:21 POS:01,249.10
T59-B09,WT-169:S045,wood,james,5,BLK:19 PLN:21 POS:02,MFV 08948,249.5,11/11/2013 12:54,11/11/2013 15:15,2:20:37,,,,,249.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,123,MFV 08948,BLK:19 PLN:21 POS:02,249.50
T59-B09,WT-169:S045,wood,james,5,BLK:19 PLN:21 POS:03,MFV 08945,248.3,11/11/2013 15:15,11/11/2013 17:55,2:39:53,,,,,248.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,124,MFV 08945,BLK:19 PLN:21 POS:03,248.30
T59-B09,WT-169:S045,wood,james,6,BLK:19 PLN:21 POS:04,MFV 08947,248.3,11/11/2013 12:57,11/11/2013 15:19,2:22:11,,,,,248.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,125,MFV 08947,BLK:19 PLN:21 POS:04,248.30
T59-B09,WT-169:S045,wood,james,6,BLK:19 PLN:21 POS:05,MFV 08932,248.8,11/11/2013 15:20,11/11/2013 18:03,2:43:35,,,,,248.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,126,MFV 08932,BLK:19 PLN:21 POS:05,248.80
T59-B09,WT-169:S045,wood,james,7,BLK:19 PLN:21 POS:06,MFV 08944,248.1,11/11/2013 12:55,11/11/2013 15:16,2:20:46,,,,,248.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,127,MFV 08944,BLK:19 PLN:21 POS:06,248.10
T59-B09,WT-169:S045,wood,james,7,BLK:19 PLN:21 POS:07,MFV 08955,249.8,11/11/2013 15:16,11/11/2013 17:59,2:42:58,,,,,249.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,128,MFV 08955,BLK:19 PLN:21 POS:07,249.80
T59-B09,WT-169:S045,wood,james,10,BLK:19 PLN:21 POS:08,MFV 02388,250,11/11/2013 13:35,11/11/2013 15:57,2:21:46,,,,,250.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,129,MFV 02388,BLK:19 PLN:21 POS:08,250.00
T59-B09,WT-169:S045,wood,james,10,BLK:19 PLN:21 POS:09,MFV 08832,249,11/11/2013 15:57,11/11/2013 18:38,2:41:12,,,,,249.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,130,MFV 08832,BLK:19 PLN:21 POS:09,249.00
T59-B09,WT-169:S045,wood,james,8,BLK:19 PLN:21 POS:10,MFV 08823,252.7,11/11/2013 12:59,11/11/2013 15:22,2:23:17,,,,,252.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,131,MFV 08823,BLK:19 PLN:21 POS:10,252.70
T59-B09,WT-169:S045,wood,james,8,BLK:19 PLN:21 POS:11,MFV 08906,250.6,11/11/2013 15:22,11/11/2013 18:04,2:42:13,,,,,250.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,132,MFV 08906,BLK:19 PLN:21 POS:11,250.60
T59-B09,WT-169:S045,daniel,jason,2,BLK:19 PLN:23 POS:00,MFV 08885,252.9,11/11/2013 17:54,11/11/2013 20:13,2:19:33,,,,,252.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,133,MFV 08885,BLK:19 PLN:23 POS:00,252.90
T59-B09,WT-169:S045,daniel,jason,2,BLK:19 PLN:23 POS:01,MFV 08912,106.4,11/11/2013 20:13,11/11/2013 22:39,2:26:11,swap,T59-B09,WT-165:S046,146.2,252.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,134,MFV 08912,BLK:19 PLN:23 POS:01,252.60
T59-B09,WT-169:S045,daniel,jason,5,BLK:19 PLN:23 POS:02,MFV 08916,251,11/11/2013 17:55,11/11/2013 20:17,2:21:57,,,,,251.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,135,MFV 08916,BLK:19 PLN:23 POS:02,251.00
T59-B09,WT-169:S045,daniel,jason,5,BLK:19 PLN:23 POS:03,MFV 08874,101,11/11/2013 20:16,11/11/2013 22:40,2:23:42,swap,T59-B09,WT-165:S046,148.2,249.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,136,MFV 08874,BLK:19 PLN:23 POS:03,249.20
T59-B09,WT-169:S045,daniel,jason,6,BLK:19 PLN:23 POS:04,MFV 02367,251.6,11/11/2013 18:03,11/11/2013 20:27,2:24:01,,,,,251.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,137,MFV 02367,BLK:19 PLN:23 POS:04,251.60
T59-B09,WT-169:S045,daniel,jason,6,BLK:19 PLN:23 POS:05,MFV 02372,78.1,11/11/2013 20:27,11/11/2013 22:56,2:28:18,swap,T59-B09,WT-165:S046,173.9,252.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,138,MFV 02372,BLK:19 PLN:23 POS:05,252.00
T59-B09,WT-169:S045,daniel,jason,7,BLK:19 PLN:23 POS:06,MFV 08898,250.6,11/11/2013 17:59,11/11/2013 20:21,2:21:45,,,,,250.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,139,MFV 08898,BLK:19 PLN:23 POS:06,250.60
T59-B09,WT-169:S045,daniel,jason,7,BLK:19 PLN:23 POS:07,MFV 02903,91.9,11/11/2013 20:21,11/11/2013 22:47,2:25:56,swap,T59-B09,WT-165:S046,159.4,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,140,MFV 02903,BLK:19 PLN:23 POS:07,251.30
T59-B09,WT-169:S045,daniel,jason,10,BLK:19 PLN:23 POS:08,MFV 02394,249.2,11/11/2013 18:38,11/11/2013 21:00,2:21:26,,,,,249.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,141,MFV 02394,BLK:19 PLN:23 POS:08,249.20
T59-B09,WT-169:S045,daniel,jason,10,BLK:19 PLN:23 POS:09,MFV 08907,22.2,11/11/2013 21:00,11/11/2013 23:22,2:22:20,swap,T59-B09,WT-165:S046,226.2,248.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,142,MFV 08907,BLK:19 PLN:23 POS:09,248.40
T59-B09,WT-169:S045,daniel,jason,8,BLK:19 PLN:23 POS:10,MFV 08904,249.8,11/11/2013 18:04,11/11/2013 20:29,2:25:29,,,,,249.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,143,MFV 08904,BLK:19 PLN:23 POS:10,249.80
T59-B09,WT-169:S045,daniel,jason,8,BLK:19 PLN:23 POS:11,MFV 03529,80.9,11/11/2013 20:27,11/11/2013 22:53,2:25:40,swap,T59-B09,WT-165:S046,169.6,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,144,MFV 03529,BLK:19 PLN:23 POS:11,250.50
T59-B09,WT-165:S046,daniel,jason,2,BLK:19 PLN:25 POS:00,MFV 08711,249.8,11/11/2013 22:40,11/12/2013 0:57,2:17:34,,,,,249.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,145,MFV 08711,BLK:19 PLN:25 POS:00,249.80
T59-B09,WT-165:S046,daniel,jason,2,BLK:19 PLN:25 POS:01,MFV 03066,251.4,11/12/2013 0:57,11/12/2013 3:17,2:20:02,,,,,251.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,146,MFV 03066,BLK:19 PLN:25 POS:01,251.40
T59-B09,WT-165:S046,daniel,jason,5,BLK:19 PLN:25 POS:02,MFV 08891,249.2,11/11/2013 22:40,11/12/2013 0:58,2:17:43,,,,,249.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,147,MFV 08891,BLK:19 PLN:25 POS:02,249.20
T59-B09,WT-165:S046,daniel,jason,5,BLK:19 PLN:25 POS:03,MFV 08886,248.1,11/12/2013 0:58,11/12/2013 3:17,2:19:09,,,,,248.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,148,MFV 08886,BLK:19 PLN:25 POS:03,248.10
T59-B09,WT-165:S046,daniel,jason,6,BLK:19 PLN:25 POS:04,MFV 08671,251.3,11/11/2013 22:56,11/12/2013 1:16,2:20:29,,,,,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,149,MFV 08671,BLK:19 PLN:25 POS:04,251.30
T59-B09,WT-165:S046,daniel,jason,6,BLK:19 PLN:25 POS:05,MFV 08899,250.2,11/12/2013 1:16,11/12/2013 7:52,6:35:47,,,,,250.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,150,MFV 08899,BLK:19 PLN:25 POS:05,250.20
T59-B09,WT-165:S046,daniel,jason,7,BLK:19 PLN:25 POS:06,MFV 01164,251.7,11/11/2013 22:47,11/12/2013 1:05,2:18:02,,,,,251.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,151,MFV 01164,BLK:19 PLN:25 POS:06,251.70
T59-B09,WT-165:S046,daniel,jason,7,BLK:19 PLN:25 POS:07,MFV 08887,249.8,11/12/2013 1:05,11/12/2013 7:39,6:33:41,,,,,249.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,152,MFV 08887,BLK:19 PLN:25 POS:07,249.80
T59-B09,WT-165:S046,daniel,jason,10,BLK:19 PLN:25 POS:08,MFV 08890,250.5,11/11/2013 23:22,11/12/2013 1:42,2:19:05,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,153,MFV 08890,BLK:19 PLN:25 POS:08,250.50
T59-B09,WT-165:S046,daniel,jason,10,BLK:19 PLN:25 POS:09,MFV 08895,250.4,11/12/2013 1:42,11/12/2013 9:08,7:26:38,,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,154,MFV 08895,BLK:19 PLN:25 POS:09,250.40
T59-B09,WT-165:S046,daniel,jason,8,BLK:19 PLN:25 POS:10,MFV 03556,250,11/11/2013 22:53,11/12/2013 1:12,2:19:17,,,,,250.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,155,MFV 03556,BLK:19 PLN:25 POS:10,250.00
T59-B09,WT-165:S046,daniel,jason,8,BLK:19 PLN:25 POS:11,MFV 08852,250.3,11/12/2013 1:12,11/12/2013 7:46,6:33:35,,,,,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,156,MFV 08852,BLK:19 PLN:25 POS:11,250.30
T59-B09,WT-165:S046,wood,james,2,BLK:19 PLN:27 POS:00,MFV 08797,250,11/12/2013 7:31,11/12/2013 10:44,3:12:59,delay due to hot oil had to cool water with spa,,,,250.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,157,MFV 08797,BLK:19 PLN:27 POS:00,250.00
T59-B09,WT-165:S046,wood,james,2,BLK:19 PLN:27 POS:01,MFV 08870,191.5,11/12/2013 10:44,11/12/2013 13:39,2:54:32,swap,T59-B09,WT-163:S048,58.1,249.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,158,MFV 08870,BLK:19 PLN:27 POS:01,249.60
T59-B09,WT-165:S046,wood,james,5,BLK:19 PLN:27 POS:02,MFV 08842,250.4,11/12/2013 7:31,11/12/2013 10:45,3:14:00,delay due to hot oil had to cool water with spa,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,159,MFV 08842,BLK:19 PLN:27 POS:02,250.40
T59-B09,WT-165:S046,wood,james,5,BLK:19 PLN:27 POS:03,MFV 08802,186.7,11/12/2013 10:45,11/12/2013 13:41,2:55:58,swap,T59-B09,WT-163:S048,63,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,160,MFV 08802,BLK:19 PLN:27 POS:03,249.70
T59-B09,WT-165:S046,wood,james,6,BLK:19 PLN:27 POS:04,MFV 08811,250.5,11/12/2013 7:53,11/12/2013 11:06,3:13:12,delay due to hot oil had to cool water with spa,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,161,MFV 08811,BLK:19 PLN:27 POS:04,250.50
T59-B09,WT-165:S046,wood,james,6,BLK:19 PLN:27 POS:05,MFV 08875,146.7,11/12/2013 11:21,11/12/2013 14:05,2:43:08,swap,T59-B09,WT-163:S048,103.2,249.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,162,MFV 08875,BLK:19 PLN:27 POS:05,249.90
T59-B09,WT-165:S046,wood,james,7,BLK:19 PLN:27 POS:06,MFV 08840,253.1,11/12/2013 7:40,11/12/2013 10:53,3:13:21,delay due to hot oil had to cool water with spa,,,,253.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,163,MFV 08840,BLK:19 PLN:27 POS:06,253.10
T59-B09,WT-165:S046,wood,james,7,BLK:19 PLN:27 POS:07,MFV 08835,173.8,11/12/2013 10:53,11/12/2013 13:48,2:55:06,swap,T59-B09,WT-163:S048,76.5,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,164,MFV 08835,BLK:19 PLN:27 POS:07,250.30
T59-B09,WT-165:S046,wood,james,10,BLK:19 PLN:27 POS:08,MFV 08846,250.4,11/12/2013 9:09,11/12/2013 11:31,2:21:57,,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,165,MFV 08846,BLK:19 PLN:27 POS:08,250.40
T59-B09,WT-165:S046,wood,james,10,BLK:19 PLN:27 POS:09,MFV 08864,101.9,11/12/2013 11:31,11/12/2013 14:29,2:58:00,swap,T59-B09,WT-163:S048,148.3,250.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,166,MFV 08864,BLK:19 PLN:27 POS:09,250.20
T59-B09,WT-165:S046,wood,james,8,BLK:19 PLN:27 POS:10,MFV 08879,247.8,11/12/2013 7:46,11/12/2013 11:00,3:13:13,delay due to hot oil had to cool water with spa ,,,,247.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,167,MFV 08879,BLK:19 PLN:27 POS:10,247.80
T59-B09,WT-165:S046,wood,james,8,BLK:19 PLN:27 POS:11,MFV 08745,159.4,11/12/2013 11:00,11/12/2013 13:56,2:56:32,swap,T59-B09,WT-163:S048,90.4,249.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,168,MFV 08745,BLK:19 PLN:27 POS:11,249.80
T59-B09,WT-163:S048,wood,james,2,BLK:19 PLN:29 POS:00,MFV 08805,250.5,11/12/2013 13:39,11/12/2013 15:58,2:18:47,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,169,MFV 08805,BLK:19 PLN:29 POS:00,250.50
T59-B09,WT-163:S048,wood,james,2,BLK:19 PLN:29 POS:01,MFV 08795,250.4,11/12/2013 15:58,11/12/2013 18:39,2:41:23,,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,170,MFV 08795,BLK:19 PLN:29 POS:01,250.40
T59-B09,WT-163:S048,wood,james,5,BLK:19 PLN:29 POS:02,MFV 08502,249.6,11/12/2013 13:41,11/12/2013 16:02,2:20:28,,,,,249.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,171,MFV 08502,BLK:19 PLN:29 POS:02,249.60
T59-B09,WT-163:S048,wood,james,5,BLK:19 PLN:29 POS:03,MFV 08789,251.7,11/12/2013 16:02,11/12/2013 18:44,2:41:51,,,,,251.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,172,MFV 08789,BLK:19 PLN:29 POS:03,251.70
T59-B09,WT-163:S048,wood,james,6,BLK:19 PLN:29 POS:04,MFV 08782,250.5,11/12/2013 14:05,11/12/2013 16:27,2:22:17,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,173,MFV 08805,BLK:19 PLN:29 POS:00,250.50
T59-B09,WT-163:S048,wood,james,6,BLK:19 PLN:29 POS:05,MFV 08794,251.9,11/12/2013 16:27,11/12/2013 19:11,2:43:59,,,,,251.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,174,MFV 08795,BLK:19 PLN:29 POS:01,251.90
T59-B09,WT-163:S048,wood,james,7,BLK:19 PLN:29 POS:06,MFV 08562,248.6,11/12/2013 13:53,11/12/2013 16:06,2:12:33,,,,,248.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,175,MFV 08502,BLK:19 PLN:29 POS:02,248.60
T59-B09,WT-163:S048,wood,james,7,BLK:19 PLN:29 POS:07,MFV 08792,249.3,11/12/2013 16:06,11/12/2013 18:45,2:38:51,,,,,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,176,MFV 08789,BLK:19 PLN:29 POS:03,249.30
T59-B09,WT-163:S048,wood,james,10,BLK:19 PLN:29 POS:08,MFV 08785,250.3,11/12/2013 14:29,11/12/2013 16:48,2:19:20,,,,,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,177,MFV 08782,BLK:19 PLN:29 POS:04,250.30
T59-B09,WT-163:S048,wood,james,10,BLK:19 PLN:29 POS:09,MFV 08717,251,11/12/2013 16:48,11/12/2013 19:25,2:36:12,,,,,251.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,178,MFV 08794,BLK:19 PLN:29 POS:05,251.00
