Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T59-B06,WT-164:S032,daniel,gary,12,BLK:13 PLN:00 POS:06,MFV 06928,118.8,8/13/2013 23:35,8/14/2013 1:37,2:01:26,swap,T59-B06,WT-165:S032,117.3,236.10,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:00 POS:06,MFV 06928,0.5,8/26/2013 9:40,8/26/2013 9:43,0:02:44,,,,,0.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:00 POS:06,MFV 06928,7.1,6/19/2014 12:34,6/19/2014 12:57,0:23:21,"3""",,,0.00,7.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,7,MFV 06928,BLK:13 PLN:00 POS:06,243.70,
T59-B06,WT-165:S032,wood,blackmer,12,BLK:13 PLN:00 POS:07,MFV 06958,244.8,8/14/2013 7:20,8/14/2013 9:20,1:59:25,,,,,244.80,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:00 POS:07,MFV 06958,1.3,8/26/2013 8:08,8/26/2013 8:10,0:02:52,,,,,1.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:00 POS:07,MFV 06958,2.6,6/19/2014 9:26,6/19/2014 9:38,0:12:01,1/2',,,0.00,2.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,8,MFV 06958,BLK:13 PLN:00 POS:07,248.70,
T59-B06,WT-169:S032,wood,blackmer,12,BLK:13 PLN:00 POS:08,MFV 06888,3.9,8/14/2013 11:28,8/14/2013 14:01,2:32:50,swap,T59-B06,WT-169:S032,239.2,243.10,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:00 POS:08,MFV 06888,1.1,8/26/2013 7:07,8/26/2013 7:10,0:03:10,,,,,1.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:00 POS:08,MFV 06888,3.3,6/18/2014 15:29,6/18/2014 15:42,0:12:39,"1 1/8""",,,0.00,3.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,9,MFV 06888,BLK:13 PLN:00 POS:08,247.50,
T59-B06,WT-169:S032,daniel,gary,12,BLK:13 PLN:00 POS:09,MFV 01571,237.7,8/14/2013 18:55,8/14/2013 20:56,2:00:33,,,,,237.70,T64-B07,WT-168:S008,jason,perko,12,BLK:13 PLN:00 POS:09,MFV 01571,1.3,8/23/2013 9:24,8/23/2013 9:33,0:08:57,,,,,1.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:00 POS:09,MFV 01571,6,6/18/2014 10:55,6/18/2014 11:17,0:21:44,"1/2""",,,0.00,6.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,10,MFV 01571,BLK:13 PLN:00 POS:09,245.00,
T59-B06,WT-168:S07,daniel,gary,12,BLK:13 PLN:00 POS:10,MFV 01574,240.4,8/14/2013 23:25,8/15/2013 1:27,2:01:33,,,,,240.40,T64-B07,WT-168:S008,jason,perko,12,BLK:13 PLN:00 POS:10,MFV 01574,,,,,good,,,,0.00,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:00 POS:10,MFV 01574,6.6,6/17/2014 15:59,6/17/2014 16:23,0:23:51,"2 1/2""",,,0.00,6.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,11,MFV 01574,BLK:13 PLN:00 POS:10,247.00,
T59-B06,WT-168:S07,wood,blackmer,12,BLK:13 PLN:00 POS:11,MFV 01429,203.9,8/15/2013 7:18,8/15/2013 14:47,7:28:38,Ran out of oil waiting on fresh tankers,T59-B06,WT-168:S007,28.6,232.50,T64-B07,WT-168:S008,james,larry,12,BLK:13 PLN:00 POS:11,MFV 01429,1.3,8/23/2013 1:51,8/23/2013 1:55,0:03:56,,,,,1.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:00 POS:11,MFV 01429,10,6/17/2014 10:07,6/17/2014 10:47,0:39:51,no oil on dipstick,,,0.00,10.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,12,MFV 01429,BLK:13 PLN:00 POS:11,243.80,
T59-B06,WT-163:S033,wood,blackmer,5,BLK:13 PLN:02 POS:00,MFV 01586,246.8,8/12/2013 15:58,8/12/2013 18:01,2:02:35,,,,,246.80,T64-B07,WT-168:S008,wood,james,8,BLK:13 PLN:02 POS:00,MFV 01586,1.2,8/26/2013 19:42,8/26/2013 19:45,0:03:16,,,,,1.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:02 POS:00,MFV 01586,3.5,6/24/2014 9:19,6/24/2014 9:30,0:10:53,"2""",,,0.00,3.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,13,MFV 01586,BLK:13 PLN:02 POS:00,251.50,
T59-B06,WT-163:S033,daniel,jason,5,BLK:13 PLN:02 POS:01,MFV 06907,243.9,8/12/2013 19:50,8/12/2013 21:35,1:45:05,,,,,243.90,T64-B07,WT-168:S008,wood,james,8,BLK:13 PLN:02 POS:01,MFV 06907,4.9,8/26/2013 17:37,8/26/2013 17:46,0:08:57,,,,,4.90,T64-B13,WT163:S066,Jay,John,5,BLK:13 PLN:02 POS:01,MFV 06907,0.8,6/23/2014 13:28,6/23/2014 13:31,0:03:05,"1/2""",,,0.00,0.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,14,MFV 06907,BLK:13 PLN:02 POS:01,249.60,
T59-B06,WT-116:S033,daniel,jason,12,BLK:13 PLN:02 POS:02,MFV 06865,245.4,8/13/2013 0:23,8/13/2013 2:04,1:41:02,,,,,245.40,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:02 POS:02,MFV 06865,3.9,8/26/2013 15:44,8/26/2013 15:51,0:07:11,,,,,3.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,15,MFV 06865,BLK:13 PLN:02 POS:02,249.30,
T59-B06,WT-116:S033,wood,blackmer,12,BLK:13 PLN:02 POS:03,MFV 01377,141,8/13/2013 8:15,8/13/2013 10:22,2:07:03,swap,T59-B06,WT-166:S034,105.7,246.70,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:02 POS:03,MFV 01377,1.9,8/26/2013 14:11,8/26/2013 14:15,0:03:56,,,,,1.90,T64-B13,WT163:S066,Jay,John,5,BLK:13 PLN:02 POS:03,MFV 01377,2.7,6/23/2014 7:06,6/23/2014 7:11,0:05:45,"3/4""",,,0.00,2.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,16,MFV 01377,BLK:13 PLN:02 POS:03,251.30,
T59-B06,WT-166:S034,wood,blackmer,12,BLK:13 PLN:02 POS:04,MFV 01583,249,8/13/2013 12:12,8/13/2013 14:05,1:53:02,,,,,249.00,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:02 POS:04,MFV 01583,0.8,8/26/2013 12:56,8/26/2013 12:58,0:02:39,,,,,0.80,T64-B13,WT163:S066,Larry,Brent,1,BLK:13 PLN:02 POS:04,MFV 01583,3,6/20/2014 13:07,6/20/2014 13:25,0:18:46,"1 1/4""",,,0.00,3.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,17,MFV 01583,BLK:13 PLN:02 POS:04,252.80,
T59-B06,WT-164:S032,wood,blackmer,12,BLK:13 PLN:02 POS:05,MFV 01579,246.4,8/13/2013 16:21,8/13/2013 18:48,2:27:08,,,,,246.40,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:02 POS:05,MFV 01579,3.3,8/26/2013 11:02,8/26/2013 11:12,0:09:32,,,,,3.30,T64-B13,WT163:S066,Larry,Brent,1,BLK:13 PLN:02 POS:05,MFV 01579,0.8,6/20/2014 9:23,6/20/2014 9:30,0:06:26,"5/16""",,,0.00,0.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,18,MFV 01579,BLK:13 PLN:02 POS:05,250.50,
T59-B06,WT-164:S032,daniel,gary,12,BLK:13 PLN:02 POS:06,MFV 02993,247.2,8/13/2013 21:28,8/13/2013 23:35,2:07:11,,,,,247.20,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:02 POS:06,MFV 02993,2.4,8/26/2013 9:43,8/26/2013 9:48,0:04:36,,,,,2.40,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:02 POS:06,MFV 02993,1.7,6/19/2014 12:59,6/19/2014 13:05,0:06:15,"1/4""",,,0.00,1.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,19,MFV 02993,BLK:13 PLN:02 POS:06,251.30,
T59-B06,WT-165:S032,daniel,gary,12,BLK:13 PLN:02 POS:07,MFV 01566,246.2,8/14/2013 1:37,8/14/2013 7:20,5:43:32,,,,,246.20,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:02 POS:07,MFV 01566,1.7,8/26/2013 8:10,8/26/2013 8:15,0:04:54,,,,,1.70,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:02 POS:07,MFV 01566,3.9,6/19/2014 9:39,6/19/2014 9:54,0:15:08,"2 1/2""",,,0.00,3.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,20,MFV 01566,BLK:13 PLN:02 POS:07,251.80,
T59-B06,WT-165:S032,wood,blackmer,12,BLK:13 PLN:02 POS:08,MFV 01564,248.1,8/14/2013 9:20,8/14/2013 11:28,2:08:07,,,,,248.10,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:02 POS:08,MFV 01564,1.5,8/26/2013 7:10,8/26/2013 7:17,0:06:54,,,,,1.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:02 POS:08,MFV 01564,2.8,6/18/2014 15:42,6/18/2014 15:53,0:10:40,"1 5/8""",,,0.00,2.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,21,MFV 01564,BLK:13 PLN:02 POS:08,252.40,
T59-B06,WT-169:S032,,,12,BLK:13 PLN:02 POS:09,MFV 01562,245.5,8/14/2013 16:38,8/14/2013 18:52,2:14:20,,,,,245.50,T64-B07,WT-168:S008,jason,perko,12,BLK:13 PLN:02 POS:09,MFV 01562,1.8,8/23/2013 9:33,8/23/2013 9:44,0:10:56,,,,,1.80,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:02 POS:09,MFV 01562,3.9,6/18/2014 11:17,6/18/2014 12:10,0:52:42,"1 13/16""",,,0.00,3.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,22,MFV 01562,BLK:13 PLN:02 POS:09,251.20,
T59-B06,WT-169:S032,daniel,gary,12,BLK:13 PLN:02 POS:10,MFV 01559,94.9,8/14/2013 20:56,8/14/2013 23:15,2:18:40,swap,T59-B06,WT-168:S07,152.5,247.40,T64-B07,WT-168:S008,jason,perko,12,BLK:13 PLN:02 POS:10,MFV 01559,,,,,good,,,,0.00,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:02 POS:10,MFV 01559,4.3,6/18/2014 6:49,6/18/2014 7:05,0:15:46,"1 1/2""",,,0.00,4.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,23,MFV 01559,BLK:13 PLN:02 POS:10,251.70,
T59-B06,WT-168:S07,daniel,gary,12,BLK:13 PLN:02 POS:11,MFV 01424,244.3,8/15/2013 1:27,8/15/2013 7:18,5:50:36,,,,,244.30,T64-B07,WT-168:S008,james,larry,12,BLK:13 PLN:02 POS:11,MFV 01424,0.1,8/23/2013 1:56,8/23/2013 2:05,0:09:51,,,,,0.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:02 POS:11,MFV 01424,4.4,6/17/2014 10:48,6/17/2014 11:04,0:16:28,"1 1/8""",,,0.00,4.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,24,MFV 01424,BLK:13 PLN:02 POS:11,248.80,
T59-B06,WT-163:S033,daniel,jason,12,BLK:13 PLN:04 POS:00,MFV 06894,243.5,8/12/2013 18:01,8/12/2013 19:47,1:45:46,,,,,243.50,T64-B07,WT-168:S008,wood,james,8,BLK:13 PLN:04 POS:00,MFV 06894,4,8/26/2013 19:45,8/26/2013 19:53,0:07:34,,,,,4.00,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:04 POS:00,MFV 06894,1.6,6/24/2014 9:33,6/24/2014 9:37,0:04:39,"3/4""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,25,MFV 06894,BLK:13 PLN:04 POS:00,249.10,
T59-B06,WT-163:S033,daniel,jason,12,BLK:13 PLN:04 POS:01,MFV 06689,77,8/12/2013 21:33,8/12/2013 23:39,2:06:52,swap,T59-B06,WT-116:S033,167,244.00,T64-B07,WT-168:S008,wood,james,8,BLK:13 PLN:04 POS:01,MFV 06689,2.6,8/26/2013 17:46,8/26/2013 17:52,0:05:27,,,,,2.60,T64-B13,WT163:S066,Jay,John,5,BLK:13 PLN:04 POS:01,MFV 06689,4.4,6/23/2014 13:32,6/23/2014 13:47,0:15:12,"2""",,,0.00,4.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,26,MFV 06689,BLK:13 PLN:04 POS:01,251.00,
T59-B06,WT-116:S033,daniel,jason,11,BLK:13 PLN:04 POS:02,MFV 06904,234.5,8/13/2013 1:39,8/13/2013 7:45,6:05:19,,,,,234.50,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:04 POS:02,MFV 06904,2.6,8/26/2013 15:51,8/26/2013 15:56,0:04:47,,,,,2.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 06904,BLK:13 PLN:04 POS:02,237.10,
T59-B06,WT-166:S034,wood,blackmer,11,BLK:13 PLN:04 POS:03,MFV 06898,237.5,8/13/2013 9:48,8/13/2013 11:30,1:41:33,,,,,237.50,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:04 POS:03,MFV 06898,5.5,8/26/2013 14:15,8/26/2013 14:24,0:09:35,,,,,5.50,T64-B13,WT163:S066,Jay,John,5,BLK:13 PLN:04 POS:03,MFV 06898,4.5,6/23/2014 7:13,6/23/2014 7:17,0:03:48,"1""",,,0.00,4.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 06898,BLK:13 PLN:04 POS:03,247.50,
T59-B06,WT-166:S034,wood,blackmer,11,BLK:13 PLN:04 POS:04,MFV 01199,239.2,8/13/2013 13:26,8/13/2013 15:24,1:57:30,,,,,239.20,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:04 POS:04,MFV 01199,2.8,8/26/2013 13:13,8/26/2013 13:19,0:06:00,delayed had to lower cable tray hitting fillhead,,,,2.80,T64-B13,WT163:S066,Larry,Brent,1,BLK:13 PLN:04 POS:04,MFV 01199,5.5,6/20/2014 12:46,6/20/2014 13:06,0:20:29,"7/16""",,,0.00,5.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 01199,BLK:13 PLN:04 POS:04,247.50,
T59-B06,WT-164:S032,daniel,gary,11,BLK:13 PLN:04 POS:05,MFV 04042,241,8/13/2013 17:53,8/13/2013 19:46,1:53:21,,,,,241.00,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:04 POS:05,MFV 04042,1.6,8/26/2013 11:12,8/26/2013 11:16,0:04:11,,,,,1.60,T64-B13,WT163:S066,Larry,Brent,1,BLK:13 PLN:04 POS:05,MFV 04042,7.3,6/20/2014 8:19,6/20/2014 9:23,1:03:32,"1 1/8""",,,0.00,7.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 04042,BLK:13 PLN:04 POS:05,249.90,
T59-B06,WT-164:S032,daniel,gary,11,BLK:13 PLN:04 POS:06,MFV 06902,134.7,8/13/2013 23:28,8/14/2013 1:31,2:03:09,swap,T59-B06,WT-165:S032,96.8,231.50,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:04 POS:06,MFV 06902,2.5,8/26/2013 9:48,8/26/2013 9:54,0:06:32,,,,,2.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:04 POS:06,MFV 06902,6.7,6/19/2014 13:06,6/19/2014 13:27,0:21:05,"2""",,,0.00,6.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 06902,BLK:13 PLN:04 POS:06,240.70,
T59-B06,WT-165:S032,wood,blackmer,11,BLK:13 PLN:04 POS:07,MFV 04028,223.4,8/14/2013 7:15,8/14/2013 9:09,1:53:48,,,,,223.40,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:04 POS:07,MFV 04028,2,8/26/2013 8:15,8/26/2013 8:22,0:07:05,,,,,2.00,T64-B13,WT163:S066,Larry,Brent,1,BLK:13 PLN:04 POS:07,MFV 04028,10.1,6/19/2014 9:54,6/19/2014 10:32,0:38:01,3',,,0.00,10.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 04028,BLK:13 PLN:04 POS:07,235.50,
T59-B06,WT-169:S032,wood,blackmer,4,BLK:13 PLN:04 POS:08,MFV 04026,0,8/14/2013 14:29,8/14/2013 16:02,1:32:58,,T59-B06,WT-169:S032,220,220.00,T64-B07,WT-168:S008,jason,tommy,12,BLK:13 PLN:04 POS:08,MFV 04026,2,8/26/2013 7:17,8/26/2013 7:23,0:05:54,,,,,2.00,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:04 POS:08,MFV 04026,9.5,6/18/2014 15:54,6/18/2014 16:29,0:35:04,"2""",,,0.00,9.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 04026,BLK:13 PLN:04 POS:08,231.50,
T59-B06,WT-169:S032,daniel,gary,4,BLK:13 PLN:04 POS:09,MFV 04020,227,8/14/2013 18:52,8/14/2013 20:57,2:05:07,,,,,227.00,T64-B07,WT-168:S008,jason,perko,12,BLK:13 PLN:04 POS:09,MFV 04020,1.5,8/23/2013 9:44,8/23/2013 9:51,0:06:52,,,,,1.50,T64-B13,WT163:S066,Larry,Brent,1,BLK:13 PLN:04 POS:09,MFV 04020,8.9,6/18/2014 11:06,6/18/2014 12:22,1:16:05,"1""",,,0.00,8.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 04020,BLK:13 PLN:04 POS:09,237.40,
T59-B06,WT-168:S07,daniel,gary,4,BLK:13 PLN:04 POS:10,MFV 04016,226.1,8/14/2013 23:25,8/15/2013 1:21,1:55:19,,,,,226.10,T64-B07,WT-168:S008,jason,perko,12,BLK:13 PLN:04 POS:10,MFV 04016,1.4,8/23/2013 7:36,8/23/2013 7:37,0:01:09,,,,,1.40,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:04 POS:10,MFV 04016,11.5,6/18/2014 7:09,6/18/2014 7:50,0:41:08,"3 1/2""",,,0.00,11.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 04016,BLK:13 PLN:04 POS:10,239.00,
T59-B06,WT-168:S07,wood,blackmer,4,BLK:13 PLN:04 POS:11,MFV 04040,210.8,8/15/2013 7:10,8/15/2013 14:38,7:28:08,Ran out of oil waiting on fresh tankers,T59-B06,WT-168:S007,4.7,215.50,T64-B07,WT-168:S008,james,larry,12,BLK:13 PLN:04 POS:11,MFV 04040,1.7,8/23/2013 2:06,8/23/2013 2:16,0:10:18,,,,,1.70,T64-B13,WT163:S066,Larry,Brent,5,BLK:13 PLN:04 POS:11,MFV 04040,12,6/17/2014 11:05,6/17/2014 12:43,1:38:22,"1 5/16""",,,0.00,12.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 04040,BLK:13 PLN:04 POS:11,229.20,
