Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B11,WT-166:S058,jason,larry,10,BLK:24 PLN:06 POS:01,MFV 10262,240,1/31/2014 7:23,1/31/2014 9:28,2:05:10,,,,,240.00,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:06 POS:01,MFV 10262,3.8,2/13/2014 2:10,2/13/2014 2:18,0:07:59,,,,,3.80,T64-B13,WT163:S066,Ron,Cole,9,BLK:24 PLN:06 POS:01,MFV 10262,1.4,5/19/2014 15:12,5/19/2014 15:31,0:18:57,"7/16""",,,0.00,1.40,T64-B13,WT169:S064,Larry,Cole,2,BLK:24 PLN:06 POS:01,MFV 10262,0.5,8/14/2014 12:57,8/14/2014 13:01,0:03:20,"1/16""",,,0.00,0.50,,38,MFV 10262,BLK:24 PLN:06 POS:01,245.70,
T64-B11,WT-166:S058,jason,larry,10,BLK:24 PLN:06 POS:02,MFV 10292,191.5,1/31/2014 9:28,1/31/2014 12:11,2:42:30,swap,T64-B11,WT-168:S030,51.9,243.40,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:06 POS:02,MFV 10292,1.3,2/12/2014 23:47,2/12/2014 23:52,0:04:51,,,,,1.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,39,MFV 10292,BLK:24 PLN:06 POS:02,244.70,
T64-B11,WT-168:S030,jason,larry,10,BLK:24 PLN:06 POS:03,MFV 10229,242.8,1/31/2014 15:26,2/3/2014 7:40,64:14:13,,,,,242.80,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:06 POS:03,MFV 10229,0.4,2/12/2014 21:45,2/12/2014 21:48,0:03:39,,,,,0.40,T64-B13,WT163:S066,Ron,Cole,9,BLK:24 PLN:06 POS:03,MFV 10229,0.9,5/19/2014 12:33,5/19/2014 12:38,0:05:07,"3/16""",,,0.00,0.90,T64-B13,WT169:S064,Larry,Cole,2,BLK:24 PLN:06 POS:03,MFV 10229,0.9,8/14/2014 9:48,8/14/2014 9:53,0:04:50,"1/4""",,,0.00,0.90,,40,MFV 10229,BLK:24 PLN:06 POS:03,245.00,
T64-B11,WT-116:S056,Galvin,Jason,10,BLK:24 PLN:06 POS:04,MFV 10271,241.7,2/3/2014 11:06,2/3/2014 13:21,2:15:29,,,,,241.70,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:06 POS:04,MFV 10271,1.5,2/12/2014 20:34,2/12/2014 20:39,0:04:06,,,,,1.50,T64-B13,WT163:S066,Ron,Cole,9,BLK:24 PLN:06 POS:04,MFV 10271,1.5,5/19/2014 9:43,5/19/2014 9:51,0:08:04,"3/16""",,,0.00,1.50,T64-B13,WT169:S064,Larry,Cole,2,BLK:24 PLN:06:POS:04 ,MFV 10271,0.9,8/14/2014 7:49,8/14/2014 7:55,0:06:14,"1/8""",,,0.00,0.90,,41,MFV 10271,BLK:24 PLN:06 POS:04,245.60,
T64-B11,WT-116:S056,Galvin,Jason,10,BLK:24 PLN:06 POS:05,MFV 10299,124.5,2/3/2014 15:34,2/3/2014 17:57,2:23:15,,T64-B11,WT-116:S056,124.5,249.00,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:06 POS:05,MFV 10299,3.6,2/12/2014 18:23,2/12/2014 18:31,0:08:10,,,,,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,42,MFV 10299,BLK:24 PLN:06 POS:05,252.60,
T64-B11,WT-169:S055,wood,don,10,BLK:24 PLN:06 POS:06,MFV 10237,244,2/3/2014 19:59,2/3/2014 22:25,2:25:40,,,,,244.00,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:06 POS:06,MFV 10237,2.9,2/12/2014 15:23,2/12/2014 15:29,0:06:02,,,,,2.90,T64-B13,WT163:S066,Trina,Brent,9,BLK:24 PLN:06 POS:06,MFV 10237,1.7,5/16/2014 8:01,5/16/2014 8:14,0:12:55,"3/4""",,,0.00,1.70,,,,,,,,0.00,,,,,,,0.00,0.00,,43,MFV 10237,BLK:24 PLN:06 POS:06,248.60,
T64-B11,WT-169:S055,wood,don,10,BLK:24 PLN:06 POS:07,MFV 00515,119.4,2/4/2014 0:51,2/4/2014 7:53,7:02:07,swap,T59-B11,WT-164:S053,130.6,250.00,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:06 POS:07,MFV 00515,2.2,2/12/2014 13:55,2/12/2014 14:01,0:06:07,,,,,2.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,44,MFV 00515,BLK:24 PLN:06 POS:07,252.20,
T59-B11,WT-164:S053,Tommy ,Cole,10,BLK:24 PLN:06 POS:08,MFV 03466,241.5,2/4/2014 12:32,2/4/2014 14:05,1:32:53,,,,,241.50,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:06 POS:08,MFV 03466,2.7,2/12/2014 11:45,2/12/2014 11:55,0:09:58,,,,,2.70,T64-B13,WT163:S066,Trina,Brent,9,BLK:24 PLN:06 POS:08,MFV 03466,1.1,5/15/2014 10:35,5/15/2014 10:44,0:08:38,"3/4""",,,0.00,1.10,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:06 POS:08,MFV 03466,1.4,8/13/2014 8:14,8/13/2014 9:11,0:56:45,"1/4""",,,0.00,1.40,,45,MFV 03466,BLK:24 PLN:06 POS:08,246.70,
T59-B11,WT-164:S053,Tommy ,Cole,10,BLK:24 PLN:06 POS:09,MFV 03602,69.4,2/4/2014 14:42,2/4/2014 19:00,4:17:11,Swap,T64-B11,WT-163:S057,172.6,242.00,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:06 POS:09,MFV 03602,1.1,2/12/2014 10:21,2/12/2014 10:24,0:03:04,,,,,1.10,T64-B13,WT163:S066,Trina,Brent,9,BLK:24 PLN:06 POS:09,MFV 03602,1.3,5/15/2014 8:43,5/15/2014 8:54,0:11:15,"3/4""",,,0.00,1.30,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:06 POS:09,MFV 03602,0.8,8/12/2014 15:20,8/12/2014 15:27,0:07:48,"1/16""",,,0.00,0.80,,46,MFV 03602,BLK:24 PLN:06 POS:09,245.20,
T64-B11,WT-163:S057,wood,don,10,BLK:24 PLN:06 POS:10,MFV 02257,243.5,2/4/2014 21:39,2/5/2014 0:17,2:37:36,,,,,243.50,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:06 POS:10,MFV 02257,3.6,2/12/2014 8:24,2/12/2014 8:33,0:08:51,,,,,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,47,MFV 02257,BLK:24 PLN:06 POS:10,247.10,
T59-B11,WT-166:S059,galvin,tommy,10,BLK:24 PLN:06 POS:11,MFV 03473,243.8,2/5/2014 7:26,2/5/2014 10:04,2:38:06,,,,,243.80,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:06 POS:11,MFV 03473,1.7,2/12/2014 7:37,2/12/2014 7:41,0:04:06,,,,,1.70,T64-B13,WT166:S066,Trina,Larry,9,BLK:24 PLN:06 POS:11,MFV 03473,1,5/13/2014 14:05,5/13/2014 14:24,0:19:19,"1/4""",,,0.00,1.00,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:06 POS:11,MFV 03473,0.8,8/12/2014 8:23,8/12/2014 8:29,0:05:59,"1/8""",,,0.00,0.80,,48,MFV 03473,BLK:24 PLN:06 POS:11,247.30,
T64-B11,WT-165:S056,galvin,tommy,9,BLK:24 PLN:08 POS:00,MFV 03178,245.9,1/30/2014 21:09,1/30/2014 22:51,1:41:40,,,,,245.90,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:08 POS:00,MFV 03178,3.4,2/13/2014 6:56,2/13/2014 7:07,0:10:53,,,,,3.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,49,MFV 03178,BLK:24 PLN:08 POS:00,249.30,
T64-B11,WT-166:S058,galvin,tommy,9,BLK:24 PLN:08 POS:01,MFV 03174,242.9,1/31/2014 1:09,1/31/2014 2:50,1:40:54,,,,,242.90,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:08 POS:01,MFV 03174,4.7,2/13/2014 2:18,2/13/2014 2:31,0:13:02,,,,,4.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,50,MFV 03174,BLK:24 PLN:08 POS:01,247.60,
T64-B11,WT-168:S030,jason,larry,9,BLK:24 PLN:08 POS:02,MFV 00902,246.8,1/31/2014 11:43,1/31/2014 14:32,2:48:08,had to stop due to temp,,,,246.80,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:08 POS:02,MFV 00902,0.9,2/12/2014 23:52,2/12/2014 23:55,0:02:56,,,,,0.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,51,MFV 00902,BLK:24 PLN:08 POS:02,247.70,
T64-B11,WT-168:S030,jason,larry,9,BLK:24 PLN:08 POS:03,MFV 00275,247,1/31/2014 16:20,2/3/2014 7:56,63:36:15,,,,,247.00,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:08 POS:03,MFV 00275,4,2/12/2014 21:48,2/12/2014 21:57,0:08:29,,,,,4.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,52,MFV 00275,BLK:24 PLN:08 POS:03,251.00,
T64-B11,WT-116:S056,Galvin,Jason,9,BLK:24 PLN:08 POS:04,MFV 00259,246.4,2/3/2014 10:30,2/3/2014 12:15,1:44:42,,,,,246.40,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:08 POS:04,MFV 00259,4.7,2/12/2014 20:39,2/12/2014 20:49,0:09:47,,,,,4.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,53,MFV 00259,BLK:24 PLN:08 POS:04,251.10,
T64-B11,WT-116:S056,Galvin,Jason,9,BLK:24 PLN:08 POS:05,MFV 00247,248.5,2/3/2014 14:11,2/3/2014 16:25,2:14:00,,,,,248.50,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:08 POS:05,MFV 00247,1.7,2/12/2014 18:32,2/12/2014 18:36,0:04:28,,,,,1.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,54,MFV 00247,BLK:24 PLN:08 POS:05,250.20,
T64-B11,WT-169:S055,wood,don,9,BLK:24 PLN:08 POS:06,MFV 00246,249.6,2/3/2014 21:48,2/3/2014 23:44,1:55:40,,,,,249.60,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:08 POS:06,MFV 00246,1.4,2/12/2014 15:29,2/12/2014 15:33,0:03:42,,,,,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,55,MFV 00246,BLK:24 PLN:08 POS:06,251.00,
T64-B11,WT-169:S055,wood,don,9,BLK:24 PLN:08 POS:07,MFV 00268,52.3,2/4/2014 1:41,2/4/2014 8:02,6:20:58,swap,T59-B11,WT-164:S053,197,249.30,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:08 POS:07,MFV 00268,3.2,2/12/2014 14:02,2/12/2014 14:10,0:08:53,,,,,3.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,56,MFV 00268,BLK:24 PLN:08 POS:07,252.50,
T59-B11,WT-164:S053,Tommy ,Cole,9,BLK:24 PLN:08 POS:08,MFV 00257,249,2/4/2014 8:03,2/4/2014 10:04,2:00:49,,,,,249.00,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:08 POS:08,MFV 00257,2.4,2/12/2014 11:55,2/12/2014 12:00,0:05:08,,,,,2.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,57,MFV 00257,BLK:24 PLN:08 POS:08,251.40,
T64-B11,WT-163:S057,wood,don,9,BLK:24 PLN:08 POS:09,MFV 00272,251.6,2/4/2014 17:58,2/4/2014 20:30,2:32:22,delay due to cold oil,,,,251.60,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:08 POS:09,MFV 00272,1.3,2/12/2014 10:24,2/12/2014 10:30,0:06:07,,,,,1.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,58,MFV 00272,BLK:24 PLN:08 POS:09,252.90,
T64-B11,WT-163:S057,wood,don,9,BLK:24 PLN:08 POS:10,MFV 02965,185.7,2/4/2014 22:44,2/5/2014 1:35,2:51:00,swap,T59-B11,WT-166:S059,60.4,246.10,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:08 POS:10,MFV 02965,1.5,2/12/2014 8:33,2/12/2014 8:37,0:04:24,,,,,1.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,59,MFV 02965,BLK:24 PLN:08 POS:10,247.60,
T59-B11,WT-166:S059,galvin,tommy,9,BLK:24 PLN:08 POS:11,MFV 00285,242.3,2/5/2014 7:29,2/5/2014 9:32,2:03:30,,,,,242.30,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:08 POS:11,MFV 00285,2.9,2/12/2014 7:41,2/12/2014 7:48,0:07:00,,,,,2.90,T64-B13,WT166:S066,Trina,Larry,9,BLK:24 PLN:08 POS:11,MFV 00285,0.8,5/13/2014 13:55,5/13/2014 14:05,0:09:55,"1/2""",,,0.00,0.80,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:08 POS:11,MFV 00285,0.2,8/12/2014 8:31,8/12/2014 9:17,0:45:49,full,,,0.00,0.20,,60,MFV 00285,BLK:24 PLN:08 POS:11,246.20,
T64-B11,WT-165:S056,galvin,tommy,9,BLK:24 PLN:10 POS:00,MFV 03614,180.7,1/30/2014 22:51,1/31/2014 0:43,1:52:01,swap 10 min.,T64-B11,WT-166:S058,55.8,236.50,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:10 POS:00,MFV 03614,1,2/13/2014 7:07,2/13/2014 7:12,0:04:30,,,,,1.00,T64-B13,WT163:S066,Larry,Brent,9,BLK:24 PLN:10 POS:00,MFV 03614,0.8,5/20/2014 8:10,5/20/2014 8:15,0:05:02,"1/2""",,,0.00,0.80,T64-B13,WT169:S064,Larry,Cole,2,BLK:24 PLN:10 POS:00,MFV 03614,0.7,8/14/2014 14:02,8/14/2014 14:06,0:03:27,"1/16""",,,0.00,0.70,,61,MFV 03614,BLK:24 PLN:10 POS:00,239.00,
T64-B11,WT-166:S058,galvin,tommy,9,BLK:24 PLN:10 POS:01,MFV 00277,247.8,1/31/2014 2:50,1/31/2014 8:13,5:22:29,,,,,247.80,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:10 POS:01,MFV 00277,2.2,2/13/2014 2:31,2/13/2014 2:36,0:05:00,,,,,2.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,62,MFV 00277,BLK:24 PLN:10 POS:01,250.00,
T64-B11,WT-166:S058,jason,larry,9,BLK:24 PLN:10 POS:02,MFV 00959,245.4,1/31/2014 9:28,1/31/2014 11:12,1:44:02,,,,,245.40,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:10 POS:02,MFV 00959,3.7,2/12/2014 23:55,2/13/2014 0:04,0:08:21,,,,,3.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,63,MFV 00959,BLK:24 PLN:10 POS:02,249.10,
T64-B11,WT-168:S030,jason,larry,9,BLK:24 PLN:10 POS:03,MFV 00961,245.6,1/31/2014 14:32,1/31/2014 16:19,1:47:22,,,,,245.60,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:10 POS:03,MFV 00961,3.6,2/12/2014 21:57,2/12/2014 22:05,0:08:02,,,,,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,64,MFV 00961,BLK:24 PLN:10 POS:03,249.20,
T64-B11,WT-168:S030,Galvin,Jason,9,BLK:24 PLN:10 POS:04,MFV 10235,130.6,2/3/2014 7:56,2/3/2014 10:29,2:33:04,swap 20 minutes,T64-B11,WT-116:S056,111.2,241.80,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:10 POS:04,MFV 10235,1.5,2/12/2014 20:49,2/12/2014 20:54,0:04:37,,,,,1.50,T64-B13,WT163:S066,Ron,Cole,9,BLK:24 PLN:10 POS:04,MFV 10235,1.4,5/19/2014 9:52,5/19/2014 9:59,0:06:55,"3/16""",,,0.00,1.40,T64-B13,WT169:S064,Larry,Cole,2,BLK:24 PLN:10 POS:04,MFV 10235,1.1,8/14/2014 7:58,8/14/2014 8:07,0:08:57,"1/4""",,,0.00,1.10,,65,MFV 10235,BLK:24 PLN:10 POS:04,245.80,
T64-B11,WT-116:S056,Galvin,Jason,9,BLK:24 PLN:10 POS:05,MFV 10250,243.9,2/3/2014 12:15,2/3/2014 14:11,1:55:25,,,,,243.90,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:10 POS:05,MFV 10250,1.3,2/12/2014 18:36,2/12/2014 18:41,0:04:27,,,,,1.30,T64-B13,WT163:S066,Trina,Brent,9,BLK:24 PLN:10 POS:05,MFV 10250,1.2,5/16/2014 13:54,5/16/2014 13:54,0:00:07,"1/2""",,,0.00,1.20,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:10 POS:05,MFV 10250,0.6,8/13/2014 15:16,8/13/2014 15:23,0:07:12,"1/16""",,,0.00,0.60,,66,MFV 10250,BLK:24 PLN:10 POS:05,247.00,
T64-B11,WT-169:S055,wood,don,9,BLK:24 PLN:10 POS:06,MFV 10259,242,2/3/2014 19:59,2/3/2014 21:48,1:49:07,,,,,242.00,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:10 POS:06,MFV 10259,4.9,2/12/2014 15:33,2/12/2014 15:51,0:18:26,,,,,4.90,T64-B13,WT163:S066,Trina,Brent,9,BLK:24 PLN:10 POS:06,MFV 10259,0.8,5/16/2014 8:15,5/16/2014 8:26,0:10:53,"1/4""",,,0.00,0.80,,,,,,,,0.00,,,,,,,0.00,0.00,,67,MFV 10259,BLK:24 PLN:10 POS:06,247.70,
T64-B11,WT-169:S055,wood,don,9,BLK:24 PLN:10 POS:07,MFV 00524,248.3,2/3/2014 23:44,2/4/2014 1:40,1:56:30,,,,,248.30,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:10 POS:07,MFV 00524,3.2,2/12/2014 14:11,2/12/2014 14:21,0:09:40,,,,,3.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,68,MFV 00524,BLK:24 PLN:10 POS:07,251.50,
T59-B11,WT-164:S053,Tommy ,Cole,9,BLK:24 PLN:10 POS:08,MFV 03603,241.1,2/4/2014 10:04,2/4/2014 11:59,1:54:42,,,,,241.10,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:10 POS:08,MFV 03603,1.5,2/12/2014 13:09,2/12/2014 13:12,0:03:23,,,,,1.50,T64-B13,WT163:S066,Trina,Brent,9,BLK:24 PLN:10 POS:08,MFV 03603,1.6,5/15/2014 10:45,5/15/2014 10:55,0:09:49,"1/4""",,,0.00,1.60,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:10 POS:08,MFV 03603,0.8,8/13/2014 9:11,8/13/2014 9:16,0:04:25,"1/8""",,,0.00,0.80,,69,MFV 03603,BLK:24 PLN:10 POS:08,245.00,
T59-B11,WT-164:S053,Tommy ,Cole,9,BLK:24 PLN:10 POS:09,MFV 00851,82.8,2/4/2014 14:42,2/4/2014 17:58,3:15:16,Swap,T64-B11,WT-163:S057,166.3,249.10,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:10 POS:09,MFV 00851,2.1,2/12/2014 10:30,2/12/2014 10:36,0:05:39,,,,,2.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,70,MFV 00851,BLK:24 PLN:10 POS:09,251.20,
T64-B11,WT-163:S057,wood,don,9,BLK:24 PLN:10 POS:10,MFV 03768,243.2,2/4/2014 20:30,2/4/2014 22:44,2:13:09,,,,,243.20,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:10 POS:10,MFV 03768,2.9,2/12/2014 8:38,2/12/2014 8:46,0:07:39,,,,,2.90,T64-B13,WT163:S066,Trina,Larry,9,BLK:24 PLN:10 POS:10,MFV 03768,1.6,5/14/2014 9:00,5/14/2014 9:10,0:10:08,".375""",,,0.00,1.60,,,,,,,,0.00,,,,,,,0.00,0.00,,71,MFV 03768,BLK:24 PLN:10 POS:10,247.70,
T59-B11,WT-166:S059,wood,don,9,BLK:24 PLN:10 POS:11,MFV 00856,247.7,2/5/2014 1:35,2/5/2014 7:28,5:53:24,,,,,247.70,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:10 POS:11,MFV 00856,2.2,2/12/2014 7:48,2/12/2014 7:53,0:05:04,,,,,2.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,72,MFV 00856,BLK:24 PLN:10 POS:11,249.90,
T64-B11,WT-165:S056,galvin,tommy,8,BLK:24 PLN:12 POS:00,MFV 03277,248.3,1/30/2014 21:09,1/30/2014 22:51,1:42:10,,,,,248.30,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:12 POS:00,MFV 03277,3.6,2/13/2014 7:12,2/13/2014 7:21,0:09:32,,,,,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,73,MFV 03277,BLK:24 PLN:12 POS:00,251.90,
T64-B11,WT-166:S058,galvin,tommy,8,BLK:24 PLN:12 POS:01,MFV 10263,242.5,1/31/2014 1:09,1/31/2014 2:50,1:40:51,,,,,242.50,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:12 POS:01,MFV 10263,3.8,2/13/2014 2:36,2/13/2014 2:44,0:08:10,,,,,3.80,T64-B13,WT163:S066,Ron,Cole,9,BLK:24 PLN:12 POS:01,MFV 10263,0.5,5/19/2014 15:42,5/19/2014 15:45,0:02:49,"1/8""",,,0.00,0.50,T64-B13,WT169:S064,Larry,Cole,2,BLK:24 PLN:12 POS:01,MFV 10263,0.3,8/14/2014 13:01,8/14/2014 13:03,0:02:09,"1/16""",,,0.00,0.30,,74,MFV 10263,BLK:24 PLN:12 POS:01,247.10,
T64-B11,WT-168:S030,jason,larry,8,BLK:24 PLN:12 POS:02,MFV 10241,241,1/31/2014 11:43,1/31/2014 14:30,2:46:21,had to stop due to temp,,,,241.00,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:12 POS:02,MFV 10241,0.8,2/13/2014 0:04,2/13/2014 0:08,0:03:23,,,,,0.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,75,MFV 10241,BLK:24 PLN:12 POS:02,241.80,
T64-B11,WT-168:S030,jason,larry,8,BLK:24 PLN:12 POS:03,MFV 10245,245.6,1/31/2014 16:19,2/3/2014 7:57,63:37:48,,,,,245.60,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:12 POS:03,MFV 10245,0.8,2/12/2014 22:06,2/12/2014 22:09,0:02:59,,,,,0.80,T64-B13,WT163:S066,Ron,Cole,9,BLK:24 PLN:12 POS:03,MFV 10245,1.2,5/19/2014 12:39,5/19/2014 12:46,0:06:44,"7/16""",,,0.00,1.20,,,,,,,,0.00,,,,,,,0.00,0.00,,76,MFV 10245,BLK:24 PLN:12 POS:03,247.60,
T64-B11,WT-116:S056,Galvin,Jason,8,BLK:24 PLN:12 POS:04,MFV 10249,241.2,2/3/2014 10:33,2/3/2014 12:19,1:46:21,,,,,241.20,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:12 POS:04,MFV 10249,1.2,2/12/2014 20:58,2/12/2014 20:58,0:00:08,,,,,1.20,T64-B13,WT163:S066,Ron,Cole,9,BLK:24 PLN:12 POS:04,MFV 10249,1.5,5/19/2014 10:00,5/19/2014 10:09,0:08:27,"7/16""",,,0.00,1.50,T64-B13,WT169:S064,Larry,Cole,2,BLK:24 PLN:12 POS:04,MFV 10249,1.1,8/14/2014 8:07,8/14/2014 8:15,0:08:16,"1/4""",,,0.00,1.10,,77,MFV 10249,BLK:24 PLN:12 POS:04,245.00,
T64-B11,WT-116:S056,Galvin,Jason,8,BLK:24 PLN:12 POS:05,MFV 10244,244.7,2/3/2014 14:10,2/3/2014 16:20,2:10:05,,,,,244.70,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:12 POS:05,MFV 10244,2.2,2/12/2014 18:41,2/12/2014 18:46,0:05:16,,,,,2.20,T64-B13,WT163:S066,Trina,Brent,9,BLK:24 PLN:12 POS:05,MFV 10244,1.5,5/16/2014 13:55,5/16/2014 14:02,0:07:04,"1/2""",,,0.00,1.50,T64-B13,WT169:S064,Larry,Cole,12,BLK:24 PLN:12 POS:05,MFV 10459,2.3,8/14/2014 7:38,8/14/2014 7:50,0:12:37,"3/4""",,,0.00,2.30,,78,MFV 10244,BLK:24 PLN:12 POS:05,250.70,
