Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B08,WT-116:S041,wood,james,11,BLK:17 PLN:04 POS:02,MFV 08361,155.3,10/7/2013 9:09,10/7/2013 11:12,2:02:56,swap,T64-B08,WT-165:S040,86.2,241.50,T59-B08,WT-166:S045,daniel,jason,11,BLK:17 PLN:04 POS:02,MFV 08361,3.3,10/17/2013 6:49,10/17/2013 6:53,0:03:42,,,,,3.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 08361,BLK:17 PLN:04 POS:02,244.80,
T64-B08,WT-165:S040,wood,james,11,BLK:17 PLN:04 POS:03,MFV 08355,239.8,10/7/2013 13:02,10/7/2013 14:50,1:48:02,,,,,239.80,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:04 POS:03,MFV 08355,1.1,10/17/2013 2:06,10/17/2013 2:07,0:01:57,,,,,1.10,T64-B13,WT163:S066,larry,brent,1,BLK:17 PLN:04 POS:03,MFV 08355,3.8,7/3/2014 12:41,7/3/2014 12:56,0:15:03,"3""",,,0.00,3.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 08355,BLK:17 PLN:04 POS:03,244.70,
T64-B08,WT-165:S040,wood,james,11,BLK:17 PLN:04 POS:04,MFV 03413,,10/7/2013 16:41,10/7/2013 19:27,2:45:56,,T64-B08,WT-169:S040,233.5,233.50,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:04 POS:04,MFV 03413,1.4,10/17/2013 1:09,10/17/2013 1:12,0:02:33,,,,,1.40,T64-B13,WT163:S066,larry,brent,5,BLK:17 PLN:04 POS:04,MFV 03413,5.6,7/3/2014 9:41,7/3/2014 10:00,0:19:04,"2""",,,0.00,5.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 03413,BLK:17 PLN:04 POS:04,240.50,
T64-B08,WT-169:S040,daniel,jason,11,BLK:17 PLN:04 POS:05,MFV 08343,242.3,10/7/2013 21:35,10/7/2013 23:30,1:54:43,move to LL2 and set up(20 minutes),,,,242.30,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:04 POS:05,MFV 08343,2.7,10/16/2013 22:56,10/16/2013 23:02,0:06:31,,,,,2.70,T64-B13,WT163:S066,larry,brent,1,BLK:17 PLN:04 POS:05,MFV 08343,4.9,7/3/2014 7:06,7/3/2014 7:26,0:19:57,"1""",,,0.00,4.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 08343,BLK:17 PLN:04 POS:05,249.90,
T64-B08,WT-164:S040,daniel,jason,11,BLK:17 PLN:04 POS:06,MFV 08336,230.1,10/8/2013 2:10,10/8/2013 8:02,5:51:45,,,,,230.10,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:04 POS:06,MFV 08336,5.5,10/16/2013 21:30,10/16/2013 21:31,0:01:41,,,,,5.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:17 PLN:04 POS:06,MFV 08336,5.9,7/2/2014 12:57,7/2/2014 13:17,0:20:42,"2 5/8""",,,0.00,5.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 08336,BLK:17 PLN:04 POS:06,241.50,
T64-B08,WT-164:S040,Wood,James,11,BLK:17 PLN:04 POS:07,MFV 03391,159.8,10/8/2013 9:50,10/8/2013 13:02,3:12:10,swap,T59-B08,WT-166:S044,71.8,231.60,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:04 POS:07,MFV 03391,2.3,10/16/2013 20:33,10/16/2013 20:38,0:04:08,,,,,2.30,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:04 POS:07,MFV 03391,7.3,7/2/2014 9:41,7/2/2014 10:06,0:25:32,"1 1/8""",,,0.00,7.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 03391,BLK:17 PLN:04 POS:07,241.20,
T59-B08,WT-166:S044,Galvin,Blackmer,11,BLK:17 PLN:04 POS:08,MFV 03414,240.1,10/8/2013 15:02,10/8/2013 17:23,2:21:13,,,,,240.10,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:04 POS:08,MFV 03414,1.6,10/16/2013 18:48,10/16/2013 18:51,0:03:21,,,,,1.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:17 PLN:04 POS:08,MFV 03414,9.3,7/1/2014 16:04,7/1/2014 16:37,0:33:05,"2""",,,0.00,9.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 03414,BLK:17 PLN:04 POS:08,251.00,
T59-B08,WT-166:S044,daniel,jason,11,BLK:17 PLN:04 POS:09,MFV 01713,11,10/8/2013 19:54,10/8/2013 22:09,2:15:19,swap,T64-B08,WT-168:S017,237,248.00,T59-B08,WT-166:S045,daniel,jason,10,BLK:17 PLN:04 POS:09,MFV 01713,2.5,10/16/2013 16:44,10/16/2013 16:46,0:02:23,,,,,2.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:17 PLN:04 POS:09,MFV 01713,2.5,7/1/2014 12:20,7/1/2014 12:30,0:10:06,1 1/4',,,0.00,2.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 01713,BLK:17 PLN:04 POS:09,253.00,
T64-B08,WT-168:S017,daniel,jason,11,BLK:17 PLN:04 POS:10,MFV 08353,243.3,10/9/2013 0:11,10/9/2013 2:13,2:02:01,,,,,243.30,T59-B08,WT-166:S045,daniel,jason,10,BLK:17 PLN:04 POS:10,MFV 08353,4.6,10/16/2013 16:02,10/16/2013 16:07,0:05:24,,,,,4.60,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:04 POS:10,MFV 08353,3,7/1/2014 7:48,7/1/2014 7:58,0:10:36,"1 1/4""",,,0.00,3.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 08353,BLK:17 PLN:04 POS:10,250.90,
T59-B08,WT-163-S042,wood,james,11,BLK:17 PLN:04 POS:11,MFV 08306,235,10/9/2013 8:06,10/9/2013 10:22,2:15:42,wont take anymore oil,,,,235.00,T59-B08,WT-166:S045,daniel,jason,10,BLK:17 PLN:04 POS:11,MFV 08306,5.5,10/16/2013 15:05,10/16/2013 15:12,0:07:01,,,,,5.50,T64-B13,WT163:S066,Cole,John,5,BLK:17 PLN:04 POS:11,MFV 08306,4.1,6/30/2014 12:08,6/30/2014 12:37,0:28:30,"1 1/2""",,,0.00,4.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 08306,BLK:17 PLN:04 POS:11,244.60,
T64-B08,WT-166:S043,james,larry,11,BLK:17 PLN:06 POS:00,MFV 08387,239.1,10/4/2013 8:29,10/4/2013 10:24,1:54:40,,,,,239.10,T59-B08,WT-166:S045,daniel,jason,11,BLK:17 PLN:06 POS:00,MFV 08387,4.8,10/17/2013 9:59,10/17/2013 10:05,0:05:51,,,,,4.80,T64-B13,WT163:S066,larry,brent,5,BLK:17 PLN:06 POS:00,MFV 08387,0.4,7/3/2014 16:05,7/3/2014 16:08,0:03:01,"1/4""",,,0.00,0.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 08387,BLK:17 PLN:06 POS:00,244.30,
T64-B08,WT-166:S043,james,larry,11,BLK:17 PLN:06 POS:01,MFV 03333,58.4,10/4/2013 12:05,10/4/2013 14:12,2:06:18,swap,T64-B08,WT-116:S041,185.6,244.00,T59-B08,WT-166:S045,daniel,jason,11,BLK:17 PLN:06 POS:01,MFV 03333,6.1,10/17/2013 8:13,10/17/2013 8:19,0:06:34,,,,,6.10,T64-B13,WT163:S066,larry,brent,5,BLK:17 PLN:06 POS:01,MFV 03333,0.9,7/3/2014 14:30,7/3/2014 14:55,,"3/16""",,,0.00,0.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 03333,BLK:17 PLN:06 POS:01,251.00,
T64-B08,WT-116:S041,wood,james,11,BLK:17 PLN:06 POS:02,MFV 08382,244.3,10/7/2013 7:20,10/7/2013 9:09,1:48:21,,,,,244.30,T59-B08,WT-166:S045,daniel,jason,11,BLK:17 PLN:06 POS:02,MFV 08382,4.9,10/17/2013 6:53,10/17/2013 7:02,0:09:02,,,,,4.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,39,MFV 08382,BLK:17 PLN:06 POS:02,249.20,
T64-B08,WT-165:S040,wood,james,11,BLK:17 PLN:06 POS:03,MFV 08380,240.9,10/7/2013 11:12,10/7/2013 13:02,1:50:23,,,,,240.90,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:06 POS:03,MFV 08380,5.2,10/17/2013 2:08,10/17/2013 2:14,0:06:03,,,,,5.20,T64-B13,WT163:S066,larry,brent,1,BLK:17 PLN:06 POS:03,MFV 08380,0.9,7/3/2014 12:37,7/3/2014 12:40,0:03:16,"1/4""",,,0.00,0.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,40,MFV 08380,BLK:17 PLN:06 POS:03,247.00,
T64-B08,WT-165:S040,wood,james,11,BLK:17 PLN:06 POS:04,MFV 08401,238.5,10/7/2013 14:51,10/7/2013 16:41,1:50:20,,,,,238.50,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:06 POS:04,MFV 08401,5.9,10/17/2013 1:12,10/17/2013 1:18,0:06:08,,,,,5.90,T64-B13,WT163:S066,larry,brent,5,BLK:17 PLN:06 POS:04,MFV 08401,1.8,7/3/2014 10:01,7/3/2014 10:10,0:08:28,"1/4""",,,0.00,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,41,MFV 08401,BLK:17 PLN:06 POS:04,246.20,
T64-B08,WT-169:S040,daniel,jason,11,BLK:17 PLN:06 POS:05,MFV 08428,244.5,10/7/2013 19:28,10/7/2013 21:35,2:06:51,,,,,244.50,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:06 POS:05,MFV 08428,1.5,10/16/2013 23:03,10/16/2013 23:06,0:03:09,,,,,1.50,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:06 POS:05,MFV 08428,1.7,7/2/2014 16:13,7/2/2014 16:21,0:07:57,"1/4""",,,0.00,1.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,42,MFV 08428,BLK:17 PLN:06 POS:05,247.70,
T64-B08,WT-169:S040,daniel,jason,11,BLK:17 PLN:06 POS:06,MFV 08292,53.7,10/8/2013 0:05,10/8/2013 2:09,2:03:26,swap,T64-B08,WT-164:S040,189,242.70,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:06 POS:06,MFV 08292,2.6,10/16/2013 21:36,10/16/2013 21:36,0:00:23,,,,,2.60,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:06 POS:06,MFV 08292,2.9,7/2/2014 12:47,7/2/2014 12:59,0:12:29,"1 7/8""",,,0.00,2.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,43,MFV 08292,BLK:17 PLN:06 POS:06,248.20,
T64-B08,WT-164:S040,Wood,James,11,BLK:17 PLN:06 POS:07,MFV 03355,245,10/8/2013 8:02,10/8/2013 9:49,1:47:44,,,,,245.00,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:06 POS:07,MFV 03355,4.5,10/16/2013 20:38,10/16/2013 20:43,0:05:15,,,,,4.50,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:06 POS:07,MFV 03355,1.7,7/2/2014 9:31,7/2/2014 9:39,0:07:24,"1/2""",,,0.00,1.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,44,MFV 03355,BLK:17 PLN:06 POS:07,251.20,
T59-B08,WT-166:S044,Galvin,Blackmer,11,BLK:17 PLN:06 POS:08,MFV 08410,240.1,10/8/2013 13:02,10/8/2013 15:01,1:59:10,,,,,240.10,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:06 POS:08,MFV 08410,1.7,10/16/2013 18:51,10/16/2013 18:56,0:04:32,,,,,1.70,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:06 POS:08,MFV 08410,4.3,7/2/2014 6:46,7/2/2014 7:05,0:18:46,"1/8""",,,0.00,4.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,45,MFV 08410,BLK:17 PLN:06 POS:08,246.10,
T59-B08,WT-166:S044,daniel,jason,11,BLK:17 PLN:06 POS:09,MFV 08409,243.2,10/8/2013 17:52,10/8/2013 19:53,2:00:55,move to LL1 and set up (15 minutes),,,,243.20,T59-B08,WT-166:S045,galvin,blackmer,10,BLK:17 PLN:06 POS:09,MFV 08409,4.1,10/16/2013 17:15,10/16/2013 17:22,0:06:45,,,,,4.10,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:06 POS:09,MFV 08409,1.9,7/1/2014 12:18,7/1/2014 12:30,0:11:55,"3/4""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,46,MFV 08409,BLK:17 PLN:06 POS:09,249.20,
T64-B08,WT-168:S017,daniel,jason,11,BLK:17 PLN:06 POS:10,MFV 08399,241.2,10/8/2013 22:09,10/9/2013 0:11,2:01:52,,,,,241.20,T59-B08,WT-166:S045,daniel,jason,10,BLK:17 PLN:06 POS:10,MFV 08399,4.1,10/16/2013 16:08,10/16/2013 16:12,0:04:25,,,,,4.10,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:06 POS:10,MFV 08399,1.6,7/1/2014 7:40,7/1/2014 7:46,0:06:40,"1/2""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,47,MFV 08399,BLK:17 PLN:06 POS:10,246.90,
T64-B08,WT-168:S017,daniel,jason,11,BLK:17 PLN:06 POS:11,MFV 08393,110.7,10/9/2013 2:14,10/9/2013 8:06,5:52:22,swap,T59-B08,WT-163:S042,127.4,238.10,T59-B08,WT-166:S045,daniel,jason,10,BLK:17 PLN:06 POS:11,MFV 08393,3.7,10/16/2013 15:12,10/16/2013 15:17,0:05:24,,,,,3.70,T64-B13,WT163:S066,Cole,John,5,BLK:17 PLN:06 POS:11,MFV 08393,2.9,6/30/2014 12:37,6/30/2014 12:58,0:20:38,"1""",,,0.00,2.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,48,MFV 08393,BLK:17 PLN:06 POS:11,244.70,
T64-B08,WT-166:S043,james,larry,10,BLK:17 PLN:08 POS:00,MFV 08295,244.6,10/4/2013 10:23,10/4/2013 12:07,1:44:21,,,,,244.60,T59-B08,WT-166:S045,daniel,jason,11,BLK:17 PLN:08 POS:00,MFV 08295,4.1,10/17/2013 10:05,10/17/2013 10:10,0:05:25,,,,,4.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,49,MFV 08295,BLK:17 PLN:08 POS:00,248.70,
T64-B08,WT-116:S041,james,larry,10,BLK:17 PLN:08 POS:01,MFV 08228,242.5,10/4/2013 14:16,10/4/2013 15:58,1:42:16,,,,,242.50,T59-B08,WT-166:S045,daniel,jason,11,BLK:17 PLN:08 POS:01,MFV 08228,5.4,10/17/2013 8:19,10/17/2013 8:24,0:04:50,,,,,5.40,T64-B13,WT163:S066,larry,brent,,BLK:17 PLN:08 POS:01,MFV 08228,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,50,MFV 08228,BLK:17 PLN:08 POS:01,247.90,
T64-B08,WT-116:S041,wood,james,10,BLK:17 PLN:08 POS:02,MFV 01071,156.1,10/7/2013 9:08,10/7/2013 11:13,2:05:22,swap,T64-B08,WT-165:S040,89.8,245.90,T59-B08,WT-166:S045,daniel,jason,11,BLK:17 PLN:08 POS:02,MFV 01071,3.7,10/17/2013 7:02,10/17/2013 7:07,0:04:43,,,,,3.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,51,MFV 01071,BLK:17 PLN:08 POS:02,249.60,
T64-B08,WT-165:S040,wood,james,10,BLK:17 PLN:08 POS:03,MFV 03514,243.1,10/7/2013 13:06,10/7/2013 14:56,1:50:11,,,,,243.10,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:08 POS:03,MFV 03514,4.4,10/17/2013 2:15,10/17/2013 2:20,0:05:08,,,,,4.40,T64-B13,WT163:S066,larry,brent,1,BLK:17 PLN:08 POS:03,MFV 03514,1.2,7/3/2014 12:31,7/3/2014 12:36,0:05:13,"3/4""",,,0.00,1.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,52,MFV 03514,BLK:17 PLN:08 POS:03,248.70,
T64-B08,WT-165:S040,wood,james,10,BLK:17 PLN:08 POS:04,MFV 08240,2.3,10/7/2013 16:48,10/7/2013 19:34,2:46:19,swap,T64-B08,WT-169:S040,244,246.30,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:08 POS:04,MFV 08240,1.7,10/17/2013 1:18,10/17/2013 1:22,0:04:04,,,,,1.70,T64-B13,WT163:S066,larry,brent,1,BLK:17 PLN:08 POS:04,MFV 08240,2,7/3/2014 9:58,7/3/2014 10:07,0:09:07,"9/16""",,,0.00,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,53,MFV 08240,BLK:17 PLN:08 POS:04,250.00,
T64-B08,WT-169:S040,daniel,jason,10,BLK:17 PLN:08 POS:05,MFV 08262,244.9,10/7/2013 21:35,10/7/2013 23:39,2:03:52,move to LL2 and set up(20 minutes),,,,244.90,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:08 POS:05,MFV 08262,0.5,10/16/2013 23:06,10/16/2013 23:08,0:01:57,,,,,0.50,T64-B13,WT163:S066,larry,brent,1,BLK:17 PLN:08 POS:05,MFV 08262,3.8,7/3/2014 6:50,7/3/2014 7:04,0:13:48,"2""",,,0.00,3.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,54,MFV 08262,BLK:17 PLN:08 POS:05,249.20,
T64-B08,WT-164:S040,daniel,jason,10,BLK:17 PLN:08 POS:06,MFV 08265,244,10/8/2013 2:10,10/8/2013 8:02,5:51:50,,,,,244.00,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:08 POS:06,MFV 08265,2.5,10/16/2013 21:38,10/16/2013 21:40,0:02:13,,,,,2.50,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:08 POS:06,MFV 08265,3.2,7/2/2014 12:34,7/2/2014 12:46,0:12:38,"3/16""",,,0.00,3.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,55,MFV 08265,BLK:17 PLN:08 POS:06,249.70,
T64-B08,WT-164:S040,Wood,James,10,BLK:17 PLN:08 POS:07,MFV 08273,139.2,10/8/2013 9:59,10/8/2013 13:15,3:15:47,swap,T59-B08,WT-166:S044,105.2,244.40,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:08 POS:07,MFV 08273,1.7,10/16/2013 20:39,10/16/2013 20:49,0:03:10,,,,,1.70,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:08 POS:07,MFV 08273,3.6,7/2/2014 9:17,7/2/2014 9:31,0:13:52,"1/4""",,,0.00,3.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,56,MFV 08273,BLK:17 PLN:08 POS:07,249.70,
T59-B08,WT-166:S044,Galvin,Blackmer,10,BLK:17 PLN:08 POS:08,MFV 08287,242.7,10/8/2013 15:17,10/8/2013 17:35,2:17:24,,,,,242.70,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:08 POS:08,MFV 08287,3.1,10/16/2013 19:01,10/16/2013 19:06,0:04:38,,,,,3.10,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:08 POS:08,MFV 08287,2.8,7/1/2014 16:17,7/1/2014 16:30,0:13:39,"1/4""",,,0.00,2.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,57,MFV 08287,BLK:17 PLN:08 POS:08,248.60,
T59-B08,WT-166:S044,daniel,jason,10,BLK:17 PLN:08 POS:09,MFV 08266,10.2,10/8/2013 19:54,10/8/2013 22:12,2:18:48,swap,T64-B08,WT-168:S017,229.9,240.10,T59-B08,WT-166:S045,galvin,blackmer,10,BLK:17 PLN:08 POS:09,MFV 08266,2.1,10/16/2013 17:22,10/16/2013 17:29,0:06:41,,,,,2.10,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:08 POS:09,MFV 08266,3.1,7/1/2014 11:26,7/1/2014 12:17,0:51:30,"1 9/16""",,,0.00,3.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 08266,BLK:17 PLN:08 POS:09,245.30,
T64-B08,WT-168:S017,daniel,jason,10,BLK:17 PLN:08 POS:10,MFV 08291,240.1,10/9/2013 0:19,10/9/2013 2:27,2:07:27,,,,,240.10,T59-B08,WT-166:S045,daniel,jason,10,BLK:17 PLN:08 POS:10,MFV 08291,1.7,10/16/2013 16:12,10/16/2013 16:15,0:02:43,,,,,1.70,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:08 POS:10,MFV 08291,3.9,7/1/2014 7:19,7/1/2014 7:33,0:14:54,"1 1/2""",,,0.00,3.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,59,MFV 08291,BLK:17 PLN:08 POS:10,245.70,
T59-B08,WT-163-S042,wood,james,10,BLK:17 PLN:08 POS:11,MFV 08302,233.4,10/9/2013 8:20,10/9/2013 10:35,2:15:08,wont take anymore oil,,,,233.40,T59-B08,WT-166:S045,daniel,jason,10,BLK:17 PLN:08 POS:11,MFV 08302,5,10/16/2013 15:17,10/16/2013 15:24,0:06:52,,,,,5.00,T64-B13,WT163:S066,Cole,John,1,BLK:17 PLN:08 POS:11,MFV 08302,4.1,6/30/2014 12:36,6/30/2014 12:57,0:20:49,"1 1/4""",,,0.00,4.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,60,MFV 08302,BLK:17 PLN:08 POS:11,242.50,
T64-B08,WT-166:S043,james,larry,10,BLK:17 PLN:10 POS:00,MFV 08293,234,10/4/2013 8:28,10/4/2013 10:23,1:54:40,,,,,234.00,T59-B08,WT-166:S045,daniel,jason,11,BLK:17 PLN:10 POS:00,MFV 08293,4,10/17/2013 10:10,10/17/2013 10:14,0:03:55,,,,,4.00,T64-B13,WT163:S066,larry,brent,1,BLK:17 PLN:10 POS:00,MFV 08293,0.6,7/3/2014 16:07,7/3/2014 16:17,0:09:36,"1/4""",,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 08293,BLK:17 PLN:10 POS:00,238.60,
T64-B08,WT-166:S043,james,larry,10,BLK:17 PLN:10 POS:01,MFV 08274,50.5,10/4/2013 12:08,10/4/2013 14:15,2:07:47,swap,T64-B08,WT-116:S041,190.5,241.00,T59-B08,WT-166:S045,daniel,jason,11,BLK:17 PLN:10 POS:01,MFV 08274,4.9,10/17/2013 8:24,10/17/2013 8:32,0:07:49,,,,,4.90,T64-B13,WT163:S066,larry,brent,,BLK:17 PLN:10 POS:01,MFV 08274,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 08274,BLK:17 PLN:10 POS:01,245.90,
T64-B08,WT-116:S041,wood,james,10,BLK:17 PLN:10 POS:02,MFV 08147,241.2,10/7/2013 7:14,10/7/2013 9:07,1:53:15,,,,,241.20,T59-B08,WT-166:S045,daniel,jason,11,BLK:17 PLN:10 POS:02,MFV 08147,5.4,10/17/2013 7:07,10/17/2013 7:14,0:06:11,,,,,5.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 08147,BLK:17 PLN:10 POS:02,246.60,
T64-B08,WT-165:S040,wood,james,10,BLK:17 PLN:10 POS:03,MFV 08277,243.2,10/7/2013 11:13,10/7/2013 13:06,1:52:37,,,,,243.20,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:10 POS:03,MFV 08277,4.6,10/17/2013 2:21,10/17/2013 2:26,0:04:42,,,,,4.60,T64-B13,WT163:S066,larry,brent,1,BLK:17 PLN:10 POS:03,MFV 08277,0.4,7/3/2014 12:28,7/3/2014 12:30,0:02:30,"3/16""",,,0.00,0.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 08277,BLK:17 PLN:10 POS:03,248.20,
T64-B08,WT-165:S040,wood,james,10,BLK:17 PLN:10 POS:04,MFV 08269,242.6,10/7/2013 14:56,10/7/2013 16:47,1:51:28,,,,,242.60,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:10 POS:04,MFV 08269,7,10/17/2013 1:23,10/17/2013 1:29,0:06:39,,,,,7.00,T64-B13,WT163:S066,larry,brent,1,BLK:17 PLN:10 POS:04,MFV 08269,2.1,7/3/2014 9:49,7/3/2014 9:58,0:08:52,"3/4""",,,0.00,2.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 08269,BLK:17 PLN:10 POS:04,251.70,
T64-B08,WT-169:S040,daniel,jason,10,BLK:17 PLN:10 POS:05,MFV 08347,245.2,10/7/2013 19:35,10/7/2013 21:35,1:59:19,,,,,245.20,T59-B08,WT-166:S045,galvin,blackmer,11,BLK:17 PLN:10 POS:05,MFV 08347,1.3,10/16/2013 23:08,10/16/2013 23:11,0:02:41,,,,,1.30,T64-B13,WT163:S066,Larry,Brent,1,BLK:17 PLN:10 POS:05,MFV 08347,2.2,7/2/2014 16:02,7/2/2014 16:11,0:08:36,"1""",,,0.00,2.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 08347,BLK:17 PLN:10 POS:05,248.70,
