Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B07,WT-164:S034,wood,james,10,BLK:14 PLN:04 POS:04,MFV 07164,241.3,8/27/2013 20:54,8/27/2013 22:47,1:52:45,,,,,241.30,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:04 POS:04,MFV 07164,2.2,9/9/2013 19:56,9/9/2013 20:00,0:04:25,,,,,2.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:04 POS:04,MFV 07164,3.9,6/27/2014 8:16,6/27/2014 8:30,0:14:04,"1 1/4""",,,0.00,3.90,,,,,,,,0.00,,,,,,,0.00,0.00,,29,MFV 07164,BLK:14 PLN:04 POS:04,247.40,
T64-B07,WT-164:S034,wood,james,10,BLK:14 PLN:04 POS:05,MFV 07138,189.3,8/28/2013 0:39,8/28/2013 3:06,2:26:25,swap,T64-B07,WT-165:S034,23.4,212.70,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:04 POS:05,MFV 07138,1.1,9/9/2013 17:37,9/9/2013 17:41,0:04:26,,,,,1.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:04 POS:05,MFV 07138,7.8,6/26/2014 15:21,6/26/2014 15:47,0:26:01,"4 1/2""",,,0.00,7.80,,,,,,,,0.00,,,,,,,0.00,0.00,,30,MFV 07138,BLK:14 PLN:04 POS:05,221.60,
T64-B07,WT-165:S034,daniel,tommy,10,BLK:14 PLN:04 POS:06,MFV 07144,244,8/28/2013 9:06,8/28/2013 10:58,1:51:33,,,,,244.00,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:04 POS:06,MFV 07144,0,9/9/2013 15:49,9/9/2013 15:49,0:00:00,full,,,,0.00,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:04 POS:06,MFV 07144,7.4,6/26/2014 11:19,6/26/2014 12:24,1:04:52,"4""",,,0.00,7.40,,,,,,,,0.00,,,,,,,0.00,0.00,,31,MFV 07144,BLK:14 PLN:04 POS:06,251.40,
T64-B07,WT-165:S034,daniel,tommy,10,BLK:14 PLN:04 POS:07,MFV 07131,39.9,8/28/2013 12:54,8/28/2013 15:05,2:10:26,swap,T64-B07,WT-169:S034,202,241.90,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:04 POS:07,MFV 07131,3.3,9/9/2013 14:54,9/9/2013 15:00,0:06:16,,,,,3.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:04 POS:07,MFV 07131,2.4,6/26/2014 9:16,6/26/2014 9:25,0:08:31,"2""",,,0.00,2.40,,,,,,,,0.00,,,,,,,0.00,0.00,,32,MFV 07131,BLK:14 PLN:04 POS:07,247.60,
T64-B07,WT-169:S034,wood,blackmer,10,BLK:14 PLN:04 POS:08,MFV 07188,229.7,8/28/2013 17:28,8/28/2013 19:22,1:54:45,,,,,229.70,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:04 POS:08,MFV 07188,2.8,9/9/2013 12:54,9/9/2013 13:02,0:08:11,,,,,2.80,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:04 POS:08,MFV 07188,6.6,6/25/2014 16:07,,,1 1/2'',,,0.00,6.60,,,,,,,,0.00,,,,,,,0.00,0.00,,33,MFV 07188,BLK:14 PLN:04 POS:08,239.10,
T64-B07,WT-116:S036,wood,blackmer,10,BLK:14 PLN:04 POS:09,MFV 07179,238.7,8/28/2013 23:54,8/29/2013 1:56,2:02:08,,,,,238.70,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:04 POS:09,MFV 07179,1,9/9/2013 10:34,9/9/2013 10:39,0:05:21,,,,,1.00,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:04 POS:09,MFV 07179,5.5,6/25/2014 12:45,6/25/2014 13:05,0:19:48,"3""",,,0.00,5.50,,,,,,,,0.00,,,,,,,0.00,0.00,,34,MFV 07179,BLK:14 PLN:04 POS:09,245.20,
T64-B07,WT-116:S036,jason ,gary,10,BLK:14 PLN:04 POS:10,MFV 07168,219,8/29/2013 7:40,8/29/2013 12:02,4:21:15,swap,T64-B07,WT-168:S034,25.2,244.20,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:04 POS:10,MFV 07168,1.7,9/9/2013 9:34,9/9/2013 9:41,0:06:55,,,,,1.70,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:04 POS:10,MFV 07168,2.6,6/25/2014 9:17,6/25/2014 9:26,0:09:26,"1/2""",,,0.00,2.60,,,,,,,,0.00,,,,,,,0.00,0.00,,35,MFV 07168,BLK:14 PLN:04 POS:10,248.50,
T64-B07,WT-168:S034,jason ,gary,10,BLK:14 PLN:04 POS:11,MFV 07176,224.4,8/29/2013 14:10,8/29/2013 16:18,2:07:19,wouldn’t take any more oil/Reads full on dipstick machine has a counting issue,,,,224.40,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:04 POS:11,MFV 07176,2.1,9/9/2013 7:34,9/9/2013 7:40,0:05:37,,,,,2.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:04 POS:11,MFV 07176,9.4,6/24/2014 14:22,6/24/2014 15:24,1:01:58,"2 1/2""",,,0.00,9.40,,,,,,,,0.00,,,,,,,0.00,0.00,,36,MFV 07176,BLK:14 PLN:04 POS:11,235.90,
T64-B07,WT-168:S008,wood,james,8,BLK:14 PLN:06 POS:00,MFV 07132,227.8,8/26/2013 21:48,8/26/2013 23:23,1:34:26,,,,,227.80,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:06 POS:00,MFV 07132,4.4,9/10/2013 1:42,9/10/2013 1:50,0:07:36,,,,,4.40,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:06 POS:00,MFV 07132,1.1,6/24/2014 10:40,6/24/2014 10:44,0:04:45,"3/8""",,,0.00,1.10,,,,,,,,0.00,,,,,,,0.00,0.00,,37,MFV 07132,BLK:14 PLN:06 POS:00,233.30,
T64-B07,WT-163:S035,wood,james,8,BLK:14 PLN:06 POS:01,MFV 07156,247.6,8/27/2013 1:23,8/27/2013 7:29,6:05:30,,,,,247.60,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:06 POS:01,MFV 07156,1.9,9/10/2013 0:02,9/10/2013 0:06,0:03:50,,,,,1.90,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:06 POS:01,MFV 07156,1.2,6/24/2014 12:50,6/24/2014 12:57,0:07:25,"1/2""",,,0.00,1.20,,,,,,,,0.00,,,,,,,0.00,0.00,,38,MFV 07156,BLK:14 PLN:06 POS:01,250.70,
T64-B07,WT-163:S035,daniel,tommy,10,BLK:14 PLN:06 POS:02,MFV 07135,237.9,8/27/2013 10:34,8/27/2013 13:01,2:26:51,swap,T64-B07,WT-166:S036,5.6,243.50,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:06 POS:02,MFV 07135,0.5,9/9/2013 23:05,9/9/2013 23:07,0:01:53,,,,,0.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,39,MFV 07135,BLK:14 PLN:06 POS:02,244.00,
T64-B07,WT-166:S036,daniel,tommy,10,BLK:14 PLN:06 POS:03,MFV 07120,245.4,8/27/2013 14:43,8/27/2013 16:28,1:45:15,,,,,245.40,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:06 POS:03,MFV 07120,5.1,9/9/2013 20:55,9/9/2013 21:03,0:08:15,,,,,5.10,T64-B13,WT163:S066,Larry,Brent,,BLK:14 PLN:06 POS:03,MFV 07120,0,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,40,MFV 07120,BLK:14 PLN:06 POS:03,250.50,
T64-B07,WT-166:S036,wood,james,10,BLK:14 PLN:06 POS:04,MFV 07116,98.7,8/27/2013 18:39,8/27/2013 20:56,2:16:48,tanker swap,T64-B07,WT-164:S034,145.9,244.60,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:06 POS:04,MFV 07116,4.3,9/9/2013 20:00,9/9/2013 20:09,0:08:18,,,,,4.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:06 POS:04,MFV 07116,1.7,6/27/2014 8:30,6/27/2014 9:10,0:40:06,"1/2""",,,0.00,1.70,,,,,,,,0.00,,,,,,,0.00,0.00,,41,MFV 07116,BLK:14 PLN:06 POS:04,250.60,
T64-B07,WT-164:S034,wood,james,10,BLK:14 PLN:06 POS:05,MFV 07111,241.1,8/27/2013 22:47,8/28/2013 0:39,1:52:13,,,,,241.10,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:06 POS:05,MFV 07111,2.7,9/9/2013 17:42,9/9/2013 17:47,0:04:59,,,,,2.70,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:06 POS:05,MFV 07111,4.3,6/26/2014 15:48,6/26/2014 16:07,0:19:19,"4""",,,0.00,4.30,,,,,,,,0.00,,,,,,,0.00,0.00,,42,MFV 07111,BLK:14 PLN:06 POS:05,248.10,
T64-B07,WT-165:S034,daniel,tommy,10,BLK:14 PLN:06 POS:06,MFV 06915,240,8/28/2013 7:10,8/28/2013 9:06,1:55:52,,,,,240.00,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:06 POS:06,MFV 06915,1.9,9/9/2013 16:07,9/9/2013 16:14,0:07:01,,,,,1.90,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:06 POS:06,MFV 06915,3.6,6/26/2014 12:24,6/26/2014 12:40,0:15:36,"1 1/4""",,,0.00,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,43,MFV 06915,BLK:14 PLN:06 POS:06,245.50,
T64-B07,WT-165:S034,daniel,tommy,10,BLK:14 PLN:06 POS:07,MFV 06818,236.2,8/28/2013 10:58,8/28/2013 12:54,1:56:27,,,,,236.20,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:06 POS:07,MFV 06818,2.2,9/9/2013 15:00,9/9/2013 15:06,0:06:05,,,,,2.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:06 POS:07,MFV 06818,4.6,6/26/2014 9:25,6/26/2014 9:41,0:16:18,"1 1/4""",,,0.00,4.60,,,,,,,,0.00,,,,,,,0.00,0.00,,44,MFV 06818,BLK:14 PLN:06 POS:07,243.00,
T64-B07,WT-169:S034,daniel,tommy,10,BLK:14 PLN:06 POS:08,MFV 07127,245,8/28/2013 15:05,8/28/2013 17:27,2:22:28,,,,,245.00,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:06 POS:08,MFV 07127,0.9,9/9/2013 13:02,9/9/2013 13:06,0:03:52,,,,,0.90,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:06 POS:08,MFV 07127,2.4,6/26/2014 6:46,6/26/2014 6:56,0:09:21,"1 1/2""",,,0.00,2.40,,,,,,,,0.00,,,,,,,0.00,0.00,,45,MFV 07127,BLK:14 PLN:06 POS:08,248.30,
T64-B07,WT-116:S036,wood,blackmer,10,BLK:14 PLN:06 POS:09,MFV 07114,112.9,8/28/2013 21:07,8/28/2013 23:54,2:47:00,swap,T64-B07,WT-116:S036,130.8,243.70,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:06 POS:09,MFV 07114,2.3,9/9/2013 10:40,9/9/2013 10:46,0:06:39,,,,,2.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:06 POS:09,MFV 07114,1.9,6/25/2014 13:05,6/25/2014 13:16,0:10:52,"1/4""",,,0.00,1.90,,,,,,,,0.00,,,,,,,0.00,0.00,,46,MFV 07114,BLK:14 PLN:06 POS:09,247.90,
T64-B07,WT-116:S036,wood,blackmer,10,BLK:14 PLN:06 POS:10,MFV 07101,244,8/29/2013 1:56,8/29/2013 7:40,5:43:54,,,,,244.00,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:06 POS:10,MFV 07101,1.2,9/9/2013 9:41,9/9/2013 9:45,0:03:40,,,,,1.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:06 POS:10,MFV 07101,8.8,6/25/2014 9:27,6/25/2014 9:59,0:32:19,"3""",,,0.00,8.80,,,,,,,,0.00,,,,,,,0.00,0.00,,47,MFV 07101,BLK:14 PLN:06 POS:10,254.00,
T64-B07,WT-168:S034,jason ,gary,10,BLK:14 PLN:06 POS:11,MFV 07122,220.3,8/29/2013 12:03,8/29/2013 14:10,2:07:21,would not take any more oil reads full on dip stick,,,,220.30,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:06 POS:11,MFV 07122,1.6,9/9/2013 7:40,9/9/2013 7:45,0:04:26,,,,,1.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:06 POS:11,MFV 07122,8.9,6/24/2014 15:25,6/24/2014 15:56,0:31:17,"1 1/4""",,,0.00,8.90,,,,,,,,0.00,,,,,,,0.00,0.00,,48,MFV 07122,BLK:14 PLN:06 POS:11,230.80,
T64-B07,WT-168:S008,wood,james,10,BLK:14 PLN:08 POS:00,MFV 07124,177.7,8/26/2013 23:19,8/27/2013 1:28,2:09:47,swap,T64-B07,WT-163:S035,68.8,246.50,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:08 POS:00,MFV 07124,3.6,9/10/2013 1:50,9/10/2013 1:57,0:06:13,,,,,3.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:08 POS:00,MFV 07124,0.5,6/24/2014 10:45,6/24/2014 10:47,0:02:37,"1/4""",,,0.00,0.50,,,,,,,,0.00,,,,,,,0.00,0.00,,49,MFV 07124,BLK:14 PLN:08 POS:00,250.60,
T64-B07,WT-163:S035,daniel,tommy,10,BLK:14 PLN:08 POS:01,MFV 07088,243.5,8/27/2013 7:34,8/27/2013 9:22,1:47:55,,,,,243.50,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:08 POS:01,MFV 07088,2.2,9/10/2013 0:06,9/10/2013 0:10,0:04:29,,,,,2.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:08 POS:01,MFV 07088,1.3,6/24/2014 12:58,6/24/2014 13:03,0:04:51,"1/4""",,,0.00,1.30,,,,,,,,0.00,,,,,,,0.00,0.00,,50,MFV 07088,BLK:14 PLN:08 POS:01,247.00,
T64-B07,WT-166:S036,daniel,tommy,9,BLK:14 PLN:08 POS:02,MFV 07077,243.9,8/27/2013 13:00,8/27/2013 14:54,1:53:19,,,,,243.90,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:08 POS:02,MFV 07077,3.1,9/9/2013 23:07,9/9/2013 23:13,0:05:14,,,,,3.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,51,MFV 07077,BLK:14 PLN:08 POS:02,247.00,
T64-B07,WT-166:S036,daniel,tommy,9,BLK:14 PLN:08 POS:03,MFV 07079,242.3,8/27/2013 16:43,8/27/2013 18:53,2:09:40,,,,,242.30,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:08 POS:03,MFV 07079,3.4,9/9/2013 21:03,9/9/2013 21:12,0:08:31,,,,,3.40,T64-B13,WT163:S066,Larry,Brent,1,BLK:14 PLN:08 POS:03,MFV 07079,0.6,6/27/2014 11:12,6/27/2014 11:16,0:03:18,"1""",,,0.00,0.60,,,,,,,,0.00,,,,,,,0.00,0.00,,52,MFV 07079,BLK:14 PLN:08 POS:03,246.30,
T64-B07,WT-164:S034,wood,james,9,BLK:14 PLN:08 POS:04,MFV 07113,238.1,8/27/2013 21:03,8/27/2013 22:54,1:50:45,,,,,238.10,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:08 POS:04,MFV 07113,1.6,9/9/2013 20:09,9/9/2013 20:12,0:03:19,,,,,1.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:08 POS:04,MFV 07113,2.6,6/27/2014 9:11,6/27/2014 9:20,0:09:36,"1""",,,0.00,2.60,,,,,,,,0.00,,,,,,,0.00,0.00,,53,MFV 07113,BLK:14 PLN:08 POS:04,242.30,
T64-B07,WT-164:S034,wood,james,9,BLK:14 PLN:08 POS:05,MFV 07087,150.5,8/28/2013 0:54,8/28/2013 3:02,2:08:12,swap,T64-B07,WT-165:S034,81.6,232.10,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:08 POS:05,MFV 07087,1.6,9/9/2013 17:47,9/9/2013 17:50,0:03:07,,,,,1.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:08 POS:05,MFV 07087,1.4,6/26/2014 16:09,6/26/2014 16:14,0:04:48,"3/8""",,,0.00,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,54,MFV 07087,BLK:14 PLN:08 POS:05,235.10,
T64-B07,WT-165:S034,daniel,tommy,9,BLK:14 PLN:08 POS:06,MFV 07089,246,8/28/2013 9:08,8/28/2013 11:06,1:57:41,,,,,246.00,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:08 POS:06,MFV 07089,1.2,9/9/2013 16:14,9/9/2013 16:16,0:01:57,,,,,1.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:08 POS:06,MFV 07089,1.5,6/26/2014 12:41,6/26/2014 12:50,0:09:36,"3/8""",,,0.00,1.50,,,,,,,,0.00,,,,,,,0.00,0.00,,55,MFV 07089,BLK:14 PLN:08 POS:06,248.70,
T64-B07,WT-165:S034,daniel,tommy,9,BLK:14 PLN:08 POS:07,MFV 07112,20,8/28/2013 13:12,8/28/2013 15:21,2:08:41,swap,T64-B07,WT-169:S034,234.5,254.50,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:08 POS:07,MFV 07112,3.2,9/9/2013 15:06,9/9/2013 15:12,0:05:56,,,,,3.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:08 POS:07,MFV 07112,2,6/26/2014 9:43,6/26/2014 9:51,0:07:47,"3/8""",,,0.00,2.00,,,,,,,,0.00,,,,,,,0.00,0.00,,56,MFV 07112,BLK:14 PLN:08 POS:07,259.70,
T64-B07,WT-169:S034,wood,blackmer,9,BLK:14 PLN:08 POS:08,MFV 07106,241,8/28/2013 17:42,8/28/2013 19:48,2:05:59,,,,,241.00,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:08 POS:08,MFV 07106,0.6,9/9/2013 13:07,9/9/2013 13:11,0:04:47,,,,,0.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:08 POS:08,MFV 07106,1.8,6/26/2014 6:56,6/26/2014 7:03,0:06:34,1 3/16'',,,0.00,1.80,,,,,,,,0.00,,,,,,,0.00,0.00,,57,MFV 07106,BLK:14 PLN:08 POS:08,243.40,
T64-B07,WT-116:S036,wood,blackmer,9,BLK:14 PLN:08 POS:09,MFV 07097,237.1,8/28/2013 23:50,8/29/2013 1:49,1:58:55,,,,,237.10,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:08 POS:09,MFV 07097,1.2,9/9/2013 10:50,9/9/2013 10:54,0:03:31,,,,,1.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:08 POS:09,MFV 07097,5.3,6/25/2014 13:17,6/25/2014 13:35,0:18:48,"5/8""",,,0.00,5.30,,,,,,,,0.00,,,,,,,0.00,0.00,,58,MFV 07097,BLK:14 PLN:08 POS:09,243.60,
T64-B07,WT-116:S036,jason ,gary,9,BLK:14 PLN:08 POS:10,MFV 07121,219.9,8/29/2013 7:40,8/29/2013 12:02,4:21:17,swap,T64-B07,WT-168:S034,26.2,246.10,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:08 POS:10,MFV 07121,0.9,9/9/2013 9:45,9/9/2013 9:49,0:04:13,,,,,0.90,T64-B13,WT163:S066,Larry,Brent,,BLK:14 PLN:08 POS:10,MFV 07121,0,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,59,MFV 07121,BLK:14 PLN:08 POS:10,247.00,
T64-B07,WT-168:S034,jason ,gary,9,BLK:14 PLN:08 POS:11,MFV 07104,245.4,8/29/2013 14:14,8/29/2013 16:42,2:27:29,,,,,245.40,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:08 POS:11,MFV 07104,3.7,9/9/2013 7:45,9/9/2013 7:59,0:14:30,,,,,3.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,60,MFV 07104,BLK:14 PLN:08 POS:11,249.10,
T64-B07,WT-168:S008,wood,james,10,BLK:14 PLN:10 POS:00,MFV 07063,244.8,8/26/2013 21:32,8/26/2013 23:19,1:46:20,,,,,244.80,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:10 POS:00,MFV 07063,4.4,9/10/2013 1:57,9/10/2013 2:04,0:07:26,,,,,4.40,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:10 POS:00,MFV 07063,0.7,6/24/2014 10:48,6/24/2014 10:51,0:03:04,"1/4""",,,0.00,0.70,,,,,,,,0.00,,,,,,,0.00,0.00,,61,MFV 07063,BLK:14 PLN:10 POS:00,249.90,
T64-B07,WT-163:S035,wood,james,10,BLK:14 PLN:10 POS:01,MFV 07056,245.8,8/27/2013 1:29,8/27/2013 7:30,6:01:22,,,,,245.80,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:10 POS:01,MFV 07056,2.6,9/10/2013 0:11,9/10/2013 0:15,0:04:35,,,,,2.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:10 POS:01,MFV 07056,1,6/24/2014 13:03,6/24/2014 13:13,0:09:59,"1/2""",,,0.00,1.00,,,,,,,,0.00,,,,,,,0.00,0.00,,62,MFV 07056,BLK:14 PLN:10 POS:01,249.40,
T64-B07,WT-163:S035,daniel,tommy,9,BLK:14 PLN:10 POS:02,MFV 07083,235,8/27/2013 10:34,8/27/2013 13:01,2:26:53,swap,T64-B07,WT-166:S036,8.2,243.20,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:10 POS:02,MFV 07083,0.6,9/9/2013 23:13,9/9/2013 23:14,0:01:16,,,,,0.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,63,MFV 07083,BLK:14 PLN:10 POS:02,243.80,
T64-B07,WT-166:S036,daniel,tommy,9,BLK:14 PLN:10 POS:03,MFV 07084,245.5,8/27/2013 14:54,8/27/2013 16:43,1:49:10,,,,,245.50,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:10 POS:03,MFV 07084,0.8,9/9/2013 21:12,9/9/2013 21:15,0:03:13,,,,,0.80,T64-B13,WT163:S066,Larry,Brent,1,BLK:14 PLN:10 POS:03,MFV 07084,2.9,6/27/2014 10:59,6/27/2014 11:12,0:12:52,"3""",,,0.00,2.90,,,,,,,,0.00,,,,,,,0.00,0.00,,64,MFV 07084,BLK:14 PLN:10 POS:03,249.20,
T64-B07,WT-166:S036,wood,james,9,BLK:14 PLN:10 POS:04,MFV 07092,70.6,8/27/2013 18:53,8/27/2013 21:03,2:10:10,tanker swap,T64-B07,WT-164:S034,168.8,239.40,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:10 POS:04,MFV 07092,4.2,9/9/2013 20:12,9/9/2013 20:20,0:07:06,,,,,4.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:10 POS:04,MFV 07092,2.5,6/27/2014 9:21,6/27/2014 9:30,0:09:14,"7/8""",,,0.00,2.50,,,,,,,,0.00,,,,,,,0.00,0.00,,65,MFV 07092,BLK:14 PLN:10 POS:04,246.10,
T64-B07,WT-164:S034,wood,james,9,BLK:14 PLN:10 POS:05,MFV 07094,243,8/27/2013 22:54,8/28/2013 0:54,1:59:48,,,,,243.00,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:10 POS:05,MFV 07094,4.5,9/9/2013 17:50,9/9/2013 17:58,0:07:55,,,,,4.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:10 POS:05,MFV 07094,1,6/26/2014 16:15,6/26/2014 16:20,0:05:14,"1""",,,0.00,1.00,,,,,,,,0.00,,,,,,,0.00,0.00,,66,MFV 07094,BLK:14 PLN:10 POS:05,248.50,
T64-B07,WT-165:S034,daniel,tommy,9,BLK:14 PLN:10 POS:06,MFV 07086,245.4,8/28/2013 7:10,8/28/2013 9:08,1:57:44,,,,,245.40,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:10 POS:06,MFV 07086,3.6,9/9/2013 16:16,9/9/2013 16:21,0:04:26,,,,,3.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:10 POS:06,MFV 07086,2.2,6/26/2014 12:51,6/26/2014 13:00,0:09:08,"1""",,,0.00,2.20,,,,,,,,0.00,,,,,,,0.00,0.00,,67,MFV 07086,BLK:14 PLN:10 POS:06,251.20,
T64-B07,WT-165:S034,daniel,tommy,9,BLK:14 PLN:10 POS:07,MFV 07050,245,8/28/2013 11:06,8/28/2013 13:10,2:04:17,,,,,245.00,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:10 POS:07,MFV 07050,2,9/9/2013 15:12,9/9/2013 15:17,0:04:33,,,,,2.00,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:10 POS:07,MFV 07050,0.9,6/26/2014 9:52,6/26/2014 9:55,0:03:41,"1/4""",,,0.00,0.90,,,,,,,,0.00,,,,,,,0.00,0.00,,68,MFV 07050,BLK:14 PLN:10 POS:07,247.90,
