Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T59-B05,WT-168:S001,galvin,james,5,BLK:10 PLN:05 POS:04,MFV 00694,250.6,7/8/2013 22:40,7/9/2013 1:01,2:21:33,,,,,250.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,17,MFV 00694,BLK:10 PLN:05 POS:04,250.60
T59-B05,WT-163:S028,wood,james,4,BLK:10 PLN:09 POS:03,MFV 00696,252.4,7/9/2013 17:57,7/9/2013 20:21,2:23:25,,,,,252.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,18,MFV 00696,BLK:10 PLN:09 POS:03,252.40
T59-B05,WT-163:S028,wood,james,10,BLK:10 PLN:11 POS:10,MFV 00707,157.1,7/9/2013 20:52,7/9/2013 23:35,2:42:27,swap,T59-B05,WT-166:S029,94.4,251.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,19,MFV 00707,BLK:10 PLN:11 POS:10,251.50
T59-B05,WT-163:S028,daniel,jason,4,BLK:10 PLN:09 POS:02,MFV 00709,251.7,7/9/2013 15:20,7/9/2013 17:57,2:37:36,,,,,251.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,20,MFV 00709,BLK:10 PLN:09 POS:02,251.70
T59-B05,WT-163:S028,daniel,jason,6,BLK:10 PLN:09 POS:06,MFV 00710,252.4,7/9/2013 15:41,7/9/2013 18:18,2:37:57,,,,,252.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,21,MFV 00710,BLK:10 PLN:09 POS:06,252.40
T59-B05,WT-116:S028,james ,galvin,10,BLK:10 PLN:25 POS:11,MFV 01382,253.6,7/11/2013 17:21,7/11/2013 19:44,2:22:47,,,,,253.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,22,MFV 01382,BLK:10 PLN:25 POS:11,253.60
T59-B05,WT-166:S029,daniel,jason,10,BLK:10 PLN:15 POS:10,MFV 01473,249.1,7/10/2013 10:02,7/10/2013 12:22,2:19:30,,,,,249.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,23,MFV 01473,BLK:10 PLN:15 POS:10,249.10
T59-B05,WT-169:S027,james,galvin,4,BLK:10 PLN:17 POS:03,MFV 01478,251.9,7/10/2013 17:46,7/10/2013 20:09,2:22:38,,,,,251.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,24,MFV 01478,BLK:10 PLN:17 POS:03,251.90
T59-B05,WT-169:S027,daniel,jason,6,BLK:10 PLN:15 POS:07,MFV 01479,252.7,7/10/2013 12:44,7/10/2013 15:09,2:24:46,,,,,252.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,25,MFV 01479,BLK:10 PLN:15 POS:07,252.70
T59-B05,WT-166:S029,daniel,jason,10,BLK:10 PLN:13 POS:11,MFV 01483,251.3,7/10/2013 7:42,7/10/2013 10:02,2:20:25,,,,,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,26,MFV 01483,BLK:10 PLN:13 POS:11,251.30
T59-B05,WT-116:S028,james ,galvin,9,BLK:10 PLN:27 POS:08,MFV 01487,251.6,7/11/2013 18:51,7/11/2013 21:09,2:18:07,,,,,251.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 01487,BLK:10 PLN:27 POS:08,251.60
T59-B05,WT-166:S029,wood,james,10,BLK:10 PLN:11 POS:11,MFV 01488,251.8,7/9/2013 23:35,7/10/2013 1:56,2:21:01,10,,,,251.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 01488,BLK:10 PLN:11 POS:11,251.80
T59-B05,WT-163:S028,daniel,jason,3,BLK:10 PLN:09 POS:00,MFV 01585,250.3,7/9/2013 15:16,7/9/2013 17:52,2:35:59,,,,,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 01585,BLK:10 PLN:09 POS:00,250.30
T59-B05,WT-168:S001,galvin,james,9,BLK:10 PLN:03 POS:09,MFV 02462,252.9,7/8/2013 20:23,7/8/2013 22:42,2:18:46,,,,,252.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 02462,BLK:10 PLN:03 POS:09,252.90
T59-B05,WT-166:S029,wood,james,11,BLK:10 PLN:13 POS:04,MFV 03191,252.6,7/10/2013 1:45,7/10/2013 7:30,5:44:58,11,,,,252.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 03191,BLK:10 PLN:13 POS:04,252.60
T59-B05,WT-166:S029,wood,james,3,BLK:10 PLN:11 POS:01,MFV 03693,248.4,7/9/2013 22:58,7/10/2013 1:19,2:20:53,3,,,,248.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 03693,BLK:10 PLN:11 POS:01,248.40
T59-B05,WT-163:S028,daniel,jason,10,BLK:10 PLN:07 POS:11,MFV 03696,249.8,7/9/2013 13:34,7/9/2013 15:55,2:21:43,,,,,249.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 03696,BLK:10 PLN:07 POS:11,249.80
T59-B05,WT-163:S028,daniel,jason,9,BLK:10 PLN:09 POS:08,MFV 03697,252,7/9/2013 15:19,7/9/2013 17:51,2:32:13,,,,,252.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 03697,BLK:10 PLN:09 POS:08,252.00
T59-B05,WT-163:S028,daniel,jason,10,BLK:10 PLN:09 POS:10,MFV 03703,251.6,7/9/2013 15:56,7/9/2013 18:31,2:35:17,,,,,251.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 03703,BLK:10 PLN:09 POS:10,251.60
T59-B05,WT-164:S026,daniel,jason,10,BLK:10 PLN:01 POS:11,MFV 05388,236,7/3/2013 15:32,,,tanker empty,,,,236.00,T64-B13,WT163:S066,Larry,Brent,,BLK:10 PLN:01 POS:11,MFV 05388,0,,,,Full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 05388,BLK:10 PLN:01 POS:11,236.00
T59-B05,WT-168:S001,galvin,james,10,BLK:10 PLN:01 POS:11,MFV 05388,251.9,7/8/2013 18:27,7/8/2013 20:48,2:21:29,,,,,251.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 05388,BLK:10 PLN:01 POS:11,251.90
T59-B05,WT-168:S001,galvin,james,5,BLK:10 PLN:03 POS:05,MFV 05392,250.7,7/8/2013 20:18,7/8/2013 22:39,2:21:30,,,,,250.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 05392,BLK:10 PLN:03 POS:05,250.70
T59-B05,WT-164:S026,galvin,tommy,6,BLK:10 PLN:03 POS:06,MFV 05418,9.5,7/3/2013 18:31,7/8/2013 20:22,121:51:26,tanker swap,T59-B05,WT-168:S001,241.3,250.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,39,MFV 05418,BLK:10 PLN:03 POS:06,250.80
T59-B05,WT-168:S001,galvin,james,6,BLK:10 PLN:03 POS:07,MFV 05423,253.6,7/8/2013 20:30,7/8/2013 22:54,2:23:50,,,,,253.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,40,MFV 05423,BLK:10 PLN:03 POS:07,253.60
T59-B05,WT-164:S027,james ,galvin,6,BLK:10 PLN:29 POS:06,MFV 05524,250.5,7/12/2013 0:59,7/15/2013 7:04,78:05:09,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,41,MFV 05524,BLK:10 PLN:29 POS:06,250.50
T59-B05,WT-164:S027,james ,galvin,11,BLK:10 PLN:29 POS:05,MFV 05770,248.8,7/12/2013 1:41,7/15/2013 7:39,77:57:35,,,,,248.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,42,MFV 05770,BLK:10 PLN:29 POS:05,248.80
T59-B05,WT-116:S028,james ,galvin,3,BLK:10 PLN:29 POS:00,MFV 05774,40.9,7/11/2013 23:53,7/12/2013 2:28,2:34:52,swap,T59-B05,WT-164:S027,207.7,248.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,43,MFV 05774,BLK:10 PLN:29 POS:00,248.60
T59-B05,WT-164:S027,jason,tommy,3,BLK:10 PLN:31 POS:00,MFV 05789,248.4,7/15/2013 8:30,7/15/2013 10:54,2:23:17,,,,,248.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,44,MFV 05789,BLK:10 PLN:31 POS:00,248.40
T59-B05,WT-164:S027,james ,galvin,10,BLK:10 PLN:29 POS:10,MFV 05792,250.5,7/12/2013 0:40,7/12/2013 3:01,2:21:01,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,45,MFV 05792,BLK:10 PLN:29 POS:10,250.50
T59-B05,WT-164:S027,james ,galvin,9,BLK:10 PLN:29 POS:09,MFV 05793,249.3,7/12/2013 2:00,7/15/2013 8:00,78:00:02,,,,,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,46,MFV 05793,BLK:10 PLN:29 POS:09,249.30
T59-B05,WT-164:S027,jason,tommy,6,BLK:10 PLN:29 POS:07,MFV 05798,249,7/15/2013 7:04,7/15/2013 9:25,2:20:30,,,,,249.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,47,MFV 05798,BLK:10 PLN:29 POS:07,249.00
T59-B05,WT-116:S028,james ,galvin,3,BLK:10 PLN:27 POS:00,MFV 05803,247.6,7/11/2013 19:11,7/11/2013 21:31,2:19:28,,,,,247.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,48,MFV 05803,BLK:10 PLN:27 POS:00,247.60
T59-B05,WT-116:S028,james ,galvin,10,BLK:10 PLN:27 POS:11,MFV 05814,235,7/11/2013 22:04,7/12/2013 0:40,2:35:19,swap,T59-B05,WT-164:S027,13.8,248.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,49,MFV 05814,BLK:10 PLN:27 POS:11,248.80
T59-B05,WT-116:S028,james ,galvin,9,BLK:10 PLN:29 POS:08,MFV 05824,86.7,7/11/2013 23:27,7/12/2013 2:00,2:33:16,swap,T59-B05,WT-164:S027,161.9,248.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,50,MFV 05824,BLK:10 PLN:29 POS:08,248.60
T59-B05,WT-164:S027,james ,galvin,4,BLK:10 PLN:29 POS:02,MFV 05829,247.7,7/12/2013 0:43,7/12/2013 3:04,2:20:35,,,,,247.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,51,MFV 05829,BLK:10 PLN:29 POS:02,247.70
T59-B05,WT-164:S027,jason,tommy,9,BLK:10 PLN:31 POS:08,MFV 05830,248.9,7/15/2013 8:00,7/15/2013 10:17,2:16:41,,,,,248.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,52,MFV 05830,BLK:10 PLN:31 POS:08,248.90
T59-B05,WT-164:S027,james ,galvin,3,BLK:10 PLN:29 POS:01,MFV 05835,249.7,7/12/2013 2:28,7/15/2013 8:30,78:02:09,,,,,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,53,MFV 05835,BLK:10 PLN:29 POS:01,249.70
T59-B05,WT-164:S027,jason,tommy,10,BLK:10 PLN:31 POS:11,MFV 05841,250.5,7/15/2013 11:25,7/15/2013 13:43,2:17:56,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,54,MFV 05841,BLK:10 PLN:31 POS:11,250.50
T59-B05,WT-164:S027,jason,tommy,10,BLK:10 PLN:31 POS:10,MFV 05843,251.1,7/15/2013 9:05,7/15/2013 11:25,2:19:38,,,,,251.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,55,MFV 05843,BLK:10 PLN:31 POS:10,251.10
T59-B05,WT-164:S027,jason,tommy,6,BLK:10 PLN:31 POS:07,MFV 05844,249,7/15/2013 11:46,7/15/2013 14:03,2:16:39,,,,,249.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,56,MFV 05844,BLK:10 PLN:31 POS:07,249.00
T59-B05,WT-164:S027,jason,tommy,9,BLK:10 PLN:31 POS:09,MFV 05846,251.6,7/15/2013 10:17,7/15/2013 12:37,2:19:20,,,,,251.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,57,MFV 05846,BLK:10 PLN:31 POS:09,251.60
T59-B05,WT-164:S027,james ,galvin,4,BLK:10 PLN:29 POS:03,MFV 05847,249.6,7/12/2013 3:04,7/15/2013 9:07,78:03:25,,,,,249.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 05847,BLK:10 PLN:29 POS:03,249.60
T59-B05,WT-116:S028,james ,galvin,11,BLK:10 PLN:29 POS:04,MFV 05849,121,7/11/2013 23:10,7/12/2013 1:41,2:31:08,swap,T59-B05,WT-164:S027,129.3,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,59,MFV 05849,BLK:10 PLN:29 POS:04,250.30
T59-B05,WT-164:S027,james ,galvin,10,BLK:10 PLN:29 POS:11,MFV 05850,251.2,7/12/2013 3:01,7/15/2013 9:05,78:03:58,,,,,251.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,60,MFV 05850,BLK:10 PLN:29 POS:11,251.20
T59-B05,WT-164:S027,jason,tommy,3,BLK:10 PLN:31 POS:01,MFV 05855,247.8,7/15/2013 10:54,7/15/2013 13:13,2:19:28,,,,,247.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 05855,BLK:10 PLN:31 POS:01,247.80
T59-B05,WT-165:S027,daniel,jason,10,BLK:10 PLN:23 POS:11,MFV 05862,182,7/11/2013 11:52,7/11/2013 14:29,2:37:09,swap,T59-B05,WT-116:S028,67.7,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 05862,BLK:10 PLN:23 POS:11,249.70
T59-B05,WT-169:S027,daniel,jason,3,BLK:10 PLN:17 POS:00,MFV 05863,249.4,7/10/2013 14:36,7/10/2013 17:25,2:48:33,,,,,249.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 05863,BLK:10 PLN:17 POS:00,249.40
T59-B05,WT-116:S028,daniel,jason,4,BLK:10 PLN:25 POS:02,MFV 05864,249.7,7/11/2013 14:44,7/11/2013 17:20,2:36:04,,,,,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 05864,BLK:10 PLN:25 POS:02,249.70
T59-B05,WT-164:S027,jason,tommy,4,BLK:10 PLN:31 POS:02,MFV 05865,248.9,7/15/2013 9:28,7/15/2013 11:49,2:20:53,,,,,248.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 05865,BLK:10 PLN:31 POS:02,248.90
T59-B05,WT-164:S027,jason,tommy,11,BLK:10 PLN:31 POS:04,MFV 05866,250.6,7/15/2013 7:39,7/15/2013 10:04,2:25:16,,,,,250.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 05866,BLK:10 PLN:31 POS:04,250.60
T59-B05,WT-116:S028,daniel,jason,10,BLK:10 PLN:25 POS:10,MFV 05868,249.5,7/11/2013 14:24,7/11/2013 17:19,2:55:06,,,,,249.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 05868,BLK:10 PLN:25 POS:10,249.50
T59-B05,WT-164:S027,jason,tommy,6,BLK:10 PLN:31 POS:06,MFV 05869,251.3,7/15/2013 9:25,7/15/2013 11:46,2:21:00,,,,,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,68,MFV 05869,BLK:10 PLN:31 POS:06,251.30
T59-B05,WT-116:S028,daniel,jason,9,BLK:10 PLN:25 POS:08,MFV 05871,247.1,7/11/2013 14:00,7/11/2013 16:19,2:19:30,,,,,247.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,69,MFV 05871,BLK:10 PLN:25 POS:08,247.10
T59-B05,WT-169:S027,james,galvin,11,BLK:10 PLN:17 POS:05,MFV 05873,251.4,7/10/2013 17:31,7/10/2013 19:48,2:17:24,,,,,251.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,70,MFV 05873,BLK:10 PLN:17 POS:05,251.40
T59-B05,WT-116:S028,daniel,jason,6,BLK:10 PLN:25 POS:06,MFV 05876,250.4,7/11/2013 14:55,7/11/2013 17:32,2:36:25,,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,71,MFV 05876,BLK:10 PLN:25 POS:06,250.40
T59-B05,WT-116:S028,james ,galvin,6,BLK:10 PLN:27 POS:07,MFV 05880,202.3,7/11/2013 22:21,7/12/2013 0:58,2:36:44,swap,T59-B05,WT-164:S027,48,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,72,MFV 05880,BLK:10 PLN:27 POS:07,250.30
T59-B05,WT-116:S028,daniel,jason,11,BLK:10 PLN:25 POS:05,MFV 05883,248.8,7/11/2013 16:08,7/11/2013 18:37,2:28:40,,,,,248.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,73,MFV 05883,BLK:10 PLN:25 POS:05,248.80
T59-B05,WT-116:S028,james ,galvin,10,BLK:10 PLN:27 POS:10,MFV 05884,249.4,7/11/2013 19:44,7/11/2013 22:04,2:20:30,,,,,249.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,74,MFV 05884,BLK:10 PLN:27 POS:10,249.40
T59-B05,WT-164:S027,jason,tommy,4,BLK:10 PLN:31 POS:03,MFV 05886,250.6,7/15/2013 11:28,7/15/2013 13:48,2:20:12,,,,,250.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,75,MFV 05886,BLK:10 PLN:31 POS:03,250.60
T59-B05,WT-116:S028,daniel,jason,3,BLK:10 PLN:25 POS:01,MFV 05887,249,7/11/2013 16:38,7/11/2013 19:11,2:33:11,,,,,249.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,76,MFV 05887,BLK:10 PLN:25 POS:01,249.00
T59-B05,WT-165:S027,daniel,jason,3,BLK:10 PLN:23 POS:00,MFV 05888,248.4,7/11/2013 9:25,7/11/2013 11:35,2:09:58,,,,,248.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,77,MFV 05888,BLK:10 PLN:23 POS:00,248.40
T59-B05,WT-165:S027,daniel,jason,11,BLK:10 PLN:25 POS:04,MFV 05889,3,7/11/2013 13:36,7/11/2013 16:08,2:32:06,swap,T59-B05,WT-116:S028,249,252.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,78,MFV 05889,BLK:10 PLN:25 POS:04,252.00
T59-B05,WT-164:S027,jason,tommy,11,BLK:10 PLN:31 POS:05,MFV 05890,250.8,7/15/2013 10:05,7/15/2013 12:29,2:24:30,,,,,250.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,79,MFV 05890,BLK:10 PLN:31 POS:05,250.80
T59-B05,WT-165:S027,daniel,jason,10,BLK:10 PLN:23 POS:10,MFV 05892,250.7,7/11/2013 9:33,7/11/2013 11:52,2:19:12,,,,,250.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,80,MFV 05892,BLK:10 PLN:23 POS:10,250.70
T59-B05,WT-116:S028,james ,galvin,4,BLK:10 PLN:25 POS:03,MFV 05894,250.7,7/11/2013 17:21,7/11/2013 19:45,2:23:52,,,,,250.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,81,MFV 05894,BLK:10 PLN:25 POS:03,250.70
T59-B05,WT-116:S028,daniel,jason,9,BLK:10 PLN:25 POS:09,MFV 05895,249.9,7/11/2013 16:20,7/11/2013 18:50,2:30:39,,,,,249.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,82,MFV 05895,BLK:10 PLN:25 POS:09,249.90
