Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T59-B04,WT-169:S021,daniel,jason,10,BLK:08 PLN:04 POS:06,MFV 05344,52.6,5/30/2013 20:32,5/30/2013 22:55,2:23:03,,T59-B04,WT-166:S023,194.4,247.00,T59-B04,WT-169:S023,daniel,tommy,9,BLK:08 PLN:04 POS:06,MFV 05344,3.6,6/12/2013 1:38,6/12/2013 1:43,0:04:48,,,,,3.60,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:04 POS:06,MFV 05344,1,6/6/2014 10:08,6/6/2014 10:13,0:04:28,"1 1/4""",,,0.00,1.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 05344,BLK:08 PLN:04 POS:06,251.60,
T59-B04,WT-166:S023,daniel,jason,10,BLK:08 PLN:04 POS:07,MFV 05411,245.4,5/31/2013 0:53,5/31/2013 2:53,2:00:58,,,,,245.40,T59-B04,WT-169:S023,daniel,tommy,9,BLK:08 PLN:04 POS:07,MFV 05411,3.6,6/11/2013 23:58,6/12/2013 0:03,0:04:29,,,,,3.60,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:04 POS:07,MFV 05411,0.6,6/6/2014 7:09,6/6/2014 7:12,0:03:08,"1""",,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 05411,BLK:08 PLN:04 POS:07,249.60,
T59-B04,WT-164:S021,wood,james,10,BLK:08 PLN:04 POS:08,MFV 05442,244,6/3/2013 9:06,6/3/2013 11:07,2:00:52,,,,,244.00,T59-B04,WT-169:S023,daniel,tommy,9,BLK:08 PLN:04 POS:08,MFV 05442,4,6/11/2013 22:52,6/11/2013 23:00,0:07:26,,,,,4.00,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:04 POS:08,MFV 05442,0.5,6/5/2014 14:03,6/5/2014 14:06,0:02:33,"1/8""",,,0.00,0.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 05442,BLK:08 PLN:04 POS:08,248.50,
T59-B04,WT-164:S021,wood,james,10,BLK:08 PLN:04 POS:09,MFV 05408,184,6/3/2013 14:28,6/3/2013 17:18,2:50:15,,T59-B04,WT-165:S022,61,245.00,T59-B04,WT-169:S023,daniel,tommy,11,BLK:08 PLN:04 POS:09,MFV 05408,3.3,6/11/2013 20:20,6/11/2013 20:25,0:05:10,,,,,3.30,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:04 POS:09,MFV 05408,1.3,6/5/2014 10:21,6/5/2014 10:27,0:05:49,"5/8""",,,0.00,1.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 05408,BLK:08 PLN:04 POS:09,249.60,
T59-B04,WT-164:S021,daniel,jason,10,BLK:08 PLN:04 POS:10,MFV 05390,246.8,6/3/2013 19:39,6/3/2013 21:48,2:09:36,,,,,246.80,T59-B04,WT-169:S023,daniel,tommy,11,BLK:08 PLN:04 POS:10,MFV 05390,3.3,6/11/2013 18:59,6/11/2013 19:04,0:04:40,,,,,3.30,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:04 POS:10,MFV 05390,1.1,6/5/2014 7:32,6/5/2014 7:37,0:05:09,"1/2""",,,0.00,1.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 05390,BLK:08 PLN:04 POS:10,251.20,
T59-B04,WT-164:S021,daniel,jason,10,BLK:08 PLN:04 POS:11,MFV 05397,34.4,6/4/2013 0:01,6/4/2013 8:23,8:22:16,swap,T59-B04,WT-163:S023,210.1,244.50,T59-B04,WT-169:S023,daniel,tommy,11,BLK:08 PLN:04 POS:11,MFV 05397,4.1,6/11/2013 18:02,6/11/2013 18:07,0:04:22,,,,,4.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 05397,BLK:08 PLN:04 POS:11,248.60,
T64-B064,WT-164:S020,wood,james,10,BLK:08 PLN:06 POS:00,MFV 02796,247.2,5/29/2013 7:16,5/29/2013 9:02,1:45:29,,,,,247.20,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:06 POS:00,MFV 02796,6.4,6/12/2013 15:29,,,,,,,6.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 02796,BLK:08 PLN:06 POS:00,253.60,
T64-B064,WT-164:S020,wood,james,10,BLK:08 PLN:06 POS:01,MFV 02797,244.1,5/29/2013 10:49,5/29/2013 12:36,1:47:28,,,,,244.10,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:06 POS:01,MFV 02797,4.8,6/12/2013 13:22,,,,,,,4.80,T64-B13,WT163:S066,John,Jay/Ron,9,BLK:08 PLN:06 POS:01,MFV 02797,0.9,6/9/2014 14:16,6/9/2014 14:22,0:05:42,"1/2""",,,0.00,0.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 02797,BLK:08 PLN:06 POS:01,249.80,
T64-B04/T059-B04,WT-163:S022,wood,james,10,BLK:08 PLN:06 POS:02,MFV 02619,250.7,5/29/2013 16:41,5/29/2013 18:49,2:08:39,,,,,250.70,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:06 POS:02,MFV 02619,2.1,6/12/2013 11:15,6/12/2013 11:18,0:03:29,,,,,2.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,39,MFV 02619,BLK:08 PLN:06 POS:02,252.80,
T64-B04/T059-B04,WT-163:S022,daniel,jason,10,BLK:08 PLN:06 POS:03,MFV 05323,136.9,5/29/2013 20:41,5/29/2013 22:54,2:12:39,,T59-B04,WT-116:S021,110.1,247.00,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:06 POS:03,MFV 05323,1.9,6/12/2013 10:04,6/12/2013 10:08,0:03:47,,,,,1.90,T64-B13,WT163:S066,John,Jay/Ron,9,BLK:08 PLN:06 POS:03,MFV 05323,0.8,6/9/2014 10:42,6/9/2014 10:47,0:05:30,"1/2""",,,0.00,0.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,40,MFV 05323,BLK:08 PLN:06 POS:03,249.70,
T59-B04,WT-116:S021,daniel,jason,10,BLK:08 PLN:06 POS:04,MFV 05372,246.7,5/30/2013 0:44,5/30/2013 2:36,1:52:06,,,,,246.70,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:06 POS:04,MFV 05372,2.5,6/12/2013 8:16,6/12/2013 8:20,0:04:05,,,,,2.50,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:06 POS:04,MFV 05372,1.9,6/6/2014 16:14,6/6/2014 16:22,0:07:44,"7/8""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,41,MFV 05372,BLK:08 PLN:06 POS:04,251.10,
T59-B04,WT-169:S021,james,wood,10,BLK:08 PLN:06 POS:05,MFV 05359,247.9,5/30/2013 13:25,5/30/2013 15:23,1:58:02,,,,,247.90,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:06 POS:05,MFV 05359,3.1,6/12/2013 6:57,6/12/2013 7:02,0:04:57,,,,,3.10,T64-B13,WT163:S066,Larry,Brent,,BLK:08 PLN:06 POS:05,MFV 05359,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,42,MFV 05359,BLK:08 PLN:06 POS:05,251.00,
T59-B04,WT-169:S021,daniel,jason,10,BLK:08 PLN:06 POS:06,MFV 05349,247,5/30/2013 18:34,5/30/2013 20:32,1:57:03,,,,,247.00,T59-B04,WT-169:S023,daniel,tommy,9,BLK:08 PLN:06 POS:06,MFV 05349,3.3,6/12/2013 1:43,6/12/2013 1:48,0:05:03,,,,,3.30,T64-B13,WT163:S066,Larry,Brent,,BLK:08 PLN:06 POS:06,MFV 05349,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,43,MFV 05349,BLK:08 PLN:06 POS:06,250.30,
T59-B04,WT-166:S023,daniel,jason,10,BLK:08 PLN:06 POS:07,MFV 05354,245.3,5/30/2013 22:55,5/31/2013 0:52,1:57:17,,,,,245.30,T59-B04,WT-169:S023,daniel,tommy,9,BLK:08 PLN:06 POS:07,MFV 05354,2.8,6/12/2013 0:03,6/12/2013 0:07,0:04:09,,,,,2.80,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:06 POS:07,MFV 05354,0.5,6/6/2014 7:13,6/6/2014 7:16,0:02:46,full,,,0.00,0.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,44,MFV 05354,BLK:08 PLN:06 POS:07,248.60,
T59-B04,WT-166:S023,daniel,jason,10,BLK:08 PLN:06 POS:08,MFV 05339,140.3,5/31/2013 2:54,6/3/2013 9:06,78:11:55,swap,T59-B04,WT-164:S021,104.2,244.50,T59-B04,WT-169:S023,daniel,tommy,9,BLK:08 PLN:06 POS:08,MFV 05339,4.3,6/11/2013 23:00,6/11/2013 23:06,0:06:07,,,,,4.30,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:06 POS:08,MFV 05339,0.6,6/5/2014 14:06,6/5/2014 14:11,0:04:53,full,,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,45,MFV 05339,BLK:08 PLN:06 POS:08,249.40,
T59-B04,WT-164:S021,wood,james,10,BLK:08 PLN:06 POS:09,MFV 05356,247.4,6/3/2013 12:21,6/3/2013 14:27,2:05:35,,,,,247.40,T59-B04,WT-169:S023,daniel,tommy,11,BLK:08 PLN:06 POS:09,MFV 05356,3.8,6/11/2013 20:25,6/11/2013 20:30,0:05:07,,,,,3.80,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:06 POS:09,MFV 05356,1.1,6/5/2014 10:27,6/5/2014 10:32,0:05:23,"1/4""",,,0.00,1.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,46,MFV 05356,BLK:08 PLN:06 POS:09,252.30,
T59-B04,WT-164:S021,daniel,jason,10,BLK:08 PLN:06 POS:10,MFV 05361,247.3,6/3/2013 17:23,6/3/2013 19:38,2:15:39,,,,,247.30,T59-B04,WT-169:S023,daniel,tommy,11,BLK:08 PLN:06 POS:10,MFV 05361,4.1,6/11/2013 19:04,6/11/2013 19:09,0:05:06,,,,,4.10,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:06 POS:10,MFV 05361,0.4,6/5/2014 7:38,6/5/2014 7:43,0:05:04,"1/4""",,,0.00,0.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,47,MFV 05361,BLK:08 PLN:06 POS:10,251.80,
T59-B04,WT-164:S021,daniel,jason,10,BLK:08 PLN:06 POS:11,MFV 05342,248.5,6/3/2013 21:49,6/4/2013 0:01,2:12:23,,,,,248.50,T59-B04,WT-169:S023,daniel,tommy,11,BLK:08 PLN:06 POS:11,MFV 05342,2.3,6/11/2013 18:07,6/11/2013 18:10,0:03:00,,,,,2.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,48,MFV 05342,BLK:08 PLN:06 POS:11,250.80,
T64-B064,WT-164:S020,wood,james,9,BLK:08 PLN:08 POS:00,MFV 05290,245.9,5/29/2013 9:02,5/29/2013 10:48,1:45:35,,,,,245.90,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:08 POS:00,MFV 05290,3.2,6/12/2013 15:39,,,,,,,3.20,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:08 POS:00,MFV 05290,0.2,6/10/2014 7:44,6/10/2014 7:47,0:02:55,"1/2""",,,0.00,0.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,49,MFV 05290,BLK:08 PLN:08 POS:00,249.30,
T64-B064,WT-164:S020,wood,james,9,BLK:08 PLN:08 POS:01,MFV 05288,64.5,5/29/2013 12:36,5/29/2013 15:04,2:28:03,swap,T64-B04/T59-B04,WT-163:S022,180.7,245.20,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:08 POS:01,MFV 05288,2.1,6/12/2013 13:31,,,,,,,2.10,T64-B13,WT163:S066,John,Jay/Ron,9,BLK:08 PLN:08 POS:01,MFV 05288,0.4,6/9/2014 14:26,6/9/2014 14:30,0:03:51,1/2',,,0.00,0.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,50,MFV 05288,BLK:08 PLN:08 POS:01,247.70,
T64-B04/T059-B04,WT-163:S022,daniel,jason,9,BLK:08 PLN:08 POS:02,MFV 02421,249.7,5/29/2013 18:47,5/29/2013 20:41,1:54:09,,,,,249.70,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:08 POS:02,MFV 02421,1.4,6/12/2013 11:18,6/12/2013 11:21,0:02:47,,,,,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,51,MFV 02421,BLK:08 PLN:08 POS:02,251.10,
T59-B04,WT-116:S021,daniel,jason,9,BLK:08 PLN:08 POS:03,MFV 02429,248.1,5/29/2013 22:53,5/30/2013 0:44,1:50:41,,,,,248.10,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:08 POS:03,MFV 02429,2.5,6/12/2013 10:08,6/12/2013 10:13,0:04:50,,,,,2.50,T64-B13,WT163:S066,John,Jay/Ron,9,BLK:08 PLN:08 POS:03,MFV 02429,2.6,6/9/2014 10:48,6/9/2014 11:01,0:12:25,"1""",,,0.00,2.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,52,MFV 02429,BLK:08 PLN:08 POS:03,253.20,
T59-B04,WT-116:S021,daniel,jason,9,BLK:08 PLN:08 POS:04,MFV 05259,216,5/30/2013 2:40,5/30/2013 13:28,10:47:24,swap,T59-B04,WT-169:S021,31.2,247.20,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:08 POS:04,MFV 05259,3.4,6/12/2013 8:20,6/12/2013 8:26,0:06:23,,,,,3.40,T64-B13,WT163:S066,John,Jay/Ron,9,BLK:08 PLN:08 POS:04,MFV 05259,1.3,6/9/2014 7:10,6/9/2014 7:16,0:05:33,"1""",,,0.00,1.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,53,MFV 05259,BLK:08 PLN:08 POS:04,251.90,
T59-B04,WT-169:S021,james,wood,5,BLK:08 PLN:08 POS:05,MFV 05270,245.7,5/30/2013 15:20,5/30/2013 17:30,2:09:40,,,,,245.70,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:08 POS:05,MFV 05270,3.7,6/12/2013 7:03,6/12/2013 7:09,0:06:31,,,,,3.70,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:08 POS:05,MFV 05270,1.4,6/6/2014 13:52,6/6/2014 13:55,0:02:21,"1/16""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,54,MFV 05270,BLK:08 PLN:08 POS:05,250.80,
T59-B04,WT-169:S021,daniel,jason,9,BLK:08 PLN:08 POS:06,MFV 05280,28.5,5/30/2013 20:44,5/30/2013 23:01,2:17:13,,T59-B04,WT-166:S023,213.2,241.70,T59-B04,WT-169:S023,daniel,tommy,9,BLK:08 PLN:08 POS:06,MFV 05280,3.6,6/12/2013 1:48,6/12/2013 1:53,0:04:49,,,,,3.60,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:08 POS:06,MFV 05280,0.4,6/6/2014 10:14,6/6/2014 10:18,0:04:18,"1/4""",,,0.00,0.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,55,MFV 05280,BLK:08 PLN:08 POS:06,245.70,
T59-B04,WT-166:S023,daniel,jason,9,BLK:08 PLN:08 POS:07,MFV 05279,245.3,5/31/2013 0:59,5/31/2013 2:58,1:58:59,,,,,245.30,T59-B04,WT-169:S023,daniel,tommy,9,BLK:08 PLN:08 POS:07,MFV 05279,3.6,6/12/2013 0:07,6/12/2013 0:12,0:05:08,,,,,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,56,MFV 05279,BLK:08 PLN:08 POS:07,248.90,
T59-B04,WT-164:S021,wood,james,9,BLK:08 PLN:08 POS:08,MFV 02431,248.2,6/3/2013 9:03,6/3/2013 11:05,2:01:36,,,,,248.20,T59-B04,WT-169:S023,daniel,tommy,9,BLK:08 PLN:08 POS:08,MFV 02431,3.5,6/11/2013 23:06,6/11/2013 23:13,0:06:41,,,,,3.50,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:08 POS:08,MFV 02431,1.4,6/5/2014 14:12,6/5/2014 14:18,0:06:10,"1 1/2""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,57,MFV 02431,BLK:08 PLN:08 POS:08,253.10,
T59-B04,WT-164:S021,wood,james,12,BLK:08 PLN:08 POS:09,MFV 05310,173.3,6/3/2013 14:29,6/3/2013 17:22,2:53:40,,T59-B04,WT-165:S022,67.3,240.60,T59-B04,WT-169:S023,daniel,tommy,11,BLK:08 PLN:08 POS:09,MFV 05310,2.3,6/11/2013 20:30,6/11/2013 20:34,0:04:10,,,,,2.30,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:08 POS:09,MFV 05310,0.3,6/5/2014 10:33,6/5/2014 10:36,0:03:21,"1/8""",,,0.00,0.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 05310,BLK:08 PLN:08 POS:09,243.20,
T59-B04,WT-164:S021,daniel,jason,12,BLK:08 PLN:08 POS:10,MFV 02615,247.3,6/3/2013 19:39,6/3/2013 21:50,2:10:56,,,,,247.30,T59-B04,WT-169:S023,daniel,tommy,11,BLK:08 PLN:08 POS:10,MFV 02615,2.6,6/11/2013 19:09,6/11/2013 19:13,0:04:12,,,,,2.60,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:08 POS:10,MFV 02615,1.1,6/5/2014 7:44,6/5/2014 7:51,0:07:13,"1/2""",,,0.00,1.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,59,MFV 02615,BLK:08 PLN:08 POS:10,251.00,
T59-B04,WT-164:S021,daniel,jason,12,BLK:08 PLN:08 POS:11,MFV 05293,26.5,6/4/2013 0:05,6/4/2013 8:29,8:23:39,swap,T59-B04,WT-163:S023,215.7,242.20,T59-B04,WT-169:S023,daniel,tommy,11,BLK:08 PLN:08 POS:11,MFV 05293,4.6,6/11/2013 18:10,6/11/2013 18:16,0:05:21,,,,,4.60,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:08 POS:11,MFV 05293,1.6,6/5/2014 6:53,6/5/2014 7:02,0:09:24,"1/2""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,60,MFV 05293,BLK:08 PLN:08 POS:11,248.40,
T64-B064,WT-164:S020,wood,james,9,BLK:08 PLN:10 POS:00,MFV 02798,248.5,5/29/2013 7:14,5/29/2013 9:02,1:47:25,,,,,248.50,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:10 POS:00,MFV 02798,2.9,6/12/2013 15:44,,,,,,,2.90,T64-B13,WT163:S066,Larry,Brent,,BLK:08 PLN:10 POS:00,MFV 02798,,,,,Full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 02798,BLK:08 PLN:10 POS:00,251.40,
T64-B064,WT-164:S020,wood,james,9,BLK:08 PLN:10 POS:01,MFV 05299,245.3,5/29/2013 10:48,5/29/2013 12:36,1:47:27,,,,,245.30,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:10 POS:01,MFV 05299,3.6,6/12/2013 13:34,,,,,,,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 05299,BLK:08 PLN:10 POS:01,248.90,
T64-B04/T059-B04,WT-163:S022,wood,james,9,BLK:08 PLN:10 POS:02,MFV 05282,247.3,5/29/2013 16:41,5/29/2013 18:45,2:04:03,,,,,247.30,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:10 POS:02,MFV 05282,1.6,6/12/2013 11:22,6/12/2013 11:24,0:02:28,,,,,1.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 05282,BLK:08 PLN:10 POS:02,248.90,
T64-B04/T059-B04,WT-163:S022,daniel,jason,9,BLK:08 PLN:10 POS:03,MFV 05313,139.6,5/29/2013 20:41,5/29/2013 22:53,2:12:02,,T59-B04,WT-116:S021,106.9,246.50,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:10 POS:03,MFV 05313,1.9,6/12/2013 10:13,6/12/2013 10:17,0:03:51,,,,,1.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 05313,BLK:08 PLN:10 POS:03,248.40,
T59-B04,WT-116:S021,daniel,jason,9,BLK:08 PLN:10 POS:04,MFV 05322,249,5/30/2013 0:44,5/30/2013 2:40,1:55:41,,,,,249.00,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:10 POS:04,MFV 05322,3,6/12/2013 9:09,6/12/2013 9:15,0:05:52,,,,,3.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 05322,BLK:08 PLN:10 POS:04,252.00,
T59-B04,WT-169:S021,james,wood,5,BLK:08 PLN:10 POS:05,MFV 05304,246,5/30/2013 13:37,5/30/2013 15:20,1:43:02,,,,,246.00,T59-B04,WT-169:S023,wood,james,11,BLK:08 PLN:10 POS:05,MFV 05304,3.1,6/12/2013 7:09,6/12/2013 7:14,0:04:56,,,,,3.10,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:10 POS:05,MFV 05304,0.4,6/6/2014 13:56,6/6/2014 14:09,0:12:39,"1/16""",,,0.00,0.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 05304,BLK:08 PLN:10 POS:05,249.50,
T59-B04,WT-169:S021,daniel,jason,9,BLK:08 PLN:10 POS:06,MFV 05278,246.2,5/30/2013 18:34,5/30/2013 20:43,2:08:55,,,,,246.20,T59-B04,WT-169:S023,daniel,tommy,9,BLK:08 PLN:10 POS:06,MFV 05278,2.8,6/12/2013 1:53,6/12/2013 1:57,0:04:18,,,,,2.80,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:10 POS:06,MFV 05278,1.3,6/6/2014 10:19,6/6/2014 10:26,0:06:50,"1""",,,0.00,1.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 05278,BLK:08 PLN:10 POS:06,250.30,
T59-B04,WT-166:S023,daniel,jason,9,BLK:08 PLN:10 POS:07,MFV 02621,247.9,5/30/2013 23:01,5/31/2013 0:59,1:58:00,,,,,247.90,T59-B04,WT-169:S023,daniel,tommy,9,BLK:08 PLN:10 POS:07,MFV 02621,4.2,6/12/2013 0:12,6/12/2013 0:18,0:05:37,,,,,4.20,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:10 POS:07,MFV 02621,0.2,6/6/2014 7:17,6/6/2014 7:19,0:01:55,full,,,0.00,0.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,68,MFV 02621,BLK:08 PLN:10 POS:07,252.30,
T59-B04,WT-166:S023,daniel,jason,9,BLK:08 PLN:10 POS:08,MFV 05296,141.6,5/31/2013 2:59,6/3/2013 9:03,78:04:29,swap,T59-B04,WT-164:S021,101.9,243.50,T59-B04,WT-169:S023,daniel,tommy,9,BLK:08 PLN:10 POS:08,MFV 05296,4,6/11/2013 23:13,6/11/2013 23:19,0:05:51,,,,,4.00,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:10 POS:08,MFV 05296,0.7,6/5/2014 14:21,6/5/2014 14:22,0:01:24,"7/8""",,,0.00,0.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,69,MFV 05296,BLK:08 PLN:10 POS:08,248.20,
T59-B04,WT-164:S021,wood,james,12,BLK:08 PLN:10 POS:09,MFV 05274,239.3,6/3/2013 14:28,6/3/2013 14:28,0:00:18,,,,,239.30,T59-B04,WT-169:S023,daniel,tommy,11,BLK:08 PLN:10 POS:09,MFV 05274,4.4,6/11/2013 20:34,6/11/2013 20:40,0:05:28,,,,,4.40,T64-B13,WT163:S066,Larry,Brent,9,BLK:08 PLN:10 POS:09,MFV 05274,0.5,6/5/2014 10:37,6/5/2014 10:40,0:03:07,full,,,0.00,0.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,70,MFV 05274,BLK:08 PLN:10 POS:09,244.20,
T59-B04,WT-164:S021,daniel,jason,12,BLK:08 PLN:10 POS:10,MFV 05311,245.5,6/3/2013 17:22,6/3/2013 19:38,2:15:49,,,,,245.50,T59-B04,WT-169:S023,daniel,tommy,11,BLK:08 PLN:10 POS:10,MFV 05311,2.9,6/11/2013 19:13,6/11/2013 19:17,0:03:42,,,,,2.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,71,MFV 05311,BLK:08 PLN:10 POS:10,248.40,
T59-B04,WT-164:S021,daniel,jason,12,BLK:08 PLN:10 POS:11,MFV 05319,248.6,6/3/2013 21:50,6/4/2013 0:05,2:14:54,,,,,248.60,T59-B04,WT-169:S023,daniel,tommy,11,BLK:08 PLN:10 POS:11,MFV 05319,3.1,6/11/2013 18:16,6/11/2013 18:20,0:03:39,,,,,3.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,72,MFV 05319,BLK:08 PLN:10 POS:11,251.70,
