Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T59-B09,WT-166:S050,blackmer,galvin,11,BLK:20 PLN:00 POS:06,MFV 07411,23.5,11/18/2013 15:14,11/18/2013 18:56,3:42:46,swap,T059-B09,WT-165:S047,217.2,240.70,T64-B10,WT-163:S050,galvin,blackmer,8,BLK:20 PLN:00 POS:06,MFV 07411,5.2,12/2/2013 14:55,12/2/2013 15:03,0:07:29,,,,,5.20,T64-B13,WT169:S064,Larry,Brent,5,BLK:20 PLN:00 POS:06,MFV 07411,0.6,7/16/2014 10:17,7/16/2014 10:20,0:03:28,1/8',,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,7,MFV 07411,BLK:20 PLN:00 POS:06,246.50,
T059-B09,WT-165:S047,daniel,jason,11,BLK:20 PLN:00 POS:07,MFV 09536,246.5,11/18/2013 20:50,11/18/2013 22:47,1:53:36,,,,,246.50,T64-B10,WT-163:S050,galvin,blackmer,3,BLK:20 PLN:00 POS:07,MFV 09536,1.8,12/2/2013 13:52,12/2/2013 13:55,0:03:14,,,,,1.80,T64-B13,WT169:S064,Larry,Brent,5,BLK:20 PLN:00 POS:07,MFV 09536,1.9,7/16/2014 7:45,7/16/2014 7:56,0:11:00,"1/2""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,8,MFV 09536,BLK:20 PLN:00 POS:07,250.20,
T59-B09,WT-169:S046,daniel,jason,11,BLK:20 PLN:00 POS:08,MFV 09521,247.7,11/19/2013 0:59,11/19/2013 7:35,6:35:32,,,,,247.70,T64-B10,WT-163:S050,galvin,blackmer,3,BLK:20 PLN:00 POS:08,MFV 09521,3.8,12/2/2013 12:08,12/2/2013 12:14,0:05:22,,,,,3.80,T64-B13,WT169:S064,Brent,Larry,5,BLK:20 PLN:00 POS:08,MFV 09521,1.1,7/15/2014 15:08,7/15/2014 15:17,0:09:05,"1/2""",,,0.00,1.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,9,MFV 09521,BLK:20 PLN:00 POS:08,252.60,
T59-B09,WT-169:S046,blackmer,galvin,11,BLK:20 PLN:00 POS:09,MFV 09524,208.3,11/19/2013 11:21,11/19/2013 14:05,2:43:55,swap,T059-B09,WT-168:S022,34.3,242.60,T64-B10,WT-163:S050,galvin,blackmer,11,BLK:20 PLN:00 POS:09,MFV 09524,2.2,12/2/2013 10:47,12/2/2013 10:50,0:02:44,,,,,2.20,T64-B13,WT169:S064,Brent,Larry,5,BLK:20 PLN:00 POS:09,MFV 09524,2.8,7/15/2014 11:18,7/15/2014 11:30,0:11:41,"1""",,,0.00,2.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,10,MFV 09524,BLK:20 PLN:00 POS:09,247.60,
T059-B09,WT-168:S022,blackmer,galvin,11,BLK:20 PLN:00 POS:10,MFV 09335,239.3,11/19/2013 16:18,11/19/2013 18:16,1:57:59,,,,,239.30,T64-B10,WT-163:S050,galvin,blackmer,11,BLK:20 PLN:00 POS:10,MFV 09335,3.9,12/2/2013 9:20,12/2/2013 9:26,0:05:55,,,,,3.90,T64-B13,WT169:S064,Brent,Larry,5,BLK:20 PLN:00 POS:10,MFV 09335,4,7/15/2014 10:03,7/15/2014 10:17,0:14:17,"3""",,,0.00,4.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,11,MFV 09335,BLK:20 PLN:00 POS:10,247.20,
T059-B09,WT-168:S022,daniel,gary,11,BLK:20 PLN:00 POS:11,MFV 09309,96.8,11/19/2013 20:15,11/19/2013 22:35,2:20:01,swap,T059-B09,WT-164:S047,147.5,244.30,T64-B10,WT-163:S050,galvin,blackmer,11,BLK:20 PLN:00 POS:11,MFV 09309,0.8,12/2/2013 8:11,12/2/2013 8:24,0:13:00,,,,,0.80,T64-B13,WT169:S064,Cole,John,5,BLK:20 PLN:00 POS:11,MFV 09309,2.5,7/14/2014 16:11,7/14/2014 16:24,0:12:40,"5/8""",,,0.00,2.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,12,MFV 09309,BLK:20 PLN:00 POS:11,247.60,
T59-B09,WT-164:S046,daniel,gary,11,BLK:20 PLN:02 POS:00,MFV 09489,251.3,11/13/2013 21:06,11/13/2013 23:27,2:21:20,,,,,251.30,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:02 POS:00,MFV 09489,1.6,12/2/2013 22:52,12/2/2013 22:53,0:01:43,,,,,1.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,13,MFV 09489,BLK:20 PLN:02 POS:00,252.90,
T59-B09,WT-164:S046,wood,james,11,BLK:20 PLN:02 POS:01,MFV 09418,231.2,11/14/2013 7:29,11/14/2013 10:00,2:31:31,swap,T59-B09,WT-116:S047,15.8,247.00,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:02 POS:01,MFV 09418,2.3,12/2/2013 21:12,12/2/2013 21:15,0:02:27,,,,,2.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,14,MFV 09418,BLK:20 PLN:02 POS:01,249.30,
T59-B09,WT-116:S047,wood,james,11,BLK:20 PLN:02 POS:02,MFV 09422,251,running slower because we have to use hose extensions to vertical riser,11/14/2013 15:31,2:21:44,running slower because we have to use hose extensions to vertical riser,,,,251.00,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:02 POS:02,MFV 09422,2.8,12/2/2013 20:07,12/2/2013 20:11,0:03:36,,,,,2.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,15,MFV 09422,BLK:20 PLN:02 POS:02,253.80,
T59-B09,WT-168:S021,gary,jason,11,BLK:20 PLN:02 POS:03,MFV 09333,247.8,11/14/2013 18:17,11/14/2013 21:45,3:27:41,delay due to oil temp,,,,247.80,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:02 POS:03,MFV 09333,3.2,12/2/2013 18:43,12/2/2013 18:46,0:03:01,,,,,3.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,16,MFV 09333,BLK:20 PLN:02 POS:03,251.00,
T59-B09,WT-168:S021,gary,jason,11,BLK:20 PLN:02 POS:04,MFV 09425,174.4,11/15/2013 0:06,11/15/2013 2:26,2:20:05,swap,T59-B09,WT-166:S050,72.7,247.10,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:02 POS:04,MFV 09425,2.8,12/2/2013 17:50,12/2/2013 17:53,0:03:15,,,,,2.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,17,MFV 09425,BLK:20 PLN:02 POS:04,249.90,
T59-B09,WT-166:S050,blackmer,galvin,11,BLK:20 PLN:02 POS:05,MFV 09385,249.3,11/18/2013 9:34,11/18/2013 11:58,2:23:49,,,,,249.30,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:02 POS:05,MFV 09385,2.4,12/2/2013 17:31,12/2/2013 17:36,0:04:33,,,,,2.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,18,MFV 09385,BLK:20 PLN:02 POS:05,251.70,
T59-B09,WT-166:S050,blackmer,galvin,11,BLK:20 PLN:02 POS:06,MFV 09556,247.2,11/18/2013 13:16,11/18/2013 15:13,1:57:47,,,,,247.20,T64-B10,WT-163:S050,galvin,blackmer,8,BLK:20 PLN:02 POS:06,MFV 09556,2.2,12/2/2013 14:52,12/2/2013 14:55,0:02:32,,,,,2.20,T64-B13,WT169:S064,Larry,Brent,5,BLK:20 PLN:02 POS:06,MFV 09556,1.3,7/16/2014 10:26,7/16/2014 10:32,0:06:34,"5/8""",,,0.00,1.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,19,MFV 09556,BLK:20 PLN:02 POS:06,250.70,
T059-B09,WT-165:S047,daniel,jason,11,BLK:20 PLN:02 POS:07,MFV 09484,248.6,11/18/2013 18:57,11/18/2013 20:50,1:53:18,,,,,248.60,T64-B10,WT-163:S050,galvin,blackmer,3,BLK:20 PLN:02 POS:07,MFV 09484,4.8,12/2/2013 13:44,12/2/2013 13:51,0:07:07,,,,,4.80,T64-B13,WT169:S064,Larry,Brent,5,BLK:20 PLN:02 POS:07,MFV 09484,0.7,7/16/2014 7:57,7/16/2014 8:05,0:07:50,"1/2""",,,0.00,0.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,20,MFV 09484,BLK:20 PLN:02 POS:07,254.10,
T059-B09,WT-165:S047,daniel,jason,11,BLK:20 PLN:02 POS:08,MFV 09558,125.2,11/18/2013 22:44,11/18/2013 0:58,2:14:46,swap,T59-B09,WT-169:S046,123.7,248.90,T64-B10,WT-163:S050,galvin,blackmer,3,BLK:20 PLN:02 POS:08,MFV 09558,1.7,12/2/2013 12:02,12/2/2013 12:08,0:05:41,,,,,1.70,T64-B13,WT169:S064,Brent,Larry,5,BLK:20 PLN:02 POS:08,MFV 09558,2,7/15/2014 15:22,7/15/2014 15:29,0:07:21,"1""",,,0.00,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,21,MFV 09558,BLK:20 PLN:02 POS:08,252.60,
T59-B09,WT-169:S046,blackmer,galvin,11,BLK:20 PLN:02 POS:09,MFV 09517,246.8,11/26/2013 9:30,11/19/2013 11:21,1:51:02,,,,,246.80,T64-B10,WT-163:S050,galvin,blackmer,11,BLK:20 PLN:02 POS:09,MFV 09517,1.5,12/2/2013 10:44,12/2/2013 10:46,0:02:41,,,,,1.50,T64-B13,WT169:S064,Brent,Larry,5,BLK:20 PLN:02 POS:09,MFV 09517,2,7/15/2014 12:09,7/15/2014 12:17,0:07:43,"3/4""",,,0.00,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,22,MFV 09517,BLK:20 PLN:02 POS:09,250.30,
T059-B09,WT-168:S022,blackmer,galvin,11,BLK:20 PLN:02 POS:10,MFV 09235,247.5,11/19/2013 14:05,11/19/2013 16:18,2:12:26,,,,,247.50,T64-B10,WT-163:S050,galvin,blackmer,11,BLK:20 PLN:02 POS:10,MFV 09235,1.5,12/2/2013 9:18,12/2/2013 9:20,0:02:02,,,,,1.50,T64-B13,WT169:S064,Brent,Larry,5,BLK:20 PLN:02 POS:10,MFV 09235,0.6,7/15/2014 10:17,7/15/2014 10:20,0:02:50,"1/4""",,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,23,MFV 09235,BLK:20 PLN:02 POS:10,249.60,
T059-B09,WT-168:S022,daniel,gary,11,BLK:20 PLN:02 POS:11,MFV 09352,244.7,11/19/2013 18:17,11/19/2013 20:15,1:58:34,,,,,244.70,T64-B10,WT-163:S050,galvin,blackmer,11,BLK:20 PLN:02 POS:11,MFV 09352,5.7,12/2/2013 8:03,12/2/2013 8:11,0:08:05,,,,,5.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,24,MFV 09352,BLK:20 PLN:02 POS:11,250.40,
T59-B09,WT-164:S046,daniel,gary,9,BLK:20 PLN:04 POS:00,MFV 09527,242.8,11/13/2013 22:52,11/14/2013 1:44,2:52:04,,,,,242.80,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:04 POS:00,MFV 09527,8.7,12/2/2013 22:53,12/2/2013 23:01,0:07:56,,,,,8.70,T64-B13,WT169:S064,Larry,Brent,5,BLK:20 PLN:04 POS:00,MFV 09527,0.3,7/17/2014 14:00,7/17/2014 14:04,0:03:48,"1/4""",,,0.00,0.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,25,MFV 09527,BLK:20 PLN:04 POS:00,251.80,
T59-B09,WT-164:S046,wood,james,9,BLK:20 PLN:04 POS:01,MFV 09507,11.3,11/14/2013 9:20,11/14/2013 11:20,2:00:15,swap,T59-B09,WT-116:S047,214.3,225.60,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:04 POS:01,MFV 09507,3.4,12/2/2013 21:15,12/2/2013 21:19,0:03:58,,,,,3.40,T64-B13,WT169:S064,Larry,Brent,5,BLK:20 PLN:04 POS:01,MFV 09507,1.9,7/17/2014 11:14,7/17/2014 12:15,1:00:39,"7/8""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,26,MFV 09507,BLK:20 PLN:04 POS:01,230.90,
T59-B09,WT-116:S047,wood,james,9,BLK:20 PLN:04 POS:02,MFV 09403,244.2,,11/14/2013 16:33,1:43:56,,,,,244.20,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:04 POS:02,MFV 09403,4.2,12/2/2013 20:11,12/2/2013 20:15,0:03:54,,,,,4.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 09403,BLK:20 PLN:04 POS:02,248.40,
T59-B09,WT-168:S021,gary,jason,9,BLK:20 PLN:04 POS:03,MFV 09470,246.6,11/14/2013 19:55,11/14/2013 21:41,1:46:15,,,,,246.60,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:04 POS:03,MFV 09470,4.3,12/2/2013 18:47,12/2/2013 18:51,0:03:54,,,,,4.30,T64-B13,WT169:S064,Larry,Brent,5,BLK:20 PLN:04 POS:03,MFV 09470,1.4,7/17/2014 7:57,7/17/2014 8:11,0:13:18,"3/8""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 09470,BLK:20 PLN:04 POS:03,252.30,
T59-B09,WT-168:S021,gary,jason,9,BLK:20 PLN:04 POS:04,MFV 09471,247,11/14/2013 23:31,11/15/2013 1:16,1:45:45,,,,,247.00,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:04 POS:04,MFV 09471,4.1,12/2/2013 17:53,12/2/2013 17:57,0:03:57,,,,,4.10,T64-B13,WT169:S064,Larry,Brent,5,BLK:20 PLN:04 POS:04,MFV 09471,0.3,7/16/2014 15:55,7/16/2014 15:59,0:04:24,"1/8""",,,0.00,0.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 09471,BLK:20 PLN:04 POS:04,251.40,
T59-B09,WT-166:S050,blackmer,galvin,9,BLK:20 PLN:04 POS:05,MFV 01728,247.3,11/18/2013 9:34,11/18/2013 11:30,1:56:01,,,,,247.30,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:04 POS:05,MFV 01728,4.2,12/2/2013 17:27,12/2/2013 17:31,0:03:44,,,,,4.20,T64-B13,WT169:S064,Larry,Brent,,BLK:20 PLN:04 POS:05,MFV 01728,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 01728,BLK:20 PLN:04 POS:05,251.50,
T59-B09,WT-166:S050,blackmer,galvin,9,BLK:20 PLN:04 POS:06,MFV 01841,8.8,11/18/2013 15:12,11/18/2013 19:10,3:58:25,swap,T059-B09,WT-165:S047,240,248.80,T64-B10,WT-163:S050,galvin,blackmer,8,BLK:20 PLN:04 POS:06,MFV 01841,3.7,12/2/2013 14:48,12/2/2013 14:52,0:03:43,,,,,3.70,T64-B13,WT169:S064,Larry,Brent,5,BLK:20 PLN:04 POS:06,MFV 01841,1.6,7/16/2014 10:33,7/16/2014 10:39,0:06:05,"1/2""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 01841,BLK:20 PLN:04 POS:06,254.10,
T059-B09,WT-165:S047,daniel,jason,9,BLK:20 PLN:04 POS:07,MFV 03419,247,11/18/2013 21:08,11/18/2013 23:04,1:56:34,,,,,247.00,T64-B10,WT-163:S050,galvin,blackmer,3,BLK:20 PLN:04 POS:07,MFV 03419,2.2,12/2/2013 13:40,12/2/2013 13:44,0:03:29,,,,,2.20,T64-B13,WT169:S064,Larry,Brent,5,BLK:20 PLN:04 POS:07,MFV 03419,1.7,7/16/2014 8:07,7/16/2014 8:13,0:06:33,"3/4""",,,0.00,1.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 03419,BLK:20 PLN:04 POS:07,250.90,
T59-B09,WT-169:S046,daniel,jason,9,BLK:20 PLN:04 POS:08,MFV 09514,249.1,11/19/2013 1:14,11/19/2013 7:35,6:20:22,,,,,249.10,T64-B10,WT-163:S050,galvin,blackmer,3,BLK:20 PLN:04 POS:08,MFV 09514,2.4,12/2/2013 11:57,12/2/2013 12:02,0:04:33,,,,,2.40,T64-B13,WT169:S064,Brent,Larry,5,BLK:20 PLN:04 POS:08,MFV 09514,0.5,7/15/2014 15:31,7/15/2014 15:33,0:02:46,"1/4""",,,0.00,0.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 09514,BLK:20 PLN:04 POS:08,252.00,
T59-B09,WT-169:S046,blackmer,galvin,9,BLK:20 PLN:04 POS:09,MFV 03131,126.7,11/19/2013 11:50,11/19/2013 14:50,2:59:40,swap,T059-B09,WT-168:S022,118.9,245.60,T64-B10,WT-163:S050,galvin,blackmer,11,BLK:20 PLN:04 POS:09,MFV 03131,2.2,12/2/2013 10:40,12/2/2013 10:43,0:03:06,,,,,2.20,T64-B13,WT169:S064,Brent,Larry,5,BLK:20 PLN:04 POS:09,MFV 03131,2.5,7/15/2014 12:17,7/15/2014 12:27,0:09:59,"1""",,,0.00,2.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 03131,BLK:20 PLN:04 POS:09,250.30,
T059-B09,WT-168:S022,daniel,gary,9,BLK:20 PLN:04 POS:10,MFV 09355,241.3,11/19/2013 17:12,11/19/2013 19:17,2:04:34,,,,,241.30,T64-B10,WT-163:S050,galvin,blackmer,11,BLK:20 PLN:04 POS:10,MFV 09355,1.2,12/2/2013 9:13,12/2/2013 9:17,0:04:29,,,,,1.20,T64-B13,WT169:S064,Brent,Larry,5,BLK:20 PLN:04 POS:10,MFV 09355,2.4,7/15/2014 10:20,7/15/2014 10:30,0:09:16,"1""",,,0.00,2.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 09355,BLK:20 PLN:04 POS:10,244.90,
T059-B09,WT-164:S047,daniel,gary,9,BLK:20 PLN:04 POS:11,MFV 09383,240.2,11/19/2013 21:35,11/20/2013 1:07,3:31:39,70 minute delay oil cold,,,,240.20,T64-B10,WT-163:S050,galvin,blackmer,11,BLK:20 PLN:04 POS:11,MFV 09383,0.7,12/2/2013 7:59,12/2/2013 8:03,0:03:25,,,,,0.70,T64-B13,WT169:S064,Brent,Larry,5,BLK:20 PLN:04 POS:11,MFV 09383,4.2,7/15/2014 7:18,7/15/2014 7:35,0:16:59,"2 1/8""",,,0.00,4.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 09383,BLK:20 PLN:04 POS:11,245.10,
T59-B09,WT-164:S046,daniel,gary,9,BLK:20 PLN:06 POS:00,MFV 09535,242.1,11/13/2013 21:06,11/13/2013 22:52,1:46:29,,,,,242.10,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:06 POS:00,MFV 09535,1.2,12/2/2013 23:01,12/2/2013 23:03,0:01:38,,,,,1.20,T64-B13,WT169:S064,Larry,Brent,5,BLK:20 PLN:06 POS:00,MFV 09535,2.4,7/17/2014 14:05,7/17/2014 14:16,0:11:04,7/8'',,,0.00,2.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 09535,BLK:20 PLN:06 POS:00,245.70,
T59-B09,WT-164:S046,wood,james,9,BLK:20 PLN:06 POS:01,MFV 09538,238.3,11/14/2013 7:29,11/14/2013 9:19,1:50:37,,,,,238.30,T64-B10,WT-163:S050,jason,daniel,8,BLK:20 PLN:06 POS:01,MFV 09538,5.3,12/2/2013 21:19,12/2/2013 21:24,0:05:08,,,,,5.30,T64-B13,WT169:S064,Larry,Brent,5,BLK:20 PLN:06 POS:01,MFV 09538,2.3,7/17/2014 12:17,7/17/2014 12:30,0:12:30,"3/4""",,,0.00,2.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 09538,BLK:20 PLN:06 POS:01,245.90,
