Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B06,WT-165:S030,galvin,blackmer,10,BLK:12 PLN:00 POS:06,MFV 02162,242.5,7/31/2013 15:34,7/31/2013 17:43,2:08:16,,,,,242.50,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:00 POS:06,MFV 02162,2.6,8/9/2013 10:58,8/9/2013 11:07,0:08:50,,,,,2.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:00 POS:06,MFV 02162,3.6,6/19/2014 9:59,6/19/2014 10:14,0:15:02,1 1/4',,,0.00,3.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,7,MFV 02162,BLK:12 PLN:00 POS:06,248.70,
T64-B06,WT-165:S030,daniel,jason,10,BLK:12 PLN:00 POS:07,MFV 04321,69.1,7/31/2013 19:44,7/31/2013 21:56,2:12:49,swap,T64-B06,WT-164:S030,174.5,243.60,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:00 POS:07,MFV 04321,1.9,8/9/2013 9:41,8/9/2013 9:50,0:09:39,,,,,1.90,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:00 POS:07,MFV 04321,2.2,6/19/2014 6:49,6/19/2014 6:57,0:08:20,"5/8""",,,0.00,2.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,8,MFV 04321,BLK:12 PLN:00 POS:07,247.70,
T64-B06,WT-164:S030,daniel,jason,10,BLK:12 PLN:00 POS:08,MFV 06622,247.2,7/31/2013 23:59,8/1/2013 2:06,2:06:56,,,,,247.20,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:00 POS:08,MFV 06622,1.3,8/9/2013 7:52,8/9/2013 8:00,0:08:19,,,,,1.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:00 POS:08,MFV 06622,1.9,6/18/2014 12:38,6/18/2014 12:46,0:08:12,"3/4""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,9,MFV 06622,BLK:12 PLN:00 POS:08,250.40,
T64-B06,WT-168:S005,Wood,Galvin,12,BLK:12 PLN:00 POS:09,MFV 04307,248.2,8/1/2013 8:27,8/1/2013 10:43,2:16:26,,,,,248.20,T59-B06,WT-168:S006,daniel,tommy,5,BLK:12 PLN:00 POS:09,MFV 04307,2.9,8/9/2013 2:22,8/9/2013 2:30,0:07:41,,,,,2.90,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:00 POS:09,MFV 04307,2.5,6/18/2014 7:51,6/18/2014 8:01,0:10:42,"7/8""",,,0.00,2.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,10,MFV 04307,BLK:12 PLN:00 POS:09,253.60,
T64-B06,WT-168:S005,Wood,Galvin,12,BLK:12 PLN:00 POS:10,MFV 04299,244.2,8/1/2013 12:51,8/1/2013 14:59,2:08:03,,,,,244.20,T59-B06,WT-168:S006,daniel,tommy,5,BLK:12 PLN:00 POS:10,MFV 04299,4.2,8/9/2013 1:14,8/9/2013 1:21,0:07:01,,,,,4.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:00 POS:10,MFV 04299,1.8,6/17/2014 13:16,6/17/2014 13:24,0:08:04,"1""",,,0.00,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,11,MFV 04299,BLK:12 PLN:00 POS:10,250.20,
T64-B06,WT-169:S030,daniel,jason,12,BLK:12 PLN:00 POS:11,MFV 06678,244.2,8/1/2013 18:54,8/1/2013 21:03,2:09:06,,,,,244.20,T59-B06,WT-168:S006,daniel,tommy,5,BLK:12 PLN:00 POS:11,MFV 06678,3.8,8/8/2013 23:33,8/8/2013 23:39,0:06:00,,,,,3.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,12,MFV 06678,BLK:12 PLN:00 POS:11,248.00,
T64-B06,WT-169:S029,daniel,jason,12,BLK:12 PLN:02 POS:00,MFV 03196,248.4,7/29/2013 23:16,7/30/2013 1:13,1:57:05,,,,,248.40,T59-B06,WT-163:S033,wood,blackmer,5,BLK:12 PLN:02 POS:00,MFV 03196,3.1,8/12/2013 13:32,8/12/2013 13:37,0:05:58,,,,,3.10,T64-B13,WT163:S066,Larry,Brent,,BLK:12 PLN:02 POS:00,MFV 03196,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,13,MFV 03196,BLK:12 PLN:02 POS:00,251.50,
T64-B06,WT-169:S029,daniel,jason,12,BLK:12 PLN:02 POS:01,MFV 03595,4.2,7/30/2013 2:58,7/30/2013 9:45,6:47:07,swap,T64-B06,WT-163:S031,244.6,248.80,T59-B06,WT-163:S033,wood,blackmer,5,BLK:12 PLN:02 POS:01,MFV 03595,1.1,8/12/2013 11:18,8/12/2013 11:23,0:04:56,,,,,1.10,T64-B13,WT163:S066,Jay,John,5,BLK:12 PLN:02 POS:01,MFV 03595,0.6,6/23/2014 9:22,6/23/2014 9:24,0:02:48,"3/4""",,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,14,MFV 03595,BLK:12 PLN:02 POS:01,250.50,
T64-B06,WT-163:S031,blackmer,galvin,12,BLK:12 PLN:02 POS:02,MFV 06638,249.9,7/30/2013 14:04,7/30/2013 15:57,1:52:53,,,,,249.90,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:02 POS:02,MFV 06638,9.3,8/12/2013 7:51,8/12/2013 8:30,0:39:20,tanker swap,T59-B06,WT-163:S033,,9.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,15,MFV 06638,BLK:12 PLN:02 POS:02,259.20,
T64-B06,WT-166:S032,daniel,jason ,12,BLK:12 PLN:02 POS:03,MFV 04300,245.5,7/30/2013 19:06,7/30/2013 20:58,1:51:39,,,,,245.50,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:02 POS:03,MFV 04300,3.8,8/9/2013 16:09,8/9/2013 16:19,0:09:23,,,,,3.80,T64-B13,WT163:S066,Larry,Brent,,BLK:12 PLN:02 POS:03,MFV 04300,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,16,MFV 04300,BLK:12 PLN:02 POS:03,249.30,
T64-B06,WT-166:S032,daniel,jason ,12,BLK:12 PLN:02 POS:04,MFV 04322,147.7,7/30/2013 22:50,7/31/2013 0:57,2:07:14,swap,T64-B06,WT-116:S031,98.4,246.10,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:02 POS:04,MFV 04322,3.1,8/9/2013 14:22,8/9/2013 14:30,0:08:20,,,,,3.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:02 POS:04,MFV 04322,1.8,6/20/2014 9:11,6/20/2014 9:19,0:07:31,"3/4""",,,0.00,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,17,MFV 04322,BLK:12 PLN:02 POS:04,251.00,
T64-B06,WT-116:S031,daniel,jason ,12,BLK:12 PLN:02 POS:05,MFV 04268,245.8,7/31/2013 2:50,7/31/2013 8:23,5:32:53,,,,,245.80,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:02 POS:05,MFV 04268,2.4,8/9/2013 13:16,8/9/2013 13:23,0:06:33,,,,,2.40,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:02 POS:05,MFV 04268,0.8,6/19/2014 14:26,6/19/2014 14:30,0:03:36,"5/8""",,,0.00,0.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,18,MFV 04268,BLK:12 PLN:02 POS:05,249.00,
T64-B06,WT-165:S030,galvin,blackmer,10,BLK:12 PLN:02 POS:06,MFV 06621,249.5,7/31/2013 13:36,7/31/2013 15:33,1:57:12,,,,,249.50,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:02 POS:06,MFV 06621,1.9,8/9/2013 11:07,8/9/2013 11:13,0:06:02,,,,,1.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,19,MFV 06621,BLK:12 PLN:02 POS:06,251.40,
T64-B06,WT-165:S030,daniel,jason,10,BLK:12 PLN:02 POS:07,MFV 06659,246.9,7/31/2013 17:43,7/31/2013 19:43,2:00:34,,,,,246.90,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:02 POS:07,MFV 06659,3.7,8/9/2013 9:50,8/9/2013 10:01,0:10:41,,,,,3.70,T64-B13,WT163:S066,Larry,Brent,,BLK:12 PLN:02 POS:07,MFV 06659,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,20,MFV 06659,BLK:12 PLN:02 POS:07,250.60,
T64-B06,WT-164:S030,daniel,jason,10,BLK:12 PLN:02 POS:08,MFV 06681,245.9,7/31/2013 21:57,7/31/2013 23:58,2:01:27,,,,,245.90,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:02 POS:08,MFV 06681,4.1,8/9/2013 8:00,8/9/2013 8:08,0:08:13,,,,,4.10,T64-B13,WT163:S066,Larry,Brent,,BLK:12 PLN:02 POS:08,MFV 06681,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,21,MFV 06681,BLK:12 PLN:02 POS:08,250.00,
T64-B06,WT-164:S030,daniel,jason,12,BLK:12 PLN:02 POS:09,MFV 04250,161.8,8/1/2013 2:46,8/1/2013 8:26,5:39:24,swap,T64-B06,WT-168:S005,80.6,242.40,T59-B06,WT-168:S006,daniel,tommy,5,BLK:12 PLN:02 POS:09,MFV 04250,4.9,8/9/2013 2:30,8/9/2013 2:39,0:08:57,,,,,4.90,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:02 POS:09,MFV 04250,1.2,6/18/2014 8:02,6/18/2014 8:07,0:05:10,"1/2""",,,0.00,1.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,22,MFV 04250,BLK:12 PLN:02 POS:09,248.50,
T64-B06,WT-168:S005,Wood,Galvin,12,BLK:12 PLN:02 POS:10,MFV 06661,245,8/1/2013 10:43,8/1/2013 12:51,2:07:49,,,,,245.00,T59-B06,WT-168:S006,daniel,tommy,5,BLK:12 PLN:02 POS:10,MFV 06661,4.1,8/9/2013 1:21,8/9/2013 1:28,0:07:17,,,,,4.10,T64-B13,WT163:S066,Larry,Brent,,BLK:12 PLN:02 POS:10,MFV 06661,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,23,MFV 06661,BLK:12 PLN:02 POS:10,249.10,
T64-B06,WT-168:S005,Wood,Galvin,12,BLK:12 PLN:02 POS:11,MFV 06623,7.5,8/1/2013 15:00,8/1/2013 18:54,3:53:49,,T64-B06,WT-169:S030,239.8,247.30,T59-B06,WT-168:S006,daniel,tommy,5,BLK:12 PLN:02 POS:11,MFV 06623,1.8,8/8/2013 23:39,8/8/2013 23:43,0:04:07,,,,,1.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,24,MFV 06623,BLK:12 PLN:02 POS:11,249.10,
T64-B06,WT-169:S029,daniel,jason,11,BLK:12 PLN:04 POS:00,MFV 06643,247.2,7/30/2013 1:09,7/30/2013 2:53,1:43:52,,,,,247.20,T59-B06,WT-163:S033,wood,blackmer,5,BLK:12 PLN:04 POS:00,MFV 06643,3.9,8/12/2013 13:38,8/12/2013 13:44,0:06:25,,,,,3.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,25,MFV 06643,BLK:12 PLN:04 POS:00,251.10,
T64-B06,WT-163:S031,blackmer,galvin,11,BLK:12 PLN:04 POS:01,MFV 06676,249.7,7/30/2013 9:42,7/30/2013 11:44,2:01:36,,,,,249.70,T59-B06,WT-163:S033,wood,blackmer,5,BLK:12 PLN:04 POS:01,MFV 06676,0.8,8/12/2013 11:23,8/12/2013 11:25,0:02:34,,,,,0.80,T64-B13,WT163:S066,Jay,John,5,BLK:12 PLN:04 POS:01,MFV 06676,1,6/23/2014 9:25,6/23/2014 9:37,0:11:41,"1""",,,0.00,1.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,26,MFV 06676,BLK:12 PLN:04 POS:01,251.50,
T64-B06,WT-163:S031,blackmer,galvin,11,BLK:12 PLN:04 POS:02,MFV 04305,87.1,7/30/2013 15:52,7/30/2013 18:58,3:06:43,swap,T64-B06,WT-166:S032,159.3,246.40,T59-B06,WT-163:S033,wood,blackmer,5,BLK:12 PLN:04 POS:02,MFV 04305,2.2,8/12/2013 8:31,8/12/2013 8:40,0:08:45,,,,,2.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,27,MFV 04305,BLK:12 PLN:04 POS:02,248.60,
T64-B06,WT-166:S032,daniel,jason ,11,BLK:12 PLN:04 POS:03,MFV 06611,250.5,7/30/2013 20:47,7/30/2013 22:36,1:48:36,,,,,250.50,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:04 POS:03,MFV 06611,1.5,8/9/2013 16:19,8/9/2013 16:24,0:05:23,,,,,1.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:04 POS:03,MFV 06611,1.2,6/20/2014 13:25,6/20/2014 13:32,0:06:56,"1""",,,0.00,1.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,28,MFV 06611,BLK:12 PLN:04 POS:03,253.20,
T64-B06,WT-116:S031,daniel,jason ,11,BLK:12 PLN:04 POS:04,MFV 06443,246.5,7/31/2013 0:41,7/31/2013 2:28,1:47:26,,,,,246.50,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:04 POS:04,MFV 06443,3.4,8/9/2013 14:30,8/9/2013 14:39,0:08:43,,,,,3.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,29,MFV 06443,BLK:12 PLN:04 POS:04,249.90,
T64-B06,WT-116:S031,galvin,blackmer,11,BLK:12 PLN:04 POS:05,MFV 06628,249.1,7/31/2013 7:58,7/31/2013 10:01,2:02:26,,,,,249.10,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:04 POS:05,MFV 06628,1.9,8/9/2013 13:23,8/9/2013 13:27,0:04:09,,,,,1.90,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:04 POS:05,MFV 06628,1.3,6/19/2014 14:31,6/19/2014 15:14,0:43:13,"7/8""",,,0.00,1.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,30,MFV 06628,BLK:12 PLN:04 POS:05,252.30,
T64-B06,WT-165:S030,galvin,blackmer,12,BLK:12 PLN:04 POS:06,MFV 06684,245.7,7/31/2013 15:33,7/31/2013 17:45,2:12:22,,,,,245.70,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:04 POS:06,MFV 06684,4.2,8/9/2013 11:13,8/9/2013 11:20,0:07:14,,,,,4.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,31,MFV 06684,BLK:12 PLN:04 POS:06,249.90,
T64-B06,WT-165:S030,daniel,jason,12,BLK:12 PLN:04 POS:07,MFV 06629,57.6,7/31/2013 19:48,7/31/2013 22:02,2:13:26,swap,T64-B06,WT-164:S030,189.6,247.20,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:04 POS:07,MFV 06629,4.4,8/9/2013 10:01,8/9/2013 10:09,0:07:43,,,,,4.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,32,MFV 06629,BLK:12 PLN:04 POS:07,251.60,
T64-B06,WT-164:S030,daniel,jason,12,BLK:12 PLN:04 POS:08,MFV 06575,248.1,8/1/2013 0:10,8/1/2013 2:11,2:00:55,,,,,248.10,T59-B06,WT-168:S006,wood,blackmer,5,BLK:12 PLN:04 POS:08,MFV 06575,2.1,8/9/2013 8:08,8/9/2013 8:18,0:09:50,,,,,2.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:04 POS:08,MFV 06575,1.6,6/18/2014 12:48,6/18/2014 12:59,0:10:38,"2""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,33,MFV 06575,BLK:12 PLN:04 POS:08,251.80,
T64-B06,WT-168:S005,Wood,Galvin,11,BLK:12 PLN:04 POS:09,MFV 06615,249.2,8/1/2013 8:25,8/1/2013 10:40,2:14:51,,,,,249.20,T59-B06,WT-168:S006,daniel,tommy,5,BLK:12 PLN:04 POS:09,MFV 06615,1.8,8/9/2013 2:39,8/9/2013 2:43,0:03:34,,,,,1.80,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:04 POS:09,MFV 06615,1.3,6/18/2014 8:08,6/18/2014 8:14,0:06:26,"1/2""",,,0.00,1.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,34,MFV 06615,BLK:12 PLN:04 POS:09,252.30,
T64-B06,WT-168:S005,Wood,Galvin,11,BLK:12 PLN:04 POS:10,MFV 04316,247.8,8/1/2013 12:47,8/1/2013 14:54,2:06:37,,,,,247.80,T59-B06,WT-168:S006,daniel,tommy,5,BLK:12 PLN:04 POS:10,MFV 04316,1.1,8/9/2013 1:29,8/9/2013 1:33,0:04:01,,,,,1.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:04 POS:10,MFV 04316,1.9,6/17/2014 13:25,6/17/2014 13:33,0:07:54,"1""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,35,MFV 04316,BLK:12 PLN:04 POS:10,250.80,
T64-B06,WT-169:S030,daniel,jason,11,BLK:12 PLN:04 POS:11,MFV 06652,249.9,8/1/2013 18:45,8/1/2013 21:00,2:15:30,,,,,249.90,T59-B06,WT-168:S006,daniel,tommy,5,BLK:12 PLN:04 POS:11,MFV 06652,0.9,8/8/2013 23:43,8/8/2013 23:49,0:05:27,,,,,0.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,36,MFV 06652,BLK:12 PLN:04 POS:11,250.80,
T64-B06,WT-169:S029,daniel,jason,11,BLK:12 PLN:06 POS:00,MFV 02995,248.9,7/29/2013 23:16,7/30/2013 1:10,1:54:28,,,,,248.90,T59-B06,WT-163:S033,wood,blackmer,5,BLK:12 PLN:06 POS:00,MFV 02995,2.3,8/12/2013 13:44,8/12/2013 13:49,0:04:30,,,,,2.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:12 PLN:06 POS:00,MFV 02995,1.2,6/24/2014 7:47,6/24/2014 7:53,0:05:30,"1""",,,0.00,1.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,37,MFV 02995,BLK:12 PLN:06 POS:00,252.40,
T64-B06,WT-169:S029,daniel,jason,11,BLK:12 PLN:06 POS:01,MFV 01431,3.6,7/30/2013 2:53,7/30/2013 9:42,6:48:53,swap,T64-B06,WT-163:S031,247.1,250.70,T59-B06,WT-163:S033,wood,blackmer,5,BLK:12 PLN:06 POS:01,MFV 01431,1.4,8/12/2013 11:26,8/12/2013 11:32,0:06:18,,,,,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 01431,BLK:12 PLN:06 POS:01,252.10,
T64-B06,WT-163:S031,blackmer,galvin,11,BLK:12 PLN:06 POS:02,MFV 01591,251.6,7/30/2013 14:00,7/30/2013 15:51,1:51:31,,,,,251.60,T59-B06,WT-163:S033,wood,blackmer,5,BLK:12 PLN:06 POS:02,MFV 01591,2.2,8/12/2013 8:40,8/12/2013 9:27,0:46:58,,,,,2.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,39,MFV 01591,BLK:12 PLN:06 POS:02,253.80,
