0.25	4.501604e-6
0.75	7.456315e-6
1.25	7.106737e-6
1.75	0.00001449998
2.25	0.0000340996
2.75	0.00005871848
3.25	0.00007614853
3.75	0.00008545904
4.25	0.0000939171
4.75	0.0001067875
5.25	0.0001179888
5.75	0.0001238293
6.25	0.0001193707
6.75	0.0001046674
7.25	0.00008212802
7.75	0.00005921353
8.25	0.00004058766
8.75	0.00002668618
9.25	0.00001737179
9.75	0.00001148192
10.25	8.003281e-6
10.75	5.898662e-6
11.25	4.541719e-6
11.75	3.735824e-6
12.25	3.189013e-6
12.75	2.716215e-6
13.25	2.348563e-6
13.75	2.09359e-6
14.25	1.860413e-6
14.75	1.675042e-6
15.25	1.539685e-6
15.75	1.401567e-6
16.25	1.287819e-6
16.75	1.168401e-6
17.25	1.120298e-6
17.75	1.035305e-6
18.25	9.572781e-7
18.75	8.930668e-7
19.25	8.352135e-7
19.75	7.866908e-7
20.25	7.470307e-7
20.75	6.977771e-7
21.25	6.773801e-7
21.75	6.291276e-7
22.25	6.013332e-7
22.75	5.440045e-7
23.25	5.19484e-7
23.75	4.826651e-7
24.25	4.5352e-7
24.75	4.279321e-7
25.25	3.978541e-7
25.75	3.706149e-7
26.25	3.585132e-7
26.75	3.376064e-7
27.25	3.22774e-7
27.75	3.101578e-7
28.25	2.978944e-7
28.75	2.843308e-7
29.25	2.733064e-7
29.75	2.600833e-7
30.25	2.455703e-7
30.75	2.315321e-7
31.25	2.166588e-7
31.75	2.071347e-7
32.25	2.044016e-7
32.75	1.915967e-7
33.25	1.823287e-7
33.75	1.722918e-7
34.25	1.636331e-7
34.75	1.571841e-7
35.25	1.552976e-7
35.75	1.455754e-7
36.25	1.413276e-7
36.75	1.376062e-7
37.25	1.349796e-7
37.75	1.319016e-7
38.25	1.296962e-7
38.75	1.267353e-7
39.25	1.26063e-7
39.75	1.294358e-7
40.25	1.249527e-7
40.75	1.131404e-7
41.25	1.136196e-7
41.75	1.055623e-7
42.25	1.0418e-7
42.75	1.033702e-7
43.25	9.87989e-8
43.75	9.29512e-8
44.25	8.906242e-8
44.75	8.646397e-8
45.25	8.118845e-8
45.75	7.936355e-8
46.25	7.646024e-8
46.75	7.237304e-8
47.25	7.080929e-8
47.75	6.879982e-8
48.25	6.422156e-8
48.75	6.15545e-8
49.25	6.109374e-8
49.75	5.820641e-8
50.25	5.221154e-8
50.75	4.795752e-8
51.25	4.682682e-8
51.75	4.216514e-8
52.25	3.901736e-8
52.75	3.74874e-8
53.25	3.396944e-8
53.75	3.178975e-8
54.25	2.792898e-8
54.75	2.430142e-8
55.25	2.267071e-8
55.75	1.928349e-8
56.25	1.633589e-8
56.75	1.521008e-8
57.25	1.26006e-8
57.75	1.253199e-8
58.25	1.253903e-8
58.75	1.084288e-8
59.25	1.076741e-8
59.75	1.072668e-8
60.25	9.970733e-9
60.75	9.263317e-9
61.25	8.568007e-9
61.75	7.650128e-9
62.25	7.385305e-9
62.75	6.942307e-9
63.25	6.475918e-9
63.75	6.264387e-9
64.25	5.779409e-9
64.75	6.192105e-9
65.25	5.320758e-9
65.75	4.982838e-9
66.25	3.994875e-9
66.75	4.05349e-9
67.25	3.557555e-9
67.75	3.723021e-9
68.25	3.771567e-9
68.75	3.187508e-9
69.25	3.117292e-9
69.75	3.253943e-9
70.25	2.677498e-9
70.75	2.769111e-9
71.25	2.370531e-9
71.75	2.355869e-9
72.25	2.004797e-9
72.75	2.020995e-9
73.25	1.77273e-9
73.75	1.839042e-9
74.25	1.737788e-9
74.75	1.717633e-9
75.25	1.437348e-9
75.75	1.551795e-9
76.25	1.489712e-9
76.75	1.138773e-9
77.25	1.270521e-9
77.75	1.150399e-9
78.25	8.605838e-10
78.75	9.106482e-10
79.25	7.354632e-10
79.75	9.950394e-10
80.25	8.321988e-10
80.75	7.608449e-10
81.25	7.117858e-10
81.75	7.599986e-10
82.25	3.845695e-10
82.75	4.341276e-10
83.25	5.14807e-10
83.75	3.757063e-10
84.25	3.543419e-10
84.75	3.12318e-10
85.25	3.368016e-10
85.75	3.416937e-10
86.25	2.120325e-10
86.75	2.673729e-10
87.25	2.153651e-10
87.75	1.83093e-10
88.25	2.682295e-10
88.75	2.348353e-10
89.25	2.390098e-10
89.75	1.440248e-10
90.25	1.145939e-10
90.75	2.352427e-10
91.25	1.448696e-10
91.75	7.741593e-11
92.25	9.427143e-11
92.75	5.10497e-11
93.25	1.018153e-10
93.75	1.342606e-10
94.25	1.103066e-10
94.75	8.108584e-11
