0.000000	0.000000
0.050000	0.000000
0.100000	1085626746566111.625000
0.150000	1302620168279838.250000
0.200000	1003437450646465.500000
0.250000	950490197280024.625000
0.300000	947186990164434.375000
0.350000	909294118030549.875000
0.400000	911255121668227.750000
0.450000	868344207356252.875000
0.500000	823458063715472.750000
0.550000	828486272396053.750000
0.600000	841362341381551.250000
0.650000	791760673195976.125000
0.700000	811757317345291.750000
0.750000	833463204292930.625000
0.800000	776814307769665.625000
0.850000	788895823016700.750000
0.900000	781705774330565.500000
0.950000	809951014079764.875000
1.000000	737456428927589.875000
1.050000	757290816658079.125000
1.100000	696087012922188.750000
1.150000	718575551200690.375000
1.200000	726272628750863.875000
1.250000	679219631590814.000000
1.300000	697337893843953.125000
1.350000	616684244466804.250000
1.400000	670158335895665.500000
1.450000	688343379857420.250000
1.500000	605761653504288.250000
1.550000	636864788433124.375000
1.600000	607175788907511.500000
1.650000	570328044181403.500000
1.700000	571230659940206.625000
1.750000	552568294152169.125000
1.800000	551351943866510.250000
1.850000	547504587415781.625000
1.900000	510842555429018.937500
1.950000	512794099518648.187500
2.000000	517596064952667.187500
2.050000	486472938803641.687500
2.100000	484920472676757.812500
2.150000	451288303096074.937500
2.200000	470063382935187.062500
2.250000	441714823342158.125000
2.300000	445966777424117.875000
2.350000	402111433081656.687500
2.400000	381708112031977.062500
2.450000	382448843333902.000000
2.500000	384748551427993.937500
2.550000	365207387774031.312500
2.600000	346026092261762.437500
2.650000	336223694854624.812500
2.700000	334052799592186.000000
2.750000	359288106283106.625000
2.800000	305711169028908.750000
2.850000	303596506082056.750000
2.900000	315211205457219.562500
2.950000	301900662535978.812500
3.000000	307371121730510.000000
3.050000	274653025621987.406250
3.100000	270846211525211.437500
3.150000	273221960423986.875000
3.200000	262414856006524.875000
3.250000	256476680740358.406250
3.300000	243536707949951.375000
3.350000	248191791387568.125000
3.400000	232764013848525.906250
3.450000	247309158770316.625000
3.500000	216732949190747.562500
3.550000	214179209888531.281250
3.600000	217730462601081.750000
3.650000	214238942884488.281250
3.700000	211472682728752.281250
3.750000	212581217696533.062500
3.800000	186305060247469.531250
3.850000	191586598896207.312500
3.900000	210707812045808.468750
3.950000	175194939605919.593750
4.000000	202970226215305.812500
4.050000	169715691914159.312500
4.100000	162638742536675.500000
4.150000	159565215859625.687500
4.200000	188001826829429.125000
4.250000	159014303732829.531250
4.300000	151623548604975.625000
4.350000	165031796209072.625000
4.400000	155843297289032.250000
4.450000	139982585702852.437500
4.500000	149994218494203.937500
4.550000	164611984996803.406250
4.600000	151585079401141.406250
4.650000	146182459180142.281250
4.700000	142851927248257.812500
4.750000	127998213520738.140625
4.800000	129751276024327.343750
4.850000	143567717391637.656250
4.900000	135961693092528.265625
4.950000	112287692337191.546875
5.000000	120814353716041.406250
5.050000	129532722163222.078125
5.100000	121491845870740.125000
5.150000	120679716843017.937500
5.200000	116057784678117.703125
5.250000	104590384160552.171875
5.300000	119094287853030.328125
5.350000	112631295200559.421875
5.400000	99847025432564.828125
5.450000	117059279079540.625000
5.500000	99421525351229.156250
5.550000	114431432949268.218750
5.600000	107228710702122.109375
5.650000	105615220984908.609375
5.700000	101132471124364.421875
5.750000	97106726589718.406250
5.800000	110120050758556.484375
5.850000	98093612810486.968750
5.900000	104532061743378.390625
5.950000	103295219313810.437500
6.000000	92534202571036.578125
6.050000	103238167533345.421875
6.100000	95083186291948.562500
6.150000	104777844782884.265625
6.200000	86564256140356.312500
6.250000	91953281772989.578125
6.300000	95996327888144.421875
6.350000	91235347309354.953125
6.400000	91936334100944.734375
6.450000	81464760153123.187500
6.500000	91979382574237.859375
6.550000	89211138949885.171875
6.600000	85047219923817.781250
6.650000	82510640990919.140625
6.700000	85975930532277.265625
6.750000	74563995666079.765625
6.800000	82671534524924.484375
6.850000	89600526886790.437500
6.900000	78208898162196.140625
6.950000	81202042180545.453125
