 # shift:   0.0000000000000000     
 0.960000E+01  0.383816E+02
 0.970000E+01  0.383843E+02
 0.980000E+01  0.383874E+02
 0.990000E+01  0.383906E+02
 0.100000E+02  0.383941E+02
 # shift:   4.0000000000000001E-002
 0.100000E+00  0.214773E+02
 0.200000E+00  0.229493E+02
 0.300000E+00  0.342155E+02
 0.400000E+00  0.421676E+02
 0.500000E+00  0.436783E+02
 0.600000E+00  0.427579E+02
 0.700000E+00  0.415953E+02
 0.800000E+00  0.404970E+02
 0.900000E+00  0.398509E+02
 0.100000E+01  0.391913E+02
 0.110000E+01  0.387198E+02
 0.120000E+01  0.381872E+02
 0.130000E+01  0.377812E+02
 0.140000E+01  0.371505E+02
 0.150000E+01  0.363320E+02
 0.160000E+01  0.355017E+02
 0.170000E+01  0.357695E+02
 0.180000E+01  0.355445E+02
 0.190000E+01  0.354222E+02
 0.200000E+01  0.351824E+02
 0.210000E+01  0.349639E+02
 0.220000E+01  0.350307E+02
 0.230000E+01  0.348271E+02
 0.240000E+01  0.344745E+02
 0.250000E+01  0.346517E+02
 0.260000E+01  0.345136E+02
 0.270000E+01  0.342660E+02
 0.280000E+01  0.342970E+02
 0.290000E+01  0.343938E+02
 0.300000E+01  0.341081E+02
 0.310000E+01  0.341625E+02
 0.320000E+01  0.340104E+02
 0.330000E+01  0.339728E+02
 0.340000E+01  0.339923E+02
 0.350000E+01  0.340078E+02
 0.360000E+01  0.338294E+02
 0.370000E+01  0.338135E+02
 0.380000E+01  0.337250E+02
 0.390000E+01  0.335876E+02
 0.400000E+01  0.336119E+02
 0.410000E+01  0.336453E+02
 0.420000E+01  0.334913E+02
 0.430000E+01  0.334303E+02
 0.440000E+01  0.335163E+02
 0.450000E+01  0.334889E+02
 0.460000E+01  0.333541E+02
 0.470000E+01  0.333950E+02
 0.480000E+01  0.332394E+02
 0.490000E+01  0.334838E+02
 0.500000E+01  0.332201E+02
 0.510000E+01  0.333463E+02
 0.520000E+01  0.331486E+02
 0.530000E+01  0.332745E+02
 0.540000E+01  0.333085E+02
 0.550000E+01  0.333799E+02
 0.560000E+01  0.332515E+02
 0.570000E+01  0.333534E+02
 0.580000E+01  0.331687E+02
 0.590000E+01  0.333028E+02
 0.600000E+01  0.330542E+02
 0.610000E+01  0.332511E+02
 0.620000E+01  0.331118E+02
 0.630000E+01  0.332425E+02
 0.640000E+01  0.329736E+02
 0.650000E+01  0.332189E+02
 0.660000E+01  0.331473E+02
 0.670000E+01  0.331878E+02
 0.680000E+01  0.331789E+02
 0.690000E+01  0.330475E+02
 0.700000E+01  0.330760E+02
 0.710000E+01  0.331108E+02
 0.720000E+01  0.332400E+02
 0.730000E+01  0.334081E+02
 0.740000E+01  0.332905E+02
 0.750000E+01  0.331925E+02
 0.760000E+01  0.333119E+02
 0.770000E+01  0.331936E+02
 0.780000E+01  0.330430E+02
 0.790000E+01  0.330713E+02
 0.800000E+01  0.331173E+02
 0.810000E+01  0.331635E+02
 0.820000E+01  0.331064E+02
 0.830000E+01  0.333624E+02
 0.840000E+01  0.331794E+02
 0.850000E+01  0.330619E+02
 0.860000E+01  0.331518E+02
 0.870000E+01  0.333610E+02
 0.880000E+01  0.332903E+02
 0.890000E+01  0.331547E+02
 0.900000E+01  0.332649E+02
 0.910000E+01  0.332046E+02
 0.920000E+01  0.332328E+02
 0.930000E+01  0.333034E+02
 0.940000E+01  0.333589E+02
 0.950000E+01  0.332381E+02
 0.960000E+01  0.332212E+02
 0.970000E+01  0.332581E+02
 0.980000E+01  0.331533E+02
 0.990000E+01  0.333307E+02
 0.100000E+02  0.333011E+02
 # shift:   8.0000000000000002E-002
 0.100000E+00  0.195123E+02
 0.200000E+00  0.207531E+02
 0.300000E+00  0.309044E+02
 0.400000E+00  0.381323E+02
 0.500000E+00  0.393175E+02
 0.600000E+00  0.384152E+02
 0.700000E+00  0.373863E+02
 0.800000E+00  0.362081E+02
 0.900000E+00  0.354669E+02
 0.100000E+01  0.350117E+02
 0.110000E+01  0.343247E+02
 0.120000E+01  0.340995E+02
 0.130000E+01  0.339015E+02
 0.140000E+01  0.329848E+02
 0.150000E+01  0.322215E+02
 0.160000E+01  0.314183E+02
 0.170000E+01  0.310482E+02
 0.180000E+01  0.310102E+02
 0.190000E+01  0.306923E+02
 0.200000E+01  0.305065E+02
 0.210000E+01  0.304176E+02
 0.220000E+01  0.302725E+02
 0.230000E+01  0.299215E+02
 0.240000E+01  0.298938E+02
 0.250000E+01  0.298015E+02
 0.260000E+01  0.297896E+02
 0.270000E+01  0.296693E+02
 0.280000E+01  0.297734E+02
 0.290000E+01  0.296325E+02
 0.300000E+01  0.296007E+02
 0.310000E+01  0.294214E+02
 0.320000E+01  0.293310E+02
 0.330000E+01  0.291406E+02
 0.340000E+01  0.290957E+02
 0.350000E+01  0.290916E+02
 0.360000E+01  0.289463E+02
 0.370000E+01  0.290629E+02
 0.380000E+01  0.288291E+02
 0.390000E+01  0.288234E+02
 0.400000E+01  0.287060E+02
 0.410000E+01  0.287245E+02
 0.420000E+01  0.288005E+02
 0.430000E+01  0.284868E+02
 0.440000E+01  0.285593E+02
 0.450000E+01  0.284929E+02
 0.460000E+01  0.284956E+02
 0.470000E+01  0.285999E+02
 0.480000E+01  0.285017E+02
 0.490000E+01  0.284607E+02
 0.500000E+01  0.286081E+02
 0.510000E+01  0.283541E+02
 0.520000E+01  0.283195E+02
 0.530000E+01  0.282934E+02
 0.540000E+01  0.283742E+02
 0.550000E+01  0.285289E+02
 0.560000E+01  0.283236E+02
 0.570000E+01  0.285605E+02
 0.580000E+01  0.283565E+02
 0.590000E+01  0.285117E+02
 0.600000E+01  0.287347E+02
 0.610000E+01  0.283767E+02
 0.620000E+01  0.283620E+02
 0.630000E+01  0.281612E+02
 0.640000E+01  0.282227E+02
 0.650000E+01  0.284519E+02
 0.660000E+01  0.283834E+02
 0.670000E+01  0.283520E+02
 0.680000E+01  0.281461E+02
 0.690000E+01  0.283481E+02
 0.700000E+01  0.284313E+02
 0.710000E+01  0.284860E+02
 0.720000E+01  0.284278E+02
 0.730000E+01  0.286158E+02
 0.740000E+01  0.285871E+02
 0.750000E+01  0.286010E+02
 0.760000E+01  0.285481E+02
 0.770000E+01  0.284590E+02
 0.780000E+01  0.285353E+02
 0.790000E+01  0.286369E+02
 0.800000E+01  0.285775E+02
 0.810000E+01  0.286490E+02
 0.820000E+01  0.286036E+02
 0.830000E+01  0.283897E+02
 0.840000E+01  0.285694E+02
 0.850000E+01  0.286514E+02
 0.860000E+01  0.287318E+02
 0.870000E+01  0.284441E+02
 0.880000E+01  0.286573E+02
 0.890000E+01  0.285734E+02
 0.900000E+01  0.286970E+02
 0.910000E+01  0.284964E+02
 0.920000E+01  0.286012E+02
 0.930000E+01  0.286563E+02
 0.940000E+01  0.286751E+02
 0.950000E+01  0.285137E+02
 0.960000E+01  0.288553E+02
 0.970000E+01  0.289092E+02
 0.980000E+01  0.287425E+02
 0.990000E+01  0.289254E+02
 0.100000E+02  0.286900E+02
 # shift:  0.12000000000000000     
 0.100000E+00  0.176296E+02
 0.200000E+00  0.187172E+02
 0.300000E+00  0.277877E+02
 0.400000E+00  0.343183E+02
 0.500000E+00  0.351779E+02
 0.600000E+00  0.342687E+02
 0.700000E+00  0.333528E+02
 0.800000E+00  0.324750E+02
 0.900000E+00  0.316603E+02
 0.100000E+01  0.310000E+02
 0.110000E+01  0.306837E+02
 0.120000E+01  0.302083E+02
 0.130000E+01  0.298953E+02
 0.140000E+01  0.291845E+02
 0.150000E+01  0.283686E+02
 0.160000E+01  0.271995E+02
 0.170000E+01  0.271500E+02
 0.180000E+01  0.267893E+02
 0.190000E+01  0.268192E+02
 0.200000E+01  0.264562E+02
 0.210000E+01  0.263368E+02
 0.220000E+01  0.260468E+02
 0.230000E+01  0.259046E+02
 0.240000E+01  0.256939E+02
 0.250000E+01  0.258147E+02
 0.260000E+01  0.256593E+02
 0.270000E+01  0.253343E+02
 0.280000E+01  0.254596E+02
 0.290000E+01  0.252723E+02
 0.300000E+01  0.252670E+02
 0.310000E+01  0.249640E+02
 0.320000E+01  0.251454E+02
 0.330000E+01  0.247091E+02
 0.340000E+01  0.249425E+02
 0.350000E+01  0.245987E+02
 0.360000E+01  0.246308E+02
 0.370000E+01  0.247971E+02
 0.380000E+01  0.245346E+02
 0.390000E+01  0.244728E+02
 0.400000E+01  0.244317E+02
 0.410000E+01  0.245806E+02
 0.420000E+01  0.245319E+02
 0.430000E+01  0.243248E+02
 0.440000E+01  0.241772E+02
 0.450000E+01  0.243665E+02
 0.460000E+01  0.242228E+02
 0.470000E+01  0.243669E+02
 0.480000E+01  0.240507E+02
 0.490000E+01  0.242660E+02
 0.500000E+01  0.241026E+02
 0.510000E+01  0.243982E+02
 0.520000E+01  0.241918E+02
 0.530000E+01  0.242760E+02
 0.540000E+01  0.241986E+02
 0.550000E+01  0.240446E+02
 0.560000E+01  0.241266E+02
 0.570000E+01  0.241050E+02
 0.580000E+01  0.241611E+02
 0.590000E+01  0.241001E+02
 0.600000E+01  0.239972E+02
 0.610000E+01  0.241972E+02
 0.620000E+01  0.242916E+02
 0.630000E+01  0.240863E+02
 0.640000E+01  0.244143E+02
 0.650000E+01  0.241387E+02
 0.660000E+01  0.244789E+02
 0.670000E+01  0.243215E+02
 0.680000E+01  0.244220E+02
 0.690000E+01  0.240041E+02
 0.700000E+01  0.241496E+02
 0.710000E+01  0.243068E+02
 0.720000E+01  0.242262E+02
 0.730000E+01  0.243514E+02
 0.740000E+01  0.244635E+02
 0.750000E+01  0.242802E+02
 0.760000E+01  0.243774E+02
 0.770000E+01  0.242791E+02
 0.780000E+01  0.242253E+02
 0.790000E+01  0.246169E+02
 0.800000E+01  0.244197E+02
 0.810000E+01  0.244433E+02
 0.820000E+01  0.246245E+02
 0.830000E+01  0.242535E+02
 0.840000E+01  0.243929E+02
 0.850000E+01  0.244712E+02
 0.860000E+01  0.244653E+02
 0.870000E+01  0.245594E+02
 0.880000E+01  0.245903E+02
 0.890000E+01  0.246138E+02
 0.900000E+01  0.243477E+02
 0.910000E+01  0.244655E+02
 0.920000E+01  0.245298E+02
 0.930000E+01  0.247363E+02
 0.940000E+01  0.245400E+02
 0.950000E+01  0.243131E+02
 0.960000E+01  0.243435E+02
 0.970000E+01  0.248289E+02
 0.980000E+01  0.250746E+02
 0.990000E+01  0.248752E+02
 0.100000E+02  0.245914E+02
 # shift:  0.16000000000000000     
 0.100000E+00  0.159138E+02
 0.200000E+00  0.167279E+02
 0.300000E+00  0.249146E+02
 0.400000E+00  0.305487E+02
 0.500000E+00  0.313366E+02
 0.600000E+00  0.301765E+02
 0.700000E+00  0.296031E+02
 0.800000E+00  0.286969E+02
 0.900000E+00  0.279926E+02
 0.100000E+01  0.274197E+02
 0.110000E+01  0.269304E+02
 0.120000E+01  0.267167E+02
 0.130000E+01  0.265046E+02
 0.140000E+01  0.255107E+02
 0.150000E+01  0.246792E+02
 0.160000E+01  0.234524E+02
 0.170000E+01  0.233733E+02
 0.180000E+01  0.230656E+02
 0.190000E+01  0.227969E+02
 0.200000E+01  0.227477E+02
 0.210000E+01  0.225148E+02
 0.220000E+01  0.224276E+02
 0.230000E+01  0.221954E+02
 0.240000E+01  0.221976E+02
 0.250000E+01  0.219174E+02
 0.260000E+01  0.217773E+02
 0.270000E+01  0.215780E+02
 0.280000E+01  0.215039E+02
 0.290000E+01  0.216075E+02
 0.300000E+01  0.213415E+02
 0.310000E+01  0.210699E+02
 0.320000E+01  0.212607E+02
 0.330000E+01  0.207785E+02
 0.340000E+01  0.211405E+02
 0.350000E+01  0.207210E+02
 0.360000E+01  0.209553E+02
 0.370000E+01  0.207463E+02
 0.380000E+01  0.206346E+02
 0.390000E+01  0.206879E+02
 0.400000E+01  0.207596E+02
 0.410000E+01  0.207269E+02
 0.420000E+01  0.204267E+02
 0.430000E+01  0.206001E+02
 0.440000E+01  0.203914E+02
 0.450000E+01  0.204536E+02
 0.460000E+01  0.203495E+02
 0.470000E+01  0.203762E+02
 0.480000E+01  0.203512E+02
 0.490000E+01  0.204565E+02
 0.500000E+01  0.202992E+02
 0.510000E+01  0.203109E+02
 0.520000E+01  0.205589E+02
 0.530000E+01  0.205716E+02
 0.540000E+01  0.205364E+02
 0.550000E+01  0.203842E+02
 0.560000E+01  0.204466E+02
 0.570000E+01  0.203841E+02
 0.580000E+01  0.203857E+02
 0.590000E+01  0.206555E+02
 0.600000E+01  0.204076E+02
 0.610000E+01  0.204200E+02
 0.620000E+01  0.203905E+02
 0.630000E+01  0.203249E+02
 0.640000E+01  0.203443E+02
 0.650000E+01  0.205024E+02
 0.660000E+01  0.203898E+02
 0.670000E+01  0.202064E+02
 0.680000E+01  0.203462E+02
 0.690000E+01  0.206861E+02
 0.700000E+01  0.203155E+02
 0.710000E+01  0.202967E+02
 0.720000E+01  0.204567E+02
 0.730000E+01  0.205191E+02
 0.740000E+01  0.205107E+02
 0.750000E+01  0.208077E+02
 0.760000E+01  0.209130E+02
 0.770000E+01  0.206519E+02
 0.780000E+01  0.205696E+02
 0.790000E+01  0.208003E+02
 0.800000E+01  0.207050E+02
 0.810000E+01  0.209150E+02
 0.820000E+01  0.205803E+02
 0.830000E+01  0.207273E+02
 0.840000E+01  0.209493E+02
 0.850000E+01  0.209644E+02
 0.860000E+01  0.209815E+02
 0.870000E+01  0.208703E+02
 0.880000E+01  0.207726E+02
 0.890000E+01  0.210704E+02
 0.900000E+01  0.207371E+02
 0.910000E+01  0.209392E+02
 0.920000E+01  0.211760E+02
 0.930000E+01  0.210120E+02
 0.940000E+01  0.208424E+02
 0.950000E+01  0.209223E+02
 0.960000E+01  0.211386E+02
 0.970000E+01  0.210519E+02
 0.980000E+01  0.212301E+02
 0.990000E+01  0.213529E+02
 0.100000E+02  0.210956E+02
 # shift:  0.20000000000000001     
 0.100000E+00  0.141838E+02
 0.200000E+00  0.148925E+02
 0.300000E+00  0.220225E+02
 0.400000E+00  0.271707E+02
 0.500000E+00  0.276492E+02
 0.600000E+00  0.266135E+02
 0.700000E+00  0.261395E+02
 0.800000E+00  0.253733E+02
 0.900000E+00  0.248032E+02
 0.100000E+01  0.239441E+02
 0.110000E+01  0.237021E+02
 0.120000E+01  0.234666E+02
 0.130000E+01  0.231011E+02
 0.140000E+01  0.222957E+02
 0.150000E+01  0.213475E+02
 0.160000E+01  0.201810E+02
 0.170000E+01  0.198886E+02
 0.180000E+01  0.196250E+02
 0.190000E+01  0.193593E+02
 0.200000E+01  0.193690E+02
 0.210000E+01  0.189014E+02
 0.220000E+01  0.187444E+02
 0.230000E+01  0.184482E+02
 0.240000E+01  0.186256E+02
 0.250000E+01  0.183544E+02
 0.260000E+01  0.184552E+02
 0.270000E+01  0.179943E+02
 0.280000E+01  0.182646E+02
 0.290000E+01  0.179249E+02
 0.300000E+01  0.178244E+02
 0.310000E+01  0.178435E+02
 0.320000E+01  0.176651E+02
 0.330000E+01  0.175551E+02
 0.340000E+01  0.174052E+02
 0.350000E+01  0.172136E+02
 0.360000E+01  0.176516E+02
 0.370000E+01  0.174620E+02
 0.380000E+01  0.173595E+02
 0.390000E+01  0.173967E+02
 0.400000E+01  0.171967E+02
 0.410000E+01  0.172238E+02
 0.420000E+01  0.171756E+02
 0.430000E+01  0.173362E+02
 0.440000E+01  0.170427E+02
 0.450000E+01  0.172103E+02
 0.460000E+01  0.168371E+02
 0.470000E+01  0.171433E+02
 0.480000E+01  0.169945E+02
 0.490000E+01  0.171078E+02
 0.500000E+01  0.168209E+02
 0.510000E+01  0.170666E+02
 0.520000E+01  0.170497E+02
 0.530000E+01  0.169096E+02
 0.540000E+01  0.171678E+02
 0.550000E+01  0.172119E+02
 0.560000E+01  0.169922E+02
 0.570000E+01  0.168001E+02
 0.580000E+01  0.170652E+02
 0.590000E+01  0.171763E+02
 0.600000E+01  0.170220E+02
 0.610000E+01  0.173167E+02
 0.620000E+01  0.170168E+02
 0.630000E+01  0.172388E+02
 0.640000E+01  0.170917E+02
 0.650000E+01  0.173757E+02
 0.660000E+01  0.172081E+02
 0.670000E+01  0.172734E+02
 0.680000E+01  0.172351E+02
 0.690000E+01  0.171549E+02
 0.700000E+01  0.174072E+02
 0.710000E+01  0.172660E+02
 0.720000E+01  0.176109E+02
 0.730000E+01  0.173396E+02
 0.740000E+01  0.171338E+02
 0.750000E+01  0.174908E+02
 0.760000E+01  0.173507E+02
 0.770000E+01  0.175448E+02
 0.780000E+01  0.176125E+02
 0.790000E+01  0.174884E+02
 0.800000E+01  0.174585E+02
 0.810000E+01  0.176898E+02
 0.820000E+01  0.175835E+02
 0.830000E+01  0.174486E+02
 0.840000E+01  0.178012E+02
 0.850000E+01  0.176167E+02
 0.860000E+01  0.178833E+02
 0.870000E+01  0.179102E+02
 0.880000E+01  0.178336E+02
 0.890000E+01  0.178339E+02
 0.900000E+01  0.178766E+02
 0.910000E+01  0.180288E+02
 0.920000E+01  0.179374E+02
 0.930000E+01  0.180821E+02
 0.940000E+01  0.179353E+02
 0.950000E+01  0.178174E+02
 0.960000E+01  0.180355E+02
 0.970000E+01  0.180579E+02
 0.980000E+01  0.182321E+02
 0.990000E+01  0.177902E+02
 0.100000E+02  0.180107E+02
 # shift:  0.23999999999999999     
 0.100000E+00  0.125315E+02
 0.200000E+00  0.132186E+02
 0.300000E+00  0.194438E+02
 0.400000E+00  0.237018E+02
 0.500000E+00  0.242264E+02
 0.600000E+00  0.232915E+02
 0.700000E+00  0.228952E+02
 0.800000E+00  0.218563E+02
 0.900000E+00  0.215036E+02
 0.100000E+01  0.208018E+02
 0.110000E+01  0.207180E+02
 0.120000E+01  0.203383E+02
 0.130000E+01  0.201845E+02
 0.140000E+01  0.194044E+02
 0.150000E+01  0.182263E+02
 0.160000E+01  0.171476E+02
 0.170000E+01  0.169350E+02
 0.180000E+01  0.165300E+02
 0.190000E+01  0.162746E+02
 0.200000E+01  0.160708E+02
 0.210000E+01  0.161247E+02
 0.220000E+01  0.155036E+02
 0.230000E+01  0.155280E+02
 0.240000E+01  0.156795E+02
 0.250000E+01  0.154379E+02
 0.260000E+01  0.150914E+02
 0.270000E+01  0.150170E+02
 0.280000E+01  0.151519E+02
 0.290000E+01  0.148805E+02
 0.300000E+01  0.148043E+02
 0.310000E+01  0.150367E+02
 0.320000E+01  0.146636E+02
 0.330000E+01  0.146793E+02
 0.340000E+01  0.146136E+02
 0.350000E+01  0.142313E+02
 0.360000E+01  0.147765E+02
 0.370000E+01  0.144317E+02
 0.380000E+01  0.142349E+02
 0.390000E+01  0.141932E+02
 0.400000E+01  0.143160E+02
 0.410000E+01  0.143574E+02
 0.420000E+01  0.140919E+02
 0.430000E+01  0.140568E+02
 0.440000E+01  0.142126E+02
 0.450000E+01  0.140407E+02
 0.460000E+01  0.141004E+02
 0.470000E+01  0.140655E+02
 0.480000E+01  0.140833E+02
 0.490000E+01  0.141945E+02
 0.500000E+01  0.142015E+02
 0.510000E+01  0.143462E+02
 0.520000E+01  0.141878E+02
 0.530000E+01  0.141013E+02
 0.540000E+01  0.143261E+02
 0.550000E+01  0.138255E+02
 0.560000E+01  0.142900E+02
 0.570000E+01  0.143400E+02
 0.580000E+01  0.143633E+02
 0.590000E+01  0.143156E+02
 0.600000E+01  0.140024E+02
 0.610000E+01  0.141094E+02
 0.620000E+01  0.144456E+02
 0.630000E+01  0.142913E+02
 0.640000E+01  0.145739E+02
 0.650000E+01  0.141663E+02
 0.660000E+01  0.143801E+02
 0.670000E+01  0.146152E+02
 0.680000E+01  0.144833E+02
 0.690000E+01  0.145612E+02
 0.700000E+01  0.142070E+02
 0.710000E+01  0.144466E+02
 0.720000E+01  0.146709E+02
 0.730000E+01  0.142176E+02
 0.740000E+01  0.144308E+02
 0.750000E+01  0.149167E+02
 0.760000E+01  0.144487E+02
 0.770000E+01  0.145951E+02
 0.780000E+01  0.145747E+02
 0.790000E+01  0.146658E+02
 0.800000E+01  0.146188E+02
 0.810000E+01  0.150555E+02
 0.820000E+01  0.148246E+02
 0.830000E+01  0.149987E+02
 0.840000E+01  0.151135E+02
 0.850000E+01  0.150211E+02
 0.860000E+01  0.149769E+02
 0.870000E+01  0.151227E+02
 0.880000E+01  0.151728E+02
 0.890000E+01  0.148412E+02
 0.900000E+01  0.152578E+02
 0.910000E+01  0.150895E+02
 0.920000E+01  0.153702E+02
 0.930000E+01  0.153211E+02
 0.940000E+01  0.152087E+02
 0.950000E+01  0.152326E+02
 0.960000E+01  0.151703E+02
 0.970000E+01  0.154190E+02
 0.980000E+01  0.153108E+02
 0.990000E+01  0.155847E+02
 0.100000E+02  0.154191E+02
 # shift:  0.28000000000000003     
 0.100000E+00  0.110119E+02
 0.200000E+00  0.115068E+02
 0.300000E+00  0.169784E+02
 0.400000E+00  0.206852E+02
 0.500000E+00  0.210057E+02
 0.600000E+00  0.203334E+02
 0.700000E+00  0.198331E+02
 0.800000E+00  0.190097E+02
 0.900000E+00  0.184729E+02
 0.100000E+01  0.178948E+02
 0.110000E+01  0.176928E+02
 0.120000E+01  0.174130E+02
 0.130000E+01  0.172721E+02
 0.140000E+01  0.166086E+02
 0.150000E+01  0.156590E+02
 0.160000E+01  0.142869E+02
 0.170000E+01  0.139794E+02
 0.180000E+01  0.138940E+02
 0.190000E+01  0.135769E+02
 0.200000E+01  0.133518E+02
 0.210000E+01  0.133761E+02
 0.220000E+01  0.131295E+02
 0.230000E+01  0.129134E+02
 0.240000E+01  0.129945E+02
 0.250000E+01  0.128576E+02
 0.260000E+01  0.124464E+02
 0.270000E+01  0.124085E+02
 0.280000E+01  0.125853E+02
 0.290000E+01  0.122963E+02
 0.300000E+01  0.123248E+02
 0.310000E+01  0.122811E+02
 0.320000E+01  0.117053E+02
 0.330000E+01  0.118605E+02
 0.340000E+01  0.120887E+02
 0.350000E+01  0.118114E+02
 0.360000E+01  0.117664E+02
 0.370000E+01  0.118902E+02
 0.380000E+01  0.120281E+02
 0.390000E+01  0.119067E+02
 0.400000E+01  0.118679E+02
 0.410000E+01  0.117110E+02
 0.420000E+01  0.116696E+02
 0.430000E+01  0.115802E+02
 0.440000E+01  0.114932E+02
 0.450000E+01  0.114729E+02
 0.460000E+01  0.115712E+02
 0.470000E+01  0.116795E+02
 0.480000E+01  0.114317E+02
 0.490000E+01  0.116026E+02
 0.500000E+01  0.115918E+02
 0.510000E+01  0.116259E+02
 0.520000E+01  0.116679E+02
 0.530000E+01  0.116890E+02
 0.540000E+01  0.117682E+02
 0.550000E+01  0.117666E+02
 0.560000E+01  0.117171E+02
 0.570000E+01  0.117431E+02
 0.580000E+01  0.118078E+02
 0.590000E+01  0.116705E+02
 0.600000E+01  0.115643E+02
 0.610000E+01  0.117338E+02
 0.620000E+01  0.118533E+02
 0.630000E+01  0.118979E+02
 0.640000E+01  0.120485E+02
 0.650000E+01  0.120415E+02
 0.660000E+01  0.122423E+02
 0.670000E+01  0.120666E+02
 0.680000E+01  0.121639E+02
 0.690000E+01  0.119175E+02
 0.700000E+01  0.118174E+02
 0.710000E+01  0.121784E+02
 0.720000E+01  0.122111E+02
 0.730000E+01  0.118522E+02
 0.740000E+01  0.119524E+02
 0.750000E+01  0.121852E+02
 0.760000E+01  0.122818E+02
 0.770000E+01  0.126088E+02
 0.780000E+01  0.122585E+02
 0.790000E+01  0.121751E+02
 0.800000E+01  0.122453E+02
 0.810000E+01  0.125497E+02
 0.820000E+01  0.122614E+02
 0.830000E+01  0.125488E+02
 0.840000E+01  0.125581E+02
 0.850000E+01  0.125886E+02
 0.860000E+01  0.126921E+02
 0.870000E+01  0.128149E+02
 0.880000E+01  0.127249E+02
 0.890000E+01  0.126791E+02
 0.900000E+01  0.128041E+02
 0.910000E+01  0.129791E+02
 0.920000E+01  0.127762E+02
 0.930000E+01  0.130397E+02
 0.940000E+01  0.130462E+02
 0.950000E+01  0.127207E+02
 0.960000E+01  0.128943E+02
 0.970000E+01  0.130680E+02
 0.980000E+01  0.128598E+02
 0.990000E+01  0.130662E+02
 0.100000E+02  0.132728E+02
 # shift:  0.32000000000000001     
 0.100000E+00  0.956989E+01
 0.200000E+00  0.997416E+01
 0.300000E+00  0.147660E+02
 0.400000E+00  0.180392E+02
 0.500000E+00  0.178427E+02
 0.600000E+00  0.172407E+02
 0.700000E+00  0.168541E+02
 0.800000E+00  0.162397E+02
 0.900000E+00  0.158258E+02
 0.100000E+01  0.153061E+02
 0.110000E+01  0.149940E+02
 0.120000E+01  0.150839E+02
 0.130000E+01  0.146252E+02
